期間,進口-合計_原始值,進口-合計_年增率(%),進口-合計_原始值,進口-合計_年增率(%),進口-植物產品_原始值,進口-植物產品_年增率(%),進口-植物產品_原始值,進口-植物產品_年增率(%),進口-植物產品-(1)麥類_原始值,進口-植物產品-(1)麥類_年增率(%),進口-植物產品-(1)麥類_原始值,進口-植物產品-(1)麥類_年增率(%),進口-植物產品-(2)玉米_原始值,進口-植物產品-(2)玉米_年增率(%),進口-植物產品-(2)玉米_原始值,進口-植物產品-(2)玉米_年增率(%),進口-植物產品-(3)黃豆_原始值,進口-植物產品-(3)黃豆_年增率(%),進口-植物產品-(3)黃豆_原始值,進口-植物產品-(3)黃豆_年增率(%),進口-調製食品、飲料及菸類_原始值,進口-調製食品、飲料及菸類_年增率(%),進口-調製食品、飲料及菸類_原始值,進口-調製食品、飲料及菸類_年增率(%),進口-調製食品、飲料及菸類-調製食品_原始值,進口-調製食品、飲料及菸類-調製食品_年增率(%),進口-調製食品、飲料及菸類-調製食品_原始值,進口-調製食品、飲料及菸類-調製食品_年增率(%),進口-礦產品_原始值,進口-礦產品_年增率(%),進口-礦產品_原始值,進口-礦產品_年增率(%),進口-礦產品-原油_原始值,進口-礦產品-原油_年增率(%),進口-礦產品-原油_原始值,進口-礦產品-原油_年增率(%),進口-化學品_原始值,進口-化學品_年增率(%),進口-化學品_原始值,進口-化學品_年增率(%),進口-化學品-有機化學品_原始值,進口-化學品-有機化學品_年增率(%),進口-化學品-有機化學品_原始值,進口-化學品-有機化學品_年增率(%),進口-塑膠及其成品_原始值,進口-塑膠及其成品_年增率(%),進口-塑膠及其成品_原始值,進口-塑膠及其成品_年增率(%),進口-塑膠及其成品-塑膠原料_原始值,進口-塑膠及其成品-塑膠原料_年增率(%),進口-塑膠及其成品-塑膠原料_原始值,進口-塑膠及其成品-塑膠原料_年增率(%),進口-木材、木製品及編結品_原始值,進口-木材、木製品及編結品_年增率(%),進口-木材、木製品及編結品_原始值,進口-木材、木製品及編結品_年增率(%),進口-木材、木製品及編結品-木材_原始值,進口-木材、木製品及編結品-木材_年增率(%),進口-木材、木製品及編結品-木材_原始值,進口-木材、木製品及編結品-木材_年增率(%),進口-紙漿、紙及印刷品_原始值,進口-紙漿、紙及印刷品_年增率(%),進口-紙漿、紙及印刷品_原始值,進口-紙漿、紙及印刷品_年增率(%),進口-紡織品_原始值,進口-紡織品_年增率(%),進口-紡織品_原始值,進口-紡織品_年增率(%),進口-紡織品-棉花_原始值,進口-紡織品-棉花_年增率(%),進口-紡織品-棉花_原始值,進口-紡織品-棉花_年增率(%),進口-珍珠、寶石、貴金屬、仿首飾及鑄幣_原始值,進口-珍珠、寶石、貴金屬、仿首飾及鑄幣_年增率(%),進口-珍珠、寶石、貴金屬、仿首飾及鑄幣_原始值,進口-珍珠、寶石、貴金屬、仿首飾及鑄幣_年增率(%),進口-珍珠、寶石、貴金屬、仿首飾及鑄幣-黃金_原始值,進口-珍珠、寶石、貴金屬、仿首飾及鑄幣-黃金_年增率(%),進口-珍珠、寶石、貴金屬、仿首飾及鑄幣-黃金_原始值,進口-珍珠、寶石、貴金屬、仿首飾及鑄幣-黃金_年增率(%),進口-基本金屬及其製品_原始值,進口-基本金屬及其製品_年增率(%),進口-基本金屬及其製品_原始值,進口-基本金屬及其製品_年增率(%),進口-基本金屬及其製品-(1)鋼鐵及其製品_原始值,進口-基本金屬及其製品-(1)鋼鐵及其製品_年增率(%),進口-基本金屬及其製品-(1)鋼鐵及其製品_原始值,進口-基本金屬及其製品-(1)鋼鐵及其製品_年增率(%),進口-基本金屬及其製品-(2)金屬製品(鋼鐵及其製品除外)_原始值,進口-基本金屬及其製品-(2)金屬製品(鋼鐵及其製品除外)_年增率(%),進口-基本金屬及其製品-(2)金屬製品(鋼鐵及其製品除外)_原始值,進口-基本金屬及其製品-(2)金屬製品(鋼鐵及其製品除外)_年增率(%),進口-機械及電機設備_原始值,進口-機械及電機設備_年增率(%),進口-機械及電機設備_原始值,進口-機械及電機設備_年增率(%),進口-機械及電機設備-(1)電子產品_原始值,進口-機械及電機設備-(1)電子產品_年增率(%),進口-機械及電機設備-(1)電子產品_原始值,進口-機械及電機設備-(1)電子產品_年增率(%),進口-機械及電機設備-(2)機械_原始值,進口-機械及電機設備-(2)機械_年增率(%),進口-機械及電機設備-(2)機械_原始值,進口-機械及電機設備-(2)機械_年增率(%),進口-機械及電機設備-(3)電機產品_原始值,進口-機械及電機設備-(3)電機產品_年增率(%),進口-機械及電機設備-(3)電機產品_原始值,進口-機械及電機設備-(3)電機產品_年增率(%),進口-機械及電機設備-(4)資訊與通信產品_原始值,進口-機械及電機設備-(4)資訊與通信產品_年增率(%),進口-機械及電機設備-(4)資訊與通信產品_原始值,進口-機械及電機設備-(4)資訊與通信產品_年增率(%),進口-機械及電機設備-(5)家用電器_原始值,進口-機械及電機設備-(5)家用電器_年增率(%),進口-機械及電機設備-(5)家用電器_原始值,進口-機械及電機設備-(5)家用電器_年增率(%),進口-車輛、航空器、船舶及有關運輸設備_原始值,進口-車輛、航空器、船舶及有關運輸設備_年增率(%),進口-車輛、航空器、船舶及有關運輸設備_原始值,進口-車輛、航空器、船舶及有關運輸設備_年增率(%),進口-精密儀器、鐘錶、樂器_原始值,進口-精密儀器、鐘錶、樂器_年增率(%),進口-精密儀器、鐘錶、樂器_原始值,進口-精密儀器、鐘錶、樂器_年增率(%),進口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫學等產品_原始值,進口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫學等產品_年增率(%),進口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫學等產品_原始值,進口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫學等產品_年增率(%),進口-精密儀器、鐘錶、樂器-(2)鐘錶_原始值,進口-精密儀器、鐘錶、樂器-(2)鐘錶_年增率(%),進口-精密儀器、鐘錶、樂器-(2)鐘錶_原始值,進口-精密儀器、鐘錶、樂器-(2)鐘錶_年增率(%),進口其他_原始值,進口其他_年增率(%),進口其他_原始值,進口其他_年增率(%)
2002M04,"343,744",-1.44,"9,804.5",-7.37,"5,688",-7.80,162.2,-13.35,772,-16.90,22.0,-21.99,"1,747",-7.22,49.8,-12.94,"1,202",-24.64,34.3,-29.13,"5,836",-7.61,166.5,-13.15,"2,898",7.25,82.7,0.85,"36,812",-18.37,"1,050.0",-23.28,"17,584",-30.14,501.5,-34.34,"35,699",14.89,"1,018.2",7.97,"13,014",8.87,371.2,2.32,"10,785",38.16,307.6,29.84,"5,559",36.28,158.6,28.11,"2,793",8.59,79.7,2.05,"1,081",12.25,30.8,5.48,"6,005",9.20,171.3,2.64,"9,073",13.17,258.8,6.37,"1,520",14.54,43.3,7.44,"2,633",-9.92,75.1,-15.33,"1,200",-19.35,34.2,-24.34,"28,720",15.80,819.2,8.83,"14,116",19.31,402.6,12.11,"14,603",12.59,416.5,5.82,"153,922",-1.89,"4,390.2",-7.79,"67,364",1.20,"1,921.4",-4.89,"30,482",-17.31,869.4,-22.29,"13,884",-5.63,396.0,-11.31,"28,169",7.59,803.5,1.12,"1,747",27.52,49.8,19.71,"8,295",-45.88,236.6,-49.13,"20,342",5.54,580.2,-0.80,"12,391",6.76,353.4,0.34,545,-5.71,15.5,-11.43,"17,143",0.84,489.0,-5.23
2002M05,"329,459",11.22,"9,497.2",5.64,"6,096",-4.62,175.7,-9.43,549,3.20,15.8,-1.86,"1,526",-19.00,44.0,-23.08,"1,950",-3.18,56.2,-8.02,"5,888",4.49,169.7,-0.76,"2,815",-6.42,81.1,-11.17,"36,471",8.42,"1,051.3",2.98,"19,680",22.97,567.3,16.80,"35,322",22.97,"1,018.2",16.81,"14,128",26.64,407.3,20.29,"11,264",29.58,324.7,23.09,"5,901",25.90,170.1,19.62,"3,007",6.56,86.7,1.29,"1,098",-8.65,31.6,-13.42,"5,731",3.67,165.2,-1.55,"8,184",18.71,235.9,12.76,"1,363",22.90,39.3,16.96,"2,282",11.53,65.8,5.96,"1,026",57.60,29.6,50.25,"27,943",18.99,805.5,13.02,"13,759",21.03,396.6,14.96,"14,184",17.07,408.9,11.20,"141,798",11.78,"4,087.6",6.17,"65,071",24.86,"1,875.8",18.60,"26,151",-17.29,753.9,-21.43,"13,100",3.43,377.6,-1.77,"24,219",17.87,698.1,11.95,"1,922",52.90,55.4,45.03,"7,650",-26.45,220.5,-30.16,"18,957",13.37,546.5,7.68,"12,327",21.82,355.3,15.70,619,-9.90,17.8,-14.42,"18,866",2.58,543.8,-2.58
2002M06,"331,745",11.88,"9,686.0",11.23,"5,316",-0.58,155.2,-1.15,412,-45.50,12.0,-45.95,"1,230",-21.10,35.9,-21.62,"1,458",26.89,42.6,26.41,"5,787",7.69,169.0,7.10,"2,909",15.53,84.9,14.73,"34,645",-5.85,"1,011.5",-6.40,"15,965",-15.55,466.1,-16.05,"35,644",31.67,"1,040.7",30.91,"13,477",37.99,393.5,37.16,"10,136",24.32,295.9,23.60,"4,999",23.37,145.9,22.61,"3,024",48.09,88.3,47.17,"1,123",58.17,32.8,56.94,"5,518",12.98,161.1,12.34,"7,274",26.61,212.4,25.90,"1,146",60.28,33.5,59.52,"2,444",46.96,71.4,46.31,"1,284",207.91,37.5,207.38,"25,940",7.69,757.4,7.07,"12,727",-0.38,371.6,-0.96,"13,213",16.78,385.8,16.10,"149,439",17.43,"4,363.2",16.74,"69,716",38.03,"2,035.5",37.23,"28,858",-13.58,842.6,-14.08,"12,314",10.77,359.5,10.11,"24,254",11.84,708.2,11.19,"1,837",33.99,53.6,33.00,"9,234",-40.24,269.6,-40.59,"21,060",18.47,614.9,17.77,"12,822",24.00,374.4,23.28,643,24.61,18.8,24.50,"16,283",9.54,475.4,8.89
2002M07,"359,036",11.81,"10,704.7",15.71,"5,619",-5.44,167.5,-2.16,455,-22.49,13.6,-19.53,"1,911",20.19,57.0,24.45,960,-38.10,28.6,-36.02,"5,931",7.91,176.8,11.69,"2,422",2.54,72.2,6.18,"33,116",-24.05,987.4,-21.39,"15,400",-35.95,459.2,-33.71,"35,987",21.12,"1,073.0",25.35,"14,121",17.16,421.0,21.26,"9,845",20.27,293.5,24.47,"4,634",9.99,138.2,13.84,"3,064",27.19,91.4,31.70,"1,198",23.25,35.7,27.50,"5,947",9.20,177.3,13.00,"7,149",11.86,213.1,15.75,"1,110",21.05,33.1,25.38,"2,653",58.67,79.1,64.11,"1,180",82.38,35.2,89.25,"31,245",35.13,931.6,39.84,"16,825",42.42,501.6,47.36,"14,420",27.51,429.9,31.95,"160,102",21.56,"4,773.5",25.80,"70,316",22.79,"2,096.5",27.07,"36,739",23.35,"1,095.4",27.65,"13,735",9.08,409.5,12.87,"22,740",5.72,678.0,9.41,"1,761",34.12,52.5,38.89,"16,576",-20.50,494.2,-17.73,"24,056",21.37,717.2,25.60,"12,377",13.30,369.0,17.25,732,10.08,21.8,14.14,"17,745",5.79,529.1,9.48
2002M08,"309,478",15.15,"9,164.3",18.32,"5,872",16.09,173.9,19.27,511,54.85,15.1,58.95,"1,216",-18.72,36.0,-16.47,"1,775",108.58,52.6,114.69,"5,936",1.23,175.8,4.02,"2,545",-6.40,75.4,-3.83,"38,553",12.86,"1,141.6",15.97,"18,981",12.22,562.1,15.33,"32,909",21.44,974.5,24.78,"12,578",22.35,372.5,25.76,"8,349",14.24,247.2,17.38,"3,996",6.16,118.3,9.03,"2,784",18.57,82.5,21.86,"1,146",22.70,33.9,26.02,"4,895",3.84,144.9,6.62,"6,700",0.77,198.4,3.55,643,-16.06,19.0,-14.03,"2,045",24.62,60.6,28.12,989,55.26,29.3,59.24,"29,235",49.87,865.7,53.98,"16,145",72.66,478.1,77.40,"13,090",28.89,387.6,32.42,"129,523",9.23,"3,835.4",12.24,"58,191",11.09,"1,723.2",14.16,"26,960",16.44,798.3,19.63,"12,274",16.43,363.5,19.65,"19,104",-18.44,565.7,-16.19,"1,289",23.35,38.2,26.91,"6,364",-11.44,188.5,-8.98,"19,688",41.22,583.0,45.13,"9,794",14.24,290.0,17.36,599,-4.31,17.7,-1.67,"16,624",13.04,492.3,16.16
2002M09,"363,465",34.45,"10,609.0",35.90,"6,706",25.16,195.7,26.50,534,33.83,15.6,35.65,"1,991",13.00,58.1,14.15,"1,866",56.94,54.5,58.89,"6,278",23.00,183.2,24.29,"2,841",27.97,82.9,29.33,"57,694",38.78,"1,684.0",40.27,"39,163",57.63,"1,143.1",59.32,"33,474",24.27,977.1,25.61,"12,463",7.68,363.8,8.86,"9,000",20.84,262.7,22.13,"4,349",8.00,127.0,9.20,"2,637",25.45,77.0,26.85,"1,184",71.59,34.6,73.87,"4,805",8.81,140.3,10.04,"7,768",27.91,226.7,29.25,819,8.48,23.9,9.63,"2,612",21.26,76.3,22.67,"1,420",25.33,41.4,26.61,"28,752",70.21,839.2,72.04,"16,185",88.13,472.4,90.18,"12,566",51.60,366.8,53.22,"151,890",28.50,"4,433.5",29.89,"72,368",24.67,"2,112.3",26.02,"26,252",26.74,766.3,28.12,"13,496",42.24,393.9,43.76,"26,109",24.98,762.1,26.34,"1,565",87.20,45.7,88.84,"13,519",94.91,394.6,97.00,"19,021",28.20,555.2,29.60,"10,858",26.42,316.9,27.78,681,64.89,19.9,67.23,"19,308",56.95,563.6,58.67
2002M10,"359,243",6.10,"10,252.4",4.80,"4,795",-30.50,136.8,-31.36,344,-53.07,9.8,-53.77,"1,286",-28.24,36.7,-29.15,"1,276",-33.33,36.4,-34.18,"5,482",-16.85,156.5,-17.85,"2,490",-22.72,71.1,-23.63,"46,997",39.02,"1,341.2",37.31,"28,130",72.75,802.8,70.63,"35,619",3.98,"1,016.5",2.70,"14,971",16.64,427.2,15.21,"9,200",-10.97,262.6,-12.06,"4,583",-18.38,130.8,-19.36,"2,456",-4.66,70.1,-5.78,"1,061",5.26,30.3,4.12,"4,891",-6.91,139.6,-8.04,"8,081",-4.29,230.6,-5.45,699,-20.30,20.0,-20.95,"2,902",-15.64,82.8,-16.70,"1,491",-24.73,42.5,-25.70,"31,567",39.46,900.9,37.75,"18,180",76.57,518.8,74.39,"13,387",8.49,382.1,7.18,"160,802",1.12,"4,589.1",-0.12,"72,569",-0.36,"2,071.0",-1.58,"33,676",7.64,961.1,6.32,"16,883",17.97,481.8,16.52,"23,436",-15.85,668.8,-16.89,"1,652",5.69,47.2,4.42,"8,315",-4.56,237.3,-5.72,"21,325",9.71,608.6,8.37,"11,718",-8.37,334.4,-9.50,794,-5.81,22.7,-6.97,"16,810",-2.24,479.8,-3.42
2002M11,"326,405",18.17,"9,393.0",17.53,"6,806",28.15,195.8,27.39,724,15.84,20.8,14.92,"2,125",37.99,61.1,37.30,"1,670",26.80,48.1,26.25,"5,706",2.55,164.2,1.99,"2,614",4.43,75.2,3.87,"37,322",41.50,"1,074.0",40.72,"21,695",69.55,624.3,68.59,"32,101",27.04,923.8,26.34,"12,962",43.83,373.0,43.02,"8,513",11.63,245.0,11.01,"4,039",4.15,116.2,3.57,"2,509",26.85,72.2,26.22,"1,006",31.33,28.9,30.18,"4,414",3.57,127.0,3.00,"6,922",16.20,199.2,15.55,842,97.19,24.2,95.16,"2,300",-11.74,66.2,-12.20,"1,012",-16.91,29.1,-17.56,"27,090",43.14,779.6,42.37,"15,418",65.15,443.7,64.27,"11,672",21.74,335.9,21.09,"143,989",15.68,"4,143.6",15.05,"63,501",4.09,"1,827.4",3.52,"29,573",44.01,851.0,43.22,"15,509",48.65,446.3,47.83,"22,453",1.83,646.1,1.27,"1,775",45.37,51.1,44.76,"9,989",-38.99,287.4,-39.33,"17,835",11.15,513.2,10.53,"10,367",3.73,298.3,3.15,691,12.91,19.9,12.43,"20,909",35.34,601.7,34.61
2002M12,"346,943",17.34,"9,938.2",16.03,"8,018",58.55,229.7,56.79,"1,408",177.17,40.3,174.15,"2,492",79.67,71.4,77.61,"1,984",42.22,56.8,40.59,"6,814",-7.01,195.2,-8.05,"3,268",27.81,93.6,26.32,"29,835",-5.92,854.6,-6.97,"16,209",-9.63,464.3,-10.64,"35,345",18.32,"1,012.5",17.00,"14,334",33.91,410.6,32.41,"9,675",15.76,277.2,14.50,"4,477",8.06,128.3,6.92,"2,679",13.57,76.7,12.30,"1,104",14.40,31.6,12.86,"4,658",-1.77,133.4,-2.91,"7,391",5.53,211.7,4.34,942,23.14,27.0,21.62,"2,975",9.70,85.2,8.40,"1,603",62.08,45.9,59.93,"28,442",27.25,814.7,25.82,"14,933",35.51,427.8,34.02,"13,509",19.21,387.0,17.88,"162,060",20.98,"4,642.2",19.63,"70,648",12.63,"2,023.7",11.36,"33,960",56.69,972.8,54.95,"17,779",65.39,509.3,63.55,"25,371",-4.47,726.8,-5.52,"1,970",26.04,56.4,24.50,"9,007",18.86,258.0,17.54,"19,357",8.73,554.5,7.52,"11,325",-10.34,324.4,-11.34,772,11.72,22.1,10.50,"20,687",39.34,592.6,37.78
2003M01,"331,862",27.71,"9,547.3",28.74,"7,690",26.36,221.2,27.35,"1,038",36.04,29.9,37.16,"2,119",19.79,61.0,20.79,"1,989",38.90,57.2,39.85,"6,453",10.14,185.6,11.00,"2,887",-8.23,83.1,-7.46,"46,073",72.77,"1,325.5",74.18,"25,248",115.57,726.4,117.29,"32,576",34.71,937.2,35.79,"13,299",42.66,382.6,43.83,"8,544",75.08,245.8,76.45,"3,984",97.82,114.6,99.30,"2,880",67.44,82.8,68.64,"1,160",71.09,33.4,72.16,"5,190",89.83,149.3,91.41,"6,623",45.78,190.5,46.88,817,216.67,23.5,217.57,"2,474",40.25,71.2,41.55,"1,352",77.43,38.9,79.26,"29,736",92.17,855.5,93.73,"17,803",120.63,512.2,122.41,"11,933",61.15,343.3,62.47,"140,402",9.72,"4,039.2",10.61,"66,898",11.28,"1,924.6",12.18,"27,970",20.25,804.7,21.23,"14,347",56.64,412.7,57.88,"19,057",-24.64,548.3,-24.03,"1,642",20.82,47.2,21.65,"9,073",13.81,261.0,14.73,"15,146",1.44,435.7,2.25,"9,789",4.01,281.6,4.84,647,27.11,18.6,28.28,"19,003",25.99,546.7,27.02
2003M02,"294,329",27.84,"8,469.9",29.17,"4,981",-11.83,143.4,-10.88,109,-84.76,3.1,-84.80,"1,924",12.98,55.4,14.23,"1,566",-8.26,45.1,-7.20,"4,751",5.65,136.7,6.71,"2,009",-5.37,57.8,-4.46,"40,882",105.65,"1,176.5",107.79,"25,868",187.81,744.4,190.78,"31,618",40.32,909.9,41.77,"14,416",84.47,414.9,86.39,"7,984",29.76,229.7,31.03,"3,917",32.69,112.7,34.01,"2,111",6.45,60.7,7.43,896,20.27,25.8,21.70,"4,649",41.52,133.8,42.95,"5,799",25.28,166.9,26.54,988,31.03,28.4,32.09,"1,802",-5.36,51.9,-4.24,960,-18.44,27.6,-17.61,"25,980",48.96,747.6,50.48,"14,279",60.69,410.9,62.35,"11,700",36.76,336.7,38.16,"127,519",21.89,"3,669.6",23.15,"60,676",12.37,"1,746.1",13.53,"25,007",70.72,719.6,72.48,"11,649",34.65,335.2,36.04,"19,141",0.76,550.8,1.79,"1,365",22.97,39.3,24.37,"7,212",-28.74,207.5,-28.03,"16,387",41.26,471.6,42.74,"9,401",21.90,270.5,23.18,407,-6.22,11.7,-4.88,"12,654",-20.58,364.1,-19.77
2003M03,"381,320",6.27,"10,982.7",7.44,"6,656",22.33,191.7,23.68,668,19.50,19.2,20.75,"2,172",49.79,62.6,51.57,"1,686",31.21,48.6,32.79,"6,998",25.57,201.6,26.95,"3,211",12.98,92.5,14.20,"41,136",6.89,"1,184.8",8.06,"22,696",13.14,653.7,14.38,"44,950",32.41,"1,294.6",33.86,"20,461",70.49,589.3,72.36,"11,185",3.70,322.1,4.82,"5,300",-4.19,152.7,-3.11,"3,301",12.70,95.1,14.03,"1,292",16.08,37.2,17.35,"6,342",0.43,182.7,1.56,"8,592",-4.42,247.5,-3.36,"1,008",-24.04,29.0,-23.28,"2,789",4.54,80.3,5.66,"1,548",7.57,44.6,8.78,"35,797",32.11,"1,031.0",33.55,"19,373",49.14,558.0,50.77,"16,424",16.43,473.0,17.69,"159,636",-3.66,"4,597.8",-2.61,"74,298",-8.38,"2,139.9",-7.38,"35,360",31.89,"1,018.4",33.33,"15,852",6.91,456.6,8.10,"20,114",-30.04,579.3,-29.28,"1,958",13.90,56.4,15.10,"10,209",-23.63,294.0,-22.79,"24,318",11.73,700.4,12.95,"15,571",13.86,448.5,15.12,693,16.67,20.0,18.34,"19,412",23.26,559.1,24.60
2003M04,"365,552",6.34,"10,495.3",7.05,"6,623",16.44,190.2,17.26,952,23.32,27.3,24.09,"1,833",4.92,52.6,5.62,"1,710",42.26,49.1,43.15,"6,141",5.23,176.3,5.89,"2,823",-2.59,81.1,-1.93,"49,268",33.84,"1,414.5",34.71,"28,273",60.79,811.8,61.87,"42,760",19.78,"1,227.7",20.58,"20,236",55.49,581.0,56.52,"10,324",-4.27,296.4,-3.64,"5,062",-8.94,145.3,-8.39,"3,181",13.89,91.3,14.55,"1,294",19.70,37.2,20.78,"6,470",7.74,185.8,8.46,"7,483",-17.52,214.8,-17.00,822,-45.92,23.6,-45.50,"3,226",22.52,92.6,23.30,"1,782",48.50,51.2,49.71,"33,619",17.06,965.2,17.82,"19,168",35.79,550.3,36.69,"14,451",-1.04,414.9,-0.38,"146,959",-4.52,"4,219.3",-3.89,"70,089",4.05,"2,012.3",4.73,"32,981",8.20,946.9,8.91,"13,364",-3.75,383.7,-3.11,"16,466",-41.55,472.8,-41.16,"1,815",3.89,52.1,4.62,"10,501",26.59,301.5,27.43,"20,912",2.80,600.4,3.48,"14,013",13.09,402.3,13.84,769,41.10,22.1,42.58,"18,082",5.48,519.2,6.18
2003M05,"333,378",1.19,"9,566.1",0.73,"6,535",7.20,187.5,6.72,594,8.20,17.1,8.23,"2,353",54.19,67.5,53.41,"1,308",-32.92,37.5,-33.27,"6,043",2.63,173.4,2.18,"2,638",-6.29,75.7,-6.66,"50,361",38.09,"1,445.1",37.46,"31,174",58.40,894.5,57.68,"35,636",0.89,"1,022.6",0.43,"13,549",-4.10,388.8,-4.54,"9,635",-14.46,276.5,-14.84,"4,427",-24.98,127.0,-25.34,"2,942",-2.16,84.4,-2.65,"1,264",15.12,36.3,14.87,"5,676",-0.96,162.9,-1.39,"8,135",-0.60,233.4,-1.06,989,-27.44,28.4,-27.74,"2,408",5.52,69.1,5.02,"1,307",27.39,37.5,26.69,"31,069",11.19,891.5,10.68,"16,709",21.44,479.5,20.90,"14,360",1.24,412.0,0.76,"125,069",-11.80,"3,588.8",-12.20,"59,694",-8.26,"1,712.9",-8.68,"26,764",2.34,768.0,1.87,"11,572",-11.66,332.0,-12.08,"14,197",-41.38,407.4,-41.64,"1,792",-6.76,51.4,-7.22,"10,460",36.73,300.1,36.10,"20,891",10.20,599.4,9.68,"14,861",20.56,426.4,20.01,483,-21.97,13.9,-21.91,"18,518",-1.84,531.4,-2.28
2003M06,"359,881",8.48,"10,368.2",7.04,"7,888",48.38,227.2,46.39,896,117.48,25.8,115.00,"1,951",58.62,56.2,56.55,"2,443",67.56,70.4,65.26,"6,441",11.30,185.6,9.82,"3,035",4.33,87.5,3.06,"49,732",43.55,"1,432.8",41.65,"28,925",81.18,833.3,78.78,"37,091",4.06,"1,068.6",2.68,"13,826",2.59,398.3,1.22,"10,579",4.37,304.8,3.01,"4,832",-3.34,139.2,-4.59,"2,583",-14.58,74.4,-15.74,961,-14.43,27.7,-15.55,"5,898",6.89,169.9,5.46,"6,487",-10.82,186.9,-12.01,757,-33.94,21.8,-34.93,"2,507",2.58,72.2,1.12,"1,483",15.50,42.7,13.87,"32,642",25.84,940.4,24.16,"17,919",40.80,516.2,38.91,"14,723",11.43,424.2,9.95,"146,800",-1.77,"4,229.3",-3.07,"71,548",2.63,"2,061.3",1.27,"31,012",7.46,893.5,6.04,"12,362",0.39,356.2,-0.92,"17,236",-28.94,496.6,-29.88,"1,821",-0.87,52.5,-2.05,"10,041",8.74,289.3,7.31,"24,179",14.81,696.6,13.29,"16,904",31.84,487.0,30.07,814,26.59,23.5,25.00,"17,015",4.50,490.2,3.11
2003M07,"359,257",0.06,"10,422.3",-2.64,"6,243",11.11,181.1,8.12,287,-36.92,8.3,-38.97,"1,625",-14.97,47.1,-17.37,"1,626",69.38,47.2,65.03,"6,581",10.96,190.9,7.98,"3,168",30.80,91.9,27.29,"39,276",18.60,"1,139.4",15.39,"19,722",28.06,572.1,24.59,"37,576",4.42,"1,090.1",1.59,"15,989",13.23,463.9,10.19,"9,479",-3.72,275.0,-6.30,"4,112",-11.26,119.3,-13.68,"2,737",-10.67,79.4,-13.13,"1,033",-13.77,30.0,-15.97,"5,545",-6.76,160.9,-9.25,"5,980",-16.35,173.5,-18.58,830,-25.23,24.1,-27.19,"2,472",-6.82,71.7,-9.36,"1,393",18.05,40.4,14.77,"31,363",0.38,909.9,-2.33,"17,173",2.07,498.2,-0.68,"14,190",-1.60,411.7,-4.23,"152,284",-4.88,"4,417.9",-7.45,"72,121",2.57,"2,092.3",-0.20,"35,633",-3.01,"1,033.7",-5.63,"13,289",-3.25,385.5,-5.86,"16,615",-26.93,482.0,-28.91,"1,648",-6.42,47.8,-8.95,"17,508",5.62,507.9,2.77,"22,931",-4.68,665.2,-7.25,"15,717",26.99,456.0,23.58,685,-6.42,19.9,-8.72,"19,281",8.66,559.4,5.73
