期間,勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%)
1992M10,38.72,-2.22,73.95,1.32,95.40,0.46,39.19,11.05,38.33,-2.81,90.43,-4.61,64.03,6.89,72.45,-3.68,277.48,-0.71,137.70,-9.30,184.47,7.81,61.91,-2.41,67.56,-0.87,23.39,-20.55,30.41,4.04,55.38,-1.34,75.65,-16.07,90.27,-25.50,86.94,-9.27,66.47,2.61,47.94,-2.48,102.07,-15.61,20.36,7.90,27.00,0.19,59.09,-4.15,65.60,-18.15,80.63,-0.78,94.96,-0.21,108.78,-1.19,69.09,-1.90,40.39,1.89,51.38,9.44,134.56,8.86,88.20,37.32,74.86,96.07,184.61,-2.46,135.97,9.79,79.90,15.56,77.78,-3.19,83.49,9.71,17.75,3.80,31.71,15.98,29.28,-1.21,103.65,12.22,106.58,6.95,203.74,35.62,149.43,-5.37,79.26,4.86,66.86,21.39,73.86,40.02,68.04,16.51,93.36,5.73,105.09,-1.06,64.33,27.01,222.80,2.89,158.58,6.71,98.68,11.48,91.81,29.62,73.97,6.40,67.29,6.54,57.78,4.77,70.25,8.21,105.83,-15.89,93.43,6.33
1992M11,38.21,-0.73,73.49,-5.04,101.96,-2.97,36.21,0.17,37.98,-1.25,91.39,-2.16,61.81,6.24,71.67,-2.00,240.26,-9.32,131.54,-17.62,166.75,-7.88,61.89,-1.53,67.67,4.12,22.33,-16.30,30.07,13.56,53.87,2.14,81.81,-3.03,92.13,-26.36,89.47,-8.29,66.07,5.12,45.62,-2.89,104.21,-11.28,20.21,12.65,25.97,-3.21,61.10,-0.92,66.44,-15.42,83.54,2.93,91.14,-4.96,113.06,-6.26,67.95,-1.09,37.81,2.97,49.41,9.95,138.26,12.37,74.11,24.30,43.57,28.30,212.64,16.10,138.56,12.47,75.89,19.79,86.97,7.77,85.94,13.35,20.91,18.40,32.65,30.65,32.50,18.96,105.74,15.74,106.82,6.55,232.85,43.94,150.62,-8.04,83.29,10.11,64.46,10.95,71.88,43.59,66.68,19.09,95.79,8.46,111.64,3.94,63.39,24.83,225.74,0.72,168.58,15.15,96.15,9.92,90.87,27.95,70.37,0.39,68.86,12.00,57.01,16.94,72.96,15.46,148.05,26.53,87.26,-1.60
1992M12,39.72,0.18,74.84,-8.71,106.13,-4.74,35.91,-5.80,39.61,-0.18,106.07,1.77,61.84,8.38,72.33,-5.40,267.68,-12.98,141.68,-9.28,161.00,-7.04,64.86,1.84,68.82,-1.16,22.27,-11.84,31.00,9.15,54.93,2.42,83.80,2.70,94.58,-22.94,94.00,-8.36,70.93,1.98,48.85,4.63,103.51,-18.05,21.69,11.86,26.54,4.08,64.73,3.75,73.03,-13.92,88.85,16.54,89.22,-7.56,105.92,-3.99,70.50,1.79,36.25,-0.03,48.37,8.26,139.91,9.41,82.63,34.64,58.70,48.23,210.27,21.08,138.95,9.89,62.21,7.30,134.81,43.03,85.58,11.30,18.66,20.39,29.93,9.43,35.09,18.63,100.60,5.86,98.96,-4.79,261.10,28.30,169.10,3.06,88.84,1.69,81.83,-3.40,72.06,43.66,64.64,17.46,91.63,9.01,103.96,-1.22,68.95,41.12,210.94,-0.26,167.15,8.03,98.43,1.95,88.45,27.63,75.39,-15.91,81.88,20.59,60.54,9.95,71.18,5.92,185.65,0.94,85.89,-4.82
1993M01,40.87,7.50,83.16,-4.01,114.24,-1.55,41.00,-0.63,40.29,6.25,118.05,7.86,63.28,-4.44,72.62,-0.94,232.05,-9.73,153.85,-6.99,185.41,8.64,58.68,-5.48,63.38,1.21,31.97,36.74,33.42,11.96,54.55,5.39,81.88,-6.05,81.21,-7.06,94.29,-4.67,72.34,8.65,51.01,9.39,100.21,-8.69,20.16,14.74,24.78,6.26,62.58,-1.76,67.99,1.28,77.53,-0.23,94.30,1.80,104.49,-5.13,63.73,-4.74,41.34,14.26,59.63,35.62,334.06,38.90,141.35,33.58,82.24,29.45,410.63,32.72,340.13,40.92,114.19,39.39,308.17,31.80,206.73,38.25,47.61,71.14,62.50,80.12,65.67,48.98,292.28,47.37,455.91,86.58,393.88,-40.43,397.43,20.49,270.11,9.79,193.47,34.63,196.00,60.48,169.01,60.12,230.72,36.25,191.54,18.36,152.74,62.65,593.22,32.88,479.86,38.78,267.88,67.93,231.04,54.65,285.10,54.65,188.22,53.59,143.04,70.06,186.26,61.53,257.85,15.85,120.26,-37.56
1993M02,38.69,1.66,75.52,-5.78,109.09,-1.50,35.40,-8.12,38.51,2.09,106.12,-5.34,62.22,-0.21,73.99,1.80,208.51,-15.70,149.55,3.12,163.63,7.00,60.92,-2.90,66.76,6.90,20.90,-26.82,30.64,-2.51,55.37,7.39,81.77,3.18,87.25,3.47,92.88,-5.72,61.36,8.93,49.64,-5.63,97.05,-3.19,21.15,22.97,25.49,7.06,64.76,8.88,64.21,7.68,82.18,8.67,91.04,2.02,99.15,4.13,65.56,13.66,35.71,-4.65,46.32,-7.25,143.20,-26.59,71.08,-11.37,39.34,-0.53,218.59,-15.07,144.00,-26.06,63.40,-11.72,78.27,-35.37,86.60,-24.13,24.18,-7.75,30.84,-23.02,33.67,-32.48,112.43,-24.75,112.75,-41.00,226.02,10.57,160.92,-28.03,84.16,-32.04,66.25,-16.90,76.02,-34.70,73.68,-17.96,109.03,-34.60,113.37,-23.05,72.02,-27.47,231.43,-25.72,182.91,-26.73,94.84,-21.01,100.00,-38.89,73.79,-40.50,75.24,-19.78,67.25,-28.72,76.80,-40.00,133.19,-49.22,102.78,-27.46
1993M03,39.87,3.37,81.42,1.65,110.49,-1.87,38.41,4.29,39.62,3.18,105.42,0.05,62.76,-7.69,76.26,-1.40,218.03,-11.19,135.79,-10.71,176.06,2.28,62.09,-0.22,70.52,9.96,23.01,-8.94,32.91,3.33,55.74,7.15,78.98,-4.75,90.86,-8.22,94.06,-5.34,66.82,15.23,49.37,2.62,105.05,4.76,21.85,18.81,27.04,4.73,69.72,9.16,61.76,-2.32,80.00,-3.94,96.04,4.11,98.03,-3.62,70.65,10.91,37.54,-0.21,46.96,9.23,129.52,1.48,61.36,4.16,36.21,9.23,187.08,2.68,130.51,1.71,60.48,3.16,77.61,8.55,79.89,4.13,22.14,15.31,31.71,18.50,32.07,10.28,102.25,0.32,99.02,-5.68,194.23,12.75,141.26,1.46,77.35,-4.02,67.07,6.88,73.38,13.64,61.57,10.34,94.19,-6.99,101.13,-3.10,62.60,2.07,204.29,-10.44,162.67,3.19,81.94,-4.48,96.58,6.20,70.98,5.12,65.85,-3.66,65.47,6.33,69.72,-3.70,116.93,0.86,148.38,56.73
1993M04,40.57,3.95,78.09,-0.15,106.55,0.95,39.62,0.28,40.24,3.47,100.95,-0.75,58.65,-4.01,76.23,-0.25,231.94,-9.62,144.07,-9.89,170.37,-6.44,62.76,-3.10,75.42,12.37,24.96,-0.20,31.81,3.11,58.83,7.45,80.09,-9.75,90.52,-5.91,92.93,-9.29,67.74,9.06,50.63,11.84,106.28,5.46,22.56,20.71,27.20,6.29,71.14,6.99,66.44,-3.08,78.06,-9.62,95.38,5.72,108.45,-9.71,71.47,7.07,40.18,6.04,49.12,13.70,134.03,3.88,66.79,9.62,39.61,9.21,189.29,10.61,135.25,4.28,64.82,7.35,87.92,10.12,82.13,4.42,22.24,18.11,32.08,19.93,34.10,21.14,106.02,12.37,98.39,-3.76,189.30,8.10,149.90,0.61,79.94,-3.04,67.81,18.30,74.64,11.25,65.71,17.70,95.70,1.13,102.13,-9.40,65.81,6.03,217.15,-6.76,169.23,1.30,84.90,1.30,94.08,5.80,76.86,13.48,69.07,2.72,61.72,14.74,73.19,5.07,118.02,1.58,105.12,-4.91
1993M05,40.13,2.95,74.45,-2.21,99.87,-4.11,38.04,1.47,39.49,2.25,98.96,4.15,60.24,0.55,76.50,-1.70,232.91,-11.19,128.06,-13.44,167.48,-6.82,62.55,-5.51,74.15,13.29,25.37,3.30,32.18,4.21,56.80,-0.53,79.74,-12.15,86.43,-6.36,89.98,-3.83,68.82,9.05,50.72,3.62,100.73,-4.09,22.95,22.86,26.01,0.85,68.41,4.99,62.79,-11.91,81.14,-5.61,89.57,3.63,97.14,-10.21,68.42,4.06,42.86,4.69,49.11,9.25,137.56,1.24,70.74,12.43,40.25,12.34,204.51,10.95,137.51,2.80,63.00,1.93,83.01,-2.09,80.36,3.46,21.62,17.44,36.59,27.67,34.57,21.90,104.02,10.99,96.13,-9.15,232.08,20.04,143.70,-5.10,82.65,2.86,68.40,12.91,75.78,7.22,66.84,8.00,102.63,-8.99,100.54,-1.71,66.04,11.01,219.65,-10.31,172.31,0.29,86.85,-0.63,98.74,12.54,88.45,11.43,75.50,4.47,64.68,13.85,73.31,3.31,190.65,-22.11,90.28,-2.16
1993M06,39.57,3.40,73.78,3.71,97.16,10.80,39.37,-0.66,38.71,2.65,87.85,0.98,65.94,6.66,75.00,0.81,254.96,-4.05,124.32,-11.28,158.01,-10.24,60.13,-10.72,73.34,5.69,25.27,9.68,33.02,20.07,53.89,-3.35,76.69,-19.54,87.59,-3.94,85.60,2.74,63.99,2.24,48.26,2.97,99.11,-10.90,21.81,13.18,27.03,5.75,66.36,6.50,61.43,-11.90,82.43,-7.12,85.85,6.08,94.78,-12.93,64.88,0.12,45.74,7.47,48.98,8.84,138.59,5.06,72.80,1.85,45.00,-0.20,194.22,4.62,141.85,5.78,73.36,7.42,90.26,12.78,83.63,4.72,20.27,11.56,37.37,23.21,36.05,23.76,107.90,16.33,114.53,10.37,201.09,1.88,156.97,-9.67,88.29,8.48,70.35,32.99,76.52,8.68,72.36,3.53,105.16,10.88,106.86,-1.70,68.32,21.93,217.87,-3.25,182.75,2.77,90.87,1.44,103.43,23.16,72.54,8.24,77.20,4.48,69.78,24.30,77.40,6.86,101.47,0.57,89.90,-4.16
1993M07,38.74,5.76,66.64,-0.73,84.78,6.71,37.89,-2.70,37.64,5.11,84.47,1.83,65.87,10.50,73.24,3.53,262.10,-0.56,125.13,-7.83,168.52,4.99,57.82,-6.39,63.31,-4.54,25.29,22.00,30.18,12.57,52.54,3.85,70.04,-4.67,81.30,-12.32,84.92,6.51,62.83,1.22,47.75,5.01,95.56,-4.22,21.08,14.07,25.15,4.14,67.36,15.98,62.69,-3.14,77.69,-10.09,86.89,12.28,97.06,-7.00,64.39,0.89,49.27,11.19,49.70,16.39,135.77,1.09,79.02,5.49,56.86,4.56,185.57,5.49,140.06,1.65,70.92,2.37,66.97,-8.07,84.90,6.42,18.26,3.22,37.18,28.25,32.95,10.09,105.13,9.84,120.88,2.96,203.36,-14.37,138.70,-14.94,95.66,14.52,86.80,11.61,78.48,18.69,67.05,0.31,99.08,8.02,105.19,-0.11,68.15,10.98,233.64,-4.38,183.76,-1.16,90.42,-10.79,98.11,12.10,72.93,14.80,74.60,-11.85,63.06,13.72,77.30,9.74,86.41,-1.86,84.15,-4.54
1993M08,38.52,3.30,68.93,-4.34,91.38,-6.22,37.15,4.03,37.37,2.64,85.23,-1.68,67.25,11.79,71.79,0.49,227.70,-12.01,114.05,-10.17,160.96,-10.97,59.52,-6.99,60.94,-12.39,26.83,18.82,30.59,0.99,53.70,4.39,71.39,-2.75,78.46,-8.57,84.60,6.70,63.77,2.11,48.02,4.57,94.84,-8.93,21.34,15.10,25.82,7.05,63.88,15.64,60.69,-8.57,75.14,-5.23,85.53,-1.67,96.14,-9.20,63.98,0.41,50.00,7.25,50.11,10.33,136.53,1.87,71.56,8.23,43.14,14.52,192.36,-0.95,141.07,2.48,74.98,9.41,68.95,-12.68,86.72,6.13,21.66,19.47,38.61,23.95,35.24,26.95,105.28,3.82,116.29,17.52,171.95,-24.18,140.76,-4.87,85.41,2.68,70.15,6.05,82.09,11.69,70.25,-0.64,96.36,0.89,112.04,-1.19,69.50,15.43,214.91,-8.99,171.46,-2.18,95.27,-7.14,99.90,12.53,81.46,10.51,76.42,6.21,66.41,18.80,76.70,2.95,87.19,-1.68,83.95,-21.06
1993M09,39.79,4.93,68.18,1.17,93.85,5.12,36.13,2.03,38.95,4.56,93.15,1.78,68.08,9.58,71.48,-0.96,232.41,-9.95,122.51,-2.63,161.92,-8.24,61.56,-1.68,66.20,-3.37,31.95,29.83,31.56,6.33,57.08,8.41,77.41,-2.00,81.67,-5.43,88.05,6.06,64.10,4.01,48.22,5.03,93.18,-10.27,22.60,20.73,28.05,6.09,67.31,19.62,64.73,-2.76,75.72,-7.22,89.53,1.99,96.30,-7.79,67.96,6.52,48.72,10.18,52.24,7.93,144.71,4.10,77.88,2.96,46.61,8.40,211.12,-1.16,145.68,2.71,76.54,11.09,74.18,-5.93,91.32,8.25,22.01,15.12,38.41,14.76,36.26,17.80,109.70,3.11,116.23,-4.17,189.13,1.87,148.50,-5.42,95.64,8.29,76.98,6.16,82.89,10.59,72.44,0.36,105.91,1.17,110.62,0.63,74.32,15.15,221.24,-8.89,180.11,6.09,96.00,-8.67,99.44,7.76,94.79,15.88,74.05,3.64,69.57,15.60,78.61,0.41,179.39,81.00,86.97,-0.76
1993M10,40.34,4.18,68.02,-8.02,98.40,3.14,33.76,-13.86,39.74,3.68,91.24,0.90,70.52,10.14,74.91,3.40,236.86,-14.64,123.00,-10.68,164.88,-10.62,62.15,0.39,65.24,-3.43,30.30,29.54,32.99,8.48,58.04,4.80,73.48,-2.87,85.69,-5.07,93.35,7.37,65.75,-1.08,50.06,4.42,92.98,-8.91,22.75,11.74,28.46,5.41,69.28,17.24,64.85,-1.14,75.81,-5.98,91.23,-3.93,99.79,-8.26,68.20,-1.29,46.03,13.96,53.65,4.42,142.23,5.70,81.95,-7.09,51.92,-30.64,223.56,21.10,142.79,5.02,82.89,3.74,72.90,-6.27,87.71,5.05,22.18,24.96,38.44,21.22,36.03,23.05,109.92,6.05,118.45,11.14,200.55,-1.57,135.60,-9.26,87.05,9.83,77.61,16.08,79.63,7.81,67.82,-0.32,98.75,5.77,107.76,2.54,75.76,17.77,225.55,1.23,172.58,8.83,93.70,-5.05,102.18,11.30,84.33,14.01,71.77,6.66,69.52,20.32,77.09,9.74,170.54,61.15,101.43,8.56
1993M11,39.72,3.95,70.30,-4.34,105.66,3.63,34.98,-3.40,39.25,3.34,95.74,4.76,66.27,7.22,75.13,4.83,216.15,-10.03,131.67,0.10,155.38,-6.82,62.78,1.44,61.63,-8.93,26.35,18.00,32.34,7.55,58.14,7.93,73.48,-10.18,84.68,-8.09,93.46,4.46,65.87,-0.30,50.27,10.19,94.37,-9.44,22.04,9.05,27.41,5.54,69.60,13.91,61.77,-7.03,77.32,-7.45,90.57,-0.63,96.21,-14.90,65.08,-4.22,41.91,10.84,50.94,3.10,141.13,2.08,76.45,3.16,44.63,2.43,215.80,1.49,142.95,3.17,71.97,-5.17,90.03,3.52,87.34,1.63,24.73,18.27,36.34,11.30,37.96,16.80,107.38,1.55,123.14,15.28,193.00,-17.11,139.61,-7.31,85.97,3.22,76.63,18.88,79.68,10.85,68.97,3.43,98.71,3.05,108.39,-2.91,73.80,16.42,222.45,-1.46,172.48,2.31,90.88,-5.48,104.11,14.57,81.93,16.43,74.32,7.93,73.26,28.50,80.72,10.64,118.21,-20.16,99.93,14.52
1993M12,40.40,1.71,75.65,1.08,109.39,3.07,37.29,3.84,40.20,1.49,103.68,-2.25,66.83,8.07,76.68,6.01,243.01,-9.22,148.33,4.69,166.74,3.57,62.37,-3.84,76.44,11.07,28.21,26.67,30.69,-1.00,53.10,-3.33,81.76,-2.43,87.17,-7.83,96.09,2.22,66.61,-6.09,50.12,2.60,99.52,-3.85,22.17,2.21,27.50,3.62,71.33,10.20,68.83,-5.75,73.33,-17.47,86.66,-2.87,102.44,-3.29,66.68,-5.42,38.33,5.74,48.43,0.12,142.43,1.80,71.99,-12.88,38.05,-35.18,217.16,3.28,141.92,2.14,65.12,4.68,101.21,-24.92,82.69,-3.38,21.36,14.47,32.18,7.52,34.68,-1.17,114.26,13.58,96.22,-2.77,279.85,7.18,154.50,-8.63,94.92,6.84,82.98,1.41,75.79,5.18,66.41,2.74,96.17,4.95,105.88,1.85,72.73,5.48,216.14,2.47,166.60,-0.33,89.39,-9.18,92.97,5.11,110.55,46.64,84.36,3.03,66.41,9.70,74.95,5.30,184.19,-0.79,107.01,24.59
1994M01,39.84,-2.52,78.38,-5.75,115.81,1.37,38.60,-5.85,39.37,-2.28,112.44,-4.75,68.81,8.74,77.02,6.06,209.89,-9.55,139.56,-9.29,149.62,-19.30,63.93,8.95,58.85,-7.15,26.50,-17.11,34.43,3.02,57.37,5.17,78.25,-4.43,76.82,-5.41,93.69,-0.64,71.33,-1.40,48.55,-4.82,89.99,-10.20,20.71,2.73,27.26,10.01,69.35,10.82,63.22,-7.02,77.42,-0.14,84.68,-10.20,97.42,-6.77,61.18,-4.00,41.48,0.34,51.06,-14.37,225.58,-32.47,107.56,-23.91,78.90,-4.06,260.09,-36.66,227.60,-33.08,80.86,-29.19,222.07,-27.94,118.50,-42.68,32.25,-32.26,43.96,-29.66,50.87,-22.54,200.96,-31.24,191.32,-58.04,463.15,17.59,227.11,-42.86,188.67,-30.15,116.17,-39.95,114.47,-41.60,109.13,-35.43,143.90,-37.63,143.96,-24.84,105.52,-30.92,414.91,-30.06,315.27,-34.30,174.77,-34.76,151.42,-34.46,168.40,-40.93,146.61,-22.11,103.04,-27.96,120.52,-35.29,225.74,-12.45,94.71,-21.25
1994M02,41.32,6.80,81.67,8.14,107.47,-1.49,41.66,17.68,40.74,5.79,113.13,6.61,65.63,5.48,73.84,-0.20,221.93,6.44,154.81,3.52,153.06,-6.46,58.38,-4.17,62.35,-6.61,29.63,41.77,39.26,28.13,53.83,-2.78,76.87,-5.99,80.06,-8.24,87.61,-5.67,64.89,5.75,52.82,6.41,93.94,-3.20,21.73,2.74,27.00,5.92,72.30,11.64,61.11,-4.83,74.65,-9.16,83.02,-8.81,93.93,-5.26,63.65,-2.91,41.06,14.98,55.43,19.67,267.78,87.00,107.42,51.13,49.22,25.11,345.41,58.02,268.82,86.68,121.31,91.34,151.22,93.20,146.98,69.72,44.63,84.57,62.20,101.69,69.90,107.60,180.70,60.72,276.47,145.21,268.57,18.83,190.27,18.24,191.70,127.78,151.62,128.86,169.71,123.24,137.03,85.98,220.84,102.55,179.25,58.11,156.14,116.80,418.46,80.81,341.88,86.91,198.15,108.93,240.63,140.63,183.39,148.53,125.63,66.97,136.53,103.02,162.98,112.21,351.16,163.65,190.11,84.97
1994M03,40.46,1.48,86.99,6.84,117.03,5.92,43.23,12.55,40.07,1.14,105.98,0.53,65.64,4.59,75.58,-0.89,214.18,-1.77,136.49,0.52,149.67,-14.99,59.65,-3.93,58.89,-16.49,24.87,8.08,35.68,8.42,59.25,6.30,77.93,-1.33,85.88,-5.48,95.49,1.52,62.40,-6.61,51.38,4.07,92.40,-12.04,22.20,1.60,29.60,9.47,75.76,8.66,62.76,1.62,77.73,-2.84,88.86,-7.48,95.35,-2.73,64.88,-8.17,40.17,7.01,48.15,2.53,135.56,4.66,59.75,-2.62,38.28,5.72,168.02,-10.19,137.04,5.00,63.19,4.48,78.16,0.71,83.42,4.42,24.25,9.53,34.85,9.90,42.74,33.27,108.66,6.27,126.32,27.57,200.96,3.46,126.87,-10.19,82.23,6.31,68.51,2.15,75.86,3.38,64.48,4.73,99.64,5.79,101.90,0.76,73.84,17.96,223.75,9.53,156.96,-3.51,81.68,-0.32,99.96,3.50,77.09,8.61,75.88,15.23,71.63,9.41,84.27,20.87,119.74,2.40,101.32,-31.72
1994M04,41.84,3.13,76.02,-2.65,110.56,3.76,38.06,-3.94,41.24,2.49,104.06,3.08,65.64,11.92,78.88,3.48,224.96,-3.01,133.60,-7.27,145.90,-14.36,64.48,2.74,58.98,-21.80,26.95,7.97,36.61,15.09,64.04,8.86,78.17,-2.40,87.88,-2.92,96.83,4.20,70.06,3.42,53.45,5.57,99.57,-6.31,22.25,-1.37,28.90,6.25,76.82,7.98,68.45,3.03,82.05,5.11,87.48,-8.28,108.23,-0.20,64.94,-9.14,47.39,17.94,51.45,4.74,139.51,4.09,72.20,8.10,42.37,6.97,205.28,8.45,141.66,4.74,65.69,1.34,83.86,-4.62,83.32,1.45,24.00,7.91,36.97,15.24,44.32,29.97,114.87,8.35,134.52,36.72,198.92,5.08,138.56,-7.57,84.49,5.69,73.41,8.26,77.80,4.23,68.33,3.99,100.26,4.76,103.23,1.08,72.19,9.69,245.25,12.94,174.70,3.23,84.75,-0.18,97.51,3.65,78.06,1.56,78.50,13.65,63.32,2.59,85.91,17.38,112.16,-4.97,121.46,15.54
1994M05,40.79,1.64,77.15,3.63,110.32,10.46,39.12,2.84,39.99,1.27,93.14,-5.88,66.28,10.03,80.45,5.16,204.71,-12.11,118.94,-7.12,134.73,-19.55,62.38,-0.27,60.51,-18.40,24.05,-5.20,37.31,15.94,64.62,13.77,80.96,1.53,82.43,-4.63,88.76,-1.36,66.59,-3.24,51.26,1.06,97.17,-3.53,22.45,-2.18,27.18,4.50,75.86,10.89,65.40,4.16,81.31,0.21,81.97,-8.48,89.79,-7.57,63.80,-6.75,47.01,9.68,49.97,1.75,139.43,1.36,68.19,-3.60,40.66,1.02,190.78,-6.71,142.52,3.64,72.56,15.17,79.89,-3.76,81.83,1.83,25.79,19.29,41.43,13.23,47.45,37.26,110.79,6.51,129.60,34.82,243.33,4.85,126.19,-12.19,76.22,-7.78,69.72,1.93,81.43,7.46,72.62,8.65,100.89,-1.70,103.97,3.41,71.97,8.98,228.56,4.06,179.10,3.94,82.55,-4.95,99.96,1.24,84.48,-4.49,85.38,13.09,74.34,14.94,84.56,15.35,101.95,-46.53,93.83,3.93
1994M06,41.54,4.98,73.88,0.14,109.34,12.54,37.12,-5.72,40.60,4.88,91.55,4.21,68.64,4.09,80.32,7.09,209.92,-17.67,123.77,-0.44,148.15,-6.24,62.43,3.83,66.62,-9.16,28.38,12.31,37.18,12.60,62.69,16.33,82.91,8.11,83.36,-4.83,89.13,4.12,63.80,-0.30,47.73,-1.10,97.04,-2.09,23.97,9.90,28.75,6.36,75.14,13.23,66.57,8.37,83.10,0.81,84.92,-1.08,91.38,-3.59,65.04,0.25,50.97,11.43,50.90,3.92,138.47,-0.09,74.10,1.79,44.95,-0.11,202.39,4.21,141.87,0.01,75.96,3.54,81.76,-9.42,83.29,-0.41,25.47,25.65,38.83,3.91,42.24,17.17,112.73,4.48,118.14,3.15,188.98,-6.02,132.28,-15.73,80.45,-8.88,68.02,-3.31,79.65,4.09,73.52,1.60,106.70,1.46,112.44,5.22,72.50,6.12,213.11,-2.18,176.87,-3.22,87.68,-3.51,97.15,-6.07,80.97,11.62,80.66,4.48,75.51,8.21,82.85,7.04,98.29,-3.13,213.63,137.63
1994M07,40.24,3.87,69.68,4.56,99.97,17.92,35.30,-6.84,39.07,3.80,90.67,7.34,70.61,7.20,78.42,7.07,219.45,-16.27,118.07,-5.64,134.35,-20.28,62.54,8.16,58.52,-7.57,24.47,-3.24,36.64,21.40,61.45,16.96,71.70,2.37,79.21,-2.57,83.61,-1.54,62.51,-0.51,48.37,1.30,96.07,0.53,22.70,7.69,27.11,7.79,68.35,1.47,65.18,3.97,80.87,4.09,81.77,-5.89,98.91,1.91,62.52,-2.90,54.68,10.98,54.93,10.52,145.28,7.00,83.47,5.63,56.72,-0.25,210.42,13.39,149.96,7.07,76.61,8.02,74.12,10.68,81.64,-3.84,23.96,31.22,40.76,9.63,47.24,43.37,111.65,6.20,151.57,25.39,250.15,23.01,133.14,-4.01,88.02,-7.99,102.37,17.94,86.52,10.24,76.57,14.20,106.16,7.15,108.20,2.86,73.71,8.16,247.75,6.04,192.93,4.99,105.78,16.99,99.11,1.02,80.10,9.83,82.87,11.09,70.25,11.40,91.61,18.51,90.27,4.47,85.72,1.87
