期間,現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%)
1997M02,"547,009",3.04,"3,054",-1.90,"2,241",-3.41,"177,262",-0.90,836,18.58,"41,773",2.83,"232,090",5.92,"18,872",-2.61,"24,721",2.39,"31,168",10.49,"14,992",4.23,"8,298,256",14.70,"68,546",3.78,"159,699",25.08,"3,288,137",14.70,"303,603",8.04,"438,261",7.72,"1,368,855",13.03,"468,279",39.15,"1,675,498",10.10,"297,365",32.63,"230,013",19.32,"1,563",-58.81,8,33.33,2,-60.00,192,-67.62,-,--,115,-65.77,865,-57.41,25,-66.67,102,-37.80,197,-52.18,57,-65.03,"22,561",-19.53,54,12.50,7,-73.08,"1,345",-70.30,-,--,552,-61.02,"11,252",14.37,282,-92.08,"2,482",-22.78,"3,830",16.13,"2,754",44.49,"2,904",74.73,9,-10.00,23,283.33,800,60.97,2,100.00,226,62.59,"1,250",89.68,40,0.00,265,96.30,198,67.80,91,59.65,"17,644",24.48,104,33.33,127,568.42,"3,365",18.69,8,60.00,"1,539",-50.50,"5,320",74.08,290,31.82,"5,384",88.78,726,-46.34,775,20.90
1997M03,"548,112",3.10,"3,056",-1.32,"2,234",-3.29,"176,885",-0.89,853,20.14,"41,853",2.93,"233,184",5.97,"18,757",-3.06,"24,857",2.81,"31,463",10.89,"14,970",3.81,"8,374,468",15.29,"68,646",4.12,"163,428",27.95,"3,304,984",15.23,"304,456",8.16,"442,905",8.33,"1,378,901",13.25,"470,328",38.91,"1,699,583",11.21,"307,486",33.38,"233,751",19.00,"5,155",44.52,13,62.50,20,100.00,990,51.15,17,466.67,441,34.86,"2,598",37.53,58,-6.45,331,126.71,532,55.56,155,24.00,"45,493",72.71,75,70.45,121,26.04,"7,157",120.08,103,186.11,"2,798",105.43,"12,580",57.23,772,-10.02,"11,162",379.26,"7,589",15.37,"3,132",-17.14,"1,372",-48.03,6,-64.71,4,-76.47,308,-67.95,-,--,116,-45.02,639,-37.78,43,10.26,92,-34.75,116,-22.67,48,-36.00,"10,571",-33.79,92,-46.51,40,-52.38,"1,611",-66.47,-,--,927,-22.88,"3,221",-31.18,389,48.47,"3,580",0.73,307,-52.62,401,-27.09
1997M04,"549,780",3.56,"3,054",-0.81,"2,233",-3.04,"177,087",-0.29,857,21.05,"42,019",3.45,"234,143",6.34,"18,712",-2.95,"24,984",3.24,"31,672",11.16,"15,019",4.21,"8,416,456",15.14,"68,652",4.04,"163,393",11.59,"3,319,421",15.16,"304,471",8.18,"444,580",8.73,"1,385,635",13.46,"470,279",38.73,"1,708,744",11.56,"315,132",34.86,"236,149",18.50,"3,766",37.55,6,100.00,5,66.67,627,27.44,4,33.33,319,41.15,"1,968",37.62,50,-3.85,271,105.30,382,28.19,134,35.35,"43,725",40.23,28,-42.86,24,26.32,"12,834",-8.56,19,111.11,"1,364",53.95,"8,718",59.55,640,-53.89,"10,144",346.68,"8,309",126.71,"1,641",-51.61,"3,249",3.77,15,-34.78,13,-18.75,982,-20.68,2,-33.33,240,6.67,"1,432",15.67,37,-7.50,188,40.30,223,63.97,117,50.00,"17,518",30.18,76,-17.39,37,-54.88,"4,028",-10.53,7,-78.12,"1,100",13.29,"5,469",40.16,338,43.22,"4,337",52.23,"1,207",185.34,913,151.52
1997M05,"552,725",3.56,"3,066",-0.07,"2,230",-3.17,"177,293",-0.42,866,20.11,"42,299",3.53,"235,967",6.31,"18,630",-3.27,"25,238",3.99,"32,117",11.57,"15,019",3.69,"8,505,996",15.09,"69,206",3.74,"163,324",11.55,"3,337,074",13.70,"304,508",8.02,"449,083",9.50,"1,403,487",13.87,"470,136",38.33,"1,743,370",13.32,"326,310",36.91,"239,498",18.67,"5,322",46.41,18,260.00,11,-8.33,858,11.72,5,-44.44,474,36.21,"2,732",48.24,88,25.71,350,173.44,600,86.34,186,43.08,"46,093",77.57,154,366.67,86,21.13,"6,305",44.58,22,-45.00,"2,015",35.23,"15,389",109.23,"1,014",-16.95,"6,581",19.20,"10,768",225.51,"3,755",47.08,"2,478",58.44,13,-13.33,6,20.00,498,26.08,1,0.00,163,25.38,"1,290",77.69,65,96.97,127,12.39,199,84.26,116,205.26,"12,884",42.21,204,20.71,62,264.71,"2,406",44.42,5,150.00,789,-4.71,"5,541",77.82,455,110.65,"2,130",-14.53,755,140.45,532,127.35
1997M06,"556,047",3.90,"3,073",0.26,"2,246",-1.84,"177,667",-0.26,881,20.19,"42,542",3.92,"237,905",6.74,"18,593",-3.69,"25,485",4.89,"32,547",12.36,"15,108",3.84,"8,594,892",13.32,"69,340",4.68,"163,469",11.67,"3,356,984",12.43,"316,164",5.15,"452,634",9.77,"1,422,808",14.62,"472,792",5.32,"1,764,835",14.79,"333,429",37.80,"242,437",19.31,"4,463",23.66,20,100.00,13,62.50,722,4.18,15,114.29,377,8.96,"2,313",25.98,79,6.76,278,68.48,502,46.36,144,13.39,"38,502",-70.32,77,-20.62,50,-39.02,"4,525",-11.59,64,56.10,"1,771",33.66,"10,450",47.35,"3,708",-96.53,"8,627",117.03,"6,418",77.49,"2,809",77.90,"1,459",-17.24,4,-71.43,4,-55.56,393,-7.75,1,--,81,-44.14,695,-16.27,33,22.22,100,-25.37,92,-26.98,56,7.69,"12,459",-13.67,241,-59.70,10,-85.29,"3,187",49.48,1,--,600,-32.51,"3,881",-1.50,537,431.68,"2,951",-41.05,499,-39.22,546,-37.24
1997M07,"560,209",4.15,"3,077",0.46,"2,254",-1.53,"178,013",-0.23,911,22.12,"42,853",4.07,"240,478",7.05,"18,550",-3.80,"25,766",5.60,"33,100",13.19,"15,207",3.97,"8,720,056",13.79,"69,043",1.76,"163,577",11.79,"3,412,068",12.88,"316,367",5.17,"457,987",10.41,"1,442,474",15.11,"481,682",5.96,"1,787,250",15.42,"343,416",38.08,"246,192",19.44,"3,150",-39.83,6,-50.00,4,-78.95,376,-62.81,4,-33.33,281,-37.69,"1,706",-38.23,58,-45.28,212,-7.83,393,-15.30,110,-36.78,"35,798",8.46,32,-57.89,51,-42.05,"9,857",108.53,17,-45.16,"1,102",-39.25,"7,921",-29.31,"3,537",115.93,"5,060",28.36,"6,698",9.97,"1,520",-55.16,"2,832",55.78,20,42.86,23,283.33,947,115.72,3,--,180,36.36,"1,227",45.04,53,32.50,153,18.60,165,17.86,61,-15.28,"15,172",45.10,199,-22.27,98,151.28,"4,553",87.83,11,--,921,19.61,"5,025",54.09,328,15.09,"3,218",35.84,566,14.81,246,-55.68
1997M08,"561,715",3.99,"3,069",0.39,"2,240",-2.18,"177,555",-0.52,915,20.24,"43,041",4.05,"241,804",6.86,"18,513",-3.01,"25,900",5.58,"33,414",12.85,"15,264",3.87,"8,952,163",14.42,"73,806",8.80,"173,841",9.07,"3,538,407",14.52,"316,991",5.29,"463,351",10.25,"1,465,116",15.47,"483,852",5.84,"1,826,968",14.78,"358,336",37.77,"251,495",20.95,"3,316",-30.38,11,22.22,14,7.69,540,-24.05,4,-50.00,281,-30.10,"1,704",-32.81,63,-23.17,192,-22.27,378,-31.77,129,-35.82,"36,742",-6.30,85,123.68,105,-3.67,"7,340",131.84,19,-66.67,"1,377",-25.97,"9,412",-15.56,"1,161",-5.22,"6,559",-13.19,"9,389",-11.82,"1,293",-62.00,"2,672",45.69,8,0.00,15,200.00,"1,175",166.44,1,0.00,165,36.36,"1,022",16.93,37,-39.34,89,-32.06,104,-23.53,56,0.00,"11,578",-18.35,38,-86.23,71,184.00,"3,929",-19.26,1,0.00,683,0.59,"3,839",5.01,250,-30.75,"1,608",-47.86,607,5.20,546,-16.00
1997M09,"561,486",3.53,"3,065",0.23,"2,228",-3.13,"176,576",-1.14,916,17.74,"43,086",3.77,"242,254",6.39,"18,453",-3.06,"26,000",5.61,"33,618",12.29,"15,290",3.53,"9,141,250",15.04,"73,982",8.16,"173,802",8.98,"3,628,816",15.27,"317,254",5.23,"468,811",10.52,"1,482,645",14.81,"490,304",6.66,"1,872,410",15.99,"377,637",41.13,"255,589",20.80,"3,259",-10.27,14,55.56,6,-25.00,442,-32.42,5,-37.50,341,4.92,"1,699",-8.41,56,-13.85,219,20.99,378,-2.58,99,-28.78,"46,896",7.43,64,88.24,13,-51.85,"4,772",-51.24,10,-76.74,"1,261",1.86,"8,394",-45.50,"1,002",1.01,"18,857",198.23,"11,309",73.45,"1,211",-63.14,"1,725",13.11,8,14.29,5,66.67,385,-9.84,2,100.00,113,-0.88,855,27.23,30,-3.23,107,-7.76,156,52.94,64,23.08,"13,166",36.21,123,173.33,12,-53.85,"4,051",89.65,408,"8,060.00","1,219",119.24,"3,793",25.43,168,5.66,"2,283",-19.81,552,31.12,551,23.82
1997M10,"563,511",3.64,"3,071",0.56,"2,223",-2.88,"176,659",-1.06,928,17.77,"43,332",4.12,"243,440",6.39,"18,425",-2.94,"26,174",6.23,"33,902",12.29,"15,357",3.71,"9,286,964",15.56,"74,084",8.70,"173,772",9.00,"3,673,945",15.19,"317,553",5.06,"474,021",10.69,"1,500,904",15.01,"492,659",6.92,"1,929,076",18.22,"388,784",41.51,"262,166",21.22,"2,651",-8.74,7,16.67,6,100.00,413,-5.71,6,50.00,238,2.15,"1,340",-15.51,41,-39.71,177,42.74,307,-7.81,116,5.45,"47,273",111.66,69,-12.66,116,169.77,"7,534",66.90,209,"1,990.00",992,8.77,"6,066",-11.57,635,-20.43,"22,510",604.76,"8,216",161.66,922,-66.82,"3,557",175.95,26,160.00,35,250.00,910,161.49,4,--,250,155.10,"1,714",208.27,48,128.57,220,100.00,225,152.81,125,165.96,"26,019",175.89,142,-52.51,105,-5.41,"7,477",211.41,35,--,"1,715",141.89,"7,496",204.96,238,96.69,"6,913",161.26,"1,106",163.33,783,200.00
1997M11,"563,970",3.53,"3,051",-0.23,"2,189",-4.03,"176,163",-1.17,934,16.17,"43,386",4.03,"244,079",6.24,"18,381",-3.09,"26,202",6.36,"34,188",12.34,"15,397",3.70,"9,415,853",16.11,"74,450",8.83,"173,920",9.01,"3,706,352",15.49,"317,949",5.00,"478,051",10.98,"1,522,933",14.62,"493,522",5.96,"1,975,326",20.18,"405,355",44.77,"267,995",21.71,"3,001",-27.83,10,-44.44,8,-50.00,425,-47.20,4,-42.86,239,-42.55,"1,611",-24.01,39,-38.10,192,-5.42,337,-10.13,136,0.74,"39,442",-4.01,63,-52.27,21,-75.29,"6,205",56.77,354,510.34,"1,102",-31.89,"12,286",-43.22,958,-65.35,"5,884",68.40,"10,975",112.00,"1,589",-26.54,"2,529",-4.96,4,-63.64,4,-77.78,543,-35.36,3,200.00,162,1.89,"1,371",21.33,41,-8.89,127,-39.52,204,27.50,70,-19.54,"17,086",10.15,11,-85.90,23,-78.10,"3,572",-16.29,17,--,835,-20.10,"6,358",43.78,309,-1.28,"3,987",-3.90,974,65.08,994,85.45
1997M12,"565,479",3.57,"3,047",-0.07,"2,194",-3.05,"175,978",-0.84,942,14.18,"43,558",4.28,"245,212",6.12,"18,312",-3.42,"26,355",6.64,"34,438",11.43,"15,443",3.30,"9,536,913",15.95,"75,272",9.97,"174,073",8.95,"3,747,923",14.97,"321,084",5.89,"483,498",11.20,"1,543,453",14.53,"494,757",5.62,"2,006,717",20.17,"419,150",45.48,"270,986",20.49,"3,181",89.57,10,66.67,11,"1,000.00",485,162.16,8,300.00,297,94.12,"1,599",87.46,53,103.85,238,105.17,362,56.03,118,13.46,"35,816",20.86,31,-65.93,171,"1,610.00","5,957",-53.47,49,345.45,"1,060",26.04,"5,876",33.70,"1,358",392.03,"9,709",89.11,"10,731",137.20,871,-43.73,"2,952",-13.02,15,-37.50,6,-77.78,664,-52.61,2,-33.33,184,-3.16,"1,437",11.05,50,-12.28,252,60.51,260,67.74,82,-4.65,"20,170",30.77,85,-25.44,81,-18.18,"4,328",-14.04,1,-95.24,"1,277",74.69,"6,778",62.62,316,-21.00,"5,518",52.26,"1,210",88.18,569,-2.57
1998M01,"565,261",3.36,"3,043",-0.20,"2,190",-3.05,"175,652",-1.06,954,15.50,"43,621",4.34,"245,312",5.87,"18,284",-3.40,"26,316",6.23,"34,442",11.01,"15,447",3.03,"9,605,186",16.44,"75,451",10.19,"174,085",8.96,"3,776,012",15.57,"321,278",5.85,"486,058",11.40,"1,554,203",14.77,"495,365",5.72,"2,020,450",20.85,"426,653",46.28,"275,631",21.42,"2,207",-57.89,9,-55.00,7,-58.82,321,-67.41,6,-33.33,216,-41.78,"1,155",-57.65,49,-37.18,127,-57.09,235,-57.04,82,-57.07,"28,663",-29.57,34,-78.88,61,-62.11,"1,423",-72.10,33,-89.85,794,-57.90,"7,005",-42.57,684,-16.59,"11,970",9.73,"6,337",9.39,317,-90.51,"2,150",-5.20,2,-80.00,6,-25.00,522,3.98,2,--,143,-12.27,"1,087",2.84,38,-42.42,124,-31.87,168,-8.70,58,-39.58,"13,468",-41.57,18,-84.07,22,-71.43,"2,904",-49.59,5,--,943,-46.30,"4,976",-11.24,236,-33.52,"3,121",-60.20,942,18.05,295,-60.03
1998M02,"565,695",3.42,"3,042",-0.39,"2,189",-2.32,"175,244",-1.14,962,15.07,"43,734",4.69,"245,828",5.92,"18,273",-3.17,"26,347",6.58,"34,602",11.02,"15,474",3.22,"9,685,384",16.72,"75,800",10.58,"174,002",8.96,"3,805,073",15.72,"321,348",5.84,"488,987",11.57,"1,566,415",14.43,"498,380",6.43,"2,039,291",21.71,"439,479",47.79,"276,609",20.26,"1,939",24.06,4,-50.00,4,100.00,213,10.94,4,--,202,75.65,"1,009",16.65,36,44.00,100,-1.96,276,40.10,91,59.65,"22,890",1.46,11,-79.63,36,414.29,"2,336",73.68,16,--,705,27.72,"5,524",-50.91,536,90.07,"4,125",66.20,"9,213",140.55,382,-86.13,"1,720",-40.77,2,-77.78,3,-86.96,393,-50.88,1,-50.00,149,-34.07,849,-32.08,39,-2.50,74,-72.08,153,-22.73,57,-37.36,"12,204",-30.83,81,-22.12,17,-86.61,"2,627",-21.93,3,-62.50,926,-39.83,"4,360",-18.05,419,44.48,"2,216",-58.84,682,-6.06,868,12.00
1998M03,"566,117",3.28,"3,023",-1.08,"2,185",-2.19,"174,669",-1.25,957,12.19,"43,864",4.80,"246,460",5.69,"18,204",-2.95,"26,440",6.37,"34,841",10.74,"15,474",3.37,"9,766,970",16.63,"76,717",11.76,"182,276",11.53,"3,823,288",15.68,"332,405",9.18,"491,007",10.86,"1,576,822",14.35,"501,561",6.64,"2,059,914",21.20,"454,678",47.87,"268,302",14.78,"3,258",-36.80,10,-23.08,8,-60.00,443,-55.25,6,-64.71,331,-24.94,"1,687",-35.07,64,10.34,178,-46.22,413,-22.37,118,-23.87,"31,968",-29.73,60,-20.00,33,-72.73,"3,179",-55.58,75,-27.18,"1,382",-50.61,"6,996",-44.39,"1,061",37.44,"6,204",-44.42,"12,410",63.53,564,-81.99,"2,736",99.42,9,50.00,7,75.00,633,105.52,2,--,187,61.21,"1,371",114.55,44,2.33,172,86.96,222,91.38,89,85.42,"16,968",60.51,83,-9.78,34,-15.00,"3,515",118.19,5,--,"1,080",16.50,"6,804",111.24,292,-24.94,"3,520",-1.68,920,199.67,709,76.81
