期間,當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%)
1995Q2,"482,841",11.33,"231,070",3.45,"78,853",3.19,"152,217",3.59,"251,771",19.68,"263,136",3.80,"144,669",2.08,"16,110",-4.11,"128,559",2.91,"118,467",5.98,"46,227",31.84,"9,252",26.26,"6,257",41.15,"2,995",3.45,"36,975",33.32,"161,964",19.67,"74,717",3.90,"54,943",2.27,"19,774",8.73,"87,247",37.54,"11,514",17.38,"2,432",1.71,"1,543",5.61,889,-4.41,"9,082",22.43,"558,977",7.58,"274,997",1.36,"75,911",-1.25,"199,086",2.39,"283,980",14.37,"359,410",3.08,"200,351",1.48,"21,598",-5.40,"178,753",2.38,"159,059",5.17,"51,811",26.44,"8,857",22.11,"6,096",35.14,"2,761",0.69,"42,954",27.37,"136,168",13.57,"63,268",-1.30,"46,609",-2.84,"16,659",3.29,"72,900",30.66,"11,588",15.15,"2,521",-0.04,"1,608",3.34,913,-5.49,"9,067",20.24,86.38,3.49,84.03,2.06,103.88,4.50,76.46,1.18,88.66,4.65,73.21,0.69,72.21,0.60,74.59,1.37,71.92,0.52,74.48,0.77,89.22,4.27,104.46,3.40,102.64,4.45,108.48,2.75,86.08,4.67,118.94,5.37,118.10,5.28,117.88,5.26,118.70,5.27,119.68,5.27,99.36,1.93,96.47,1.75,95.96,2.20,97.37,1.14,100.17,1.83
1995Q3,"474,259",10.69,"158,649",4.41,"46,262",3.46,"112,387",4.81,"315,610",14.13,"241,198",5.60,"105,767",2.51,"7,854",-15.93,"97,913",4.35,"135,431",8.14,"29,760",1.63,"2,743",9.37,"1,776",-0.45,967,33.56,"27,017",0.90,"190,940",18.93,"48,214",8.60,"35,382",9.15,"12,832",7.11,"142,726",22.88,"12,361",20.83,"1,925",3.16,"1,250",6.29,675,-2.17,"10,436",24.77,"538,274",6.51,"192,514",1.60,"44,499",-2.10,"148,015",2.76,"345,760",9.46,"327,259",3.70,"145,789",0.84,"10,513",-17.92,"135,276",2.66,"181,470",6.11,"33,638",-2.77,"2,595",4.13,"1,716",-5.09,879,28.51,"31,043",-3.31,"165,063",14.05,"42,108",4.18,"30,961",4.70,"11,147",2.75,"122,955",17.87,"12,314",17.88,"2,022",1.05,"1,309",3.40,713,-2.99,"10,292",21.87,88.11,3.93,82.41,2.77,103.96,5.67,75.93,2.00,91.28,4.27,73.70,1.84,72.55,1.67,74.71,2.43,72.38,1.64,74.63,1.91,88.47,4.53,105.70,5.03,103.50,4.90,110.01,3.93,87.03,4.35,115.68,4.28,114.50,4.24,114.28,4.25,115.12,4.26,116.08,4.25,100.38,2.50,95.20,2.09,95.49,2.80,94.67,0.84,101.40,2.38
1995Q4,"534,407",8.92,"181,822",5.24,"53,815",0.96,"128,007",7.15,"352,585",10.92,"271,171",5.29,"119,167",4.78,"12,387",-8.63,"106,780",6.59,"152,004",5.69,"31,730",-6.24,"3,578",36.72,"2,160",45.26,"1,418",25.49,"28,152",-9.84,"218,703",16.01,"56,745",4.82,"37,825",2.57,"18,920",9.64,"161,958",20.52,"12,803",19.30,"2,332",1.88,"1,443",4.34,889,-1.88,"10,471",24.02,"606,495",5.41,"219,369",2.74,"53,754",-2.01,"165,615",4.38,"387,126",6.99,"366,304",3.00,"163,334",2.22,"16,578",-10.83,"146,756",3.94,"202,970",3.63,"36,415",-9.20,"3,411",32.36,"2,128",40.74,"1,283",20.47,"33,004",-12.05,"191,046",13.24,"50,188",3.02,"33,533",0.81,"16,655",7.75,"140,858",17.39,"12,730",16.83,"2,436",-0.16,"1,515",1.68,921,-3.05,"10,294",21.74,88.11,3.32,82.88,2.42,100.11,3.03,77.29,2.64,91.08,3.68,74.03,2.22,72.96,2.50,74.72,2.47,72.76,2.55,74.89,1.99,87.13,3.26,104.90,3.30,101.50,3.20,110.52,4.17,85.30,2.52,114.48,2.45,113.06,1.76,112.80,1.74,113.60,1.76,114.98,2.66,100.57,2.11,95.73,2.05,95.25,2.62,96.53,1.22,101.72,1.87
1996Q1,"412,697",1.59,"168,036",2.16,"57,636",1.30,"110,400",2.62,"244,661",1.20,"220,781",-1.91,"106,310",2.03,"14,124",-5.88,"92,186",3.36,"114,471",-5.31,"30,616",-11.85,"4,482",1.82,"2,385",3.61,"2,097",-0.14,"26,134",-13.83,"146,682",10.42,"55,071",2.51,"39,748",3.94,"15,323",-1.03,"91,611",15.79,"14,618",7.63,"2,173",0.74,"1,379",2.07,794,-1.49,"12,445",8.93,"481,595",0.74,"204,103",2.09,"59,288",1.65,"144,815",2.28,"277,492",-0.23,"301,207",-2.28,"147,534",1.52,"19,248",-5.07,"128,286",2.59,"153,673",-5.68,"34,725",-13.13,"4,294",-0.35,"2,384",2.19,"1,910",-3.34,"30,431",-14.67,"132,647",12.74,"50,196",4.15,"36,303",5.61,"13,893",0.54,"82,451",18.69,"13,016",6.87,"2,079",-0.34,"1,353",0.82,726,-2.42,"10,937",8.36,85.69,0.85,82.33,0.07,97.21,-0.35,76.24,0.34,88.17,1.44,73.30,0.38,72.06,0.50,73.38,-0.85,71.86,0.76,74.49,0.39,88.17,1.47,104.38,2.17,100.04,1.39,109.79,3.30,85.88,0.99,110.58,-2.05,109.71,-1.58,109.49,-1.57,110.29,-1.57,111.11,-2.44,112.31,0.71,104.52,1.08,101.92,1.24,109.37,0.96,113.79,0.52
1996Q2,"472,695",-2.10,"226,521",-1.97,"71,278",-9.61,"155,243",1.99,"246,174",-2.22,"258,606",-1.72,"149,126",3.08,"17,168",6.57,"131,958",2.64,"109,480",-7.59,"33,867",-26.74,"5,415",-41.47,"2,584",-58.70,"2,831",-5.48,"28,452",-23.05,"166,965",3.09,"69,611",-6.83,"50,029",-8.94,"19,582",-0.97,"97,354",11.58,"13,257",15.14,"2,369",-2.59,"1,497",-2.98,872,-1.91,"10,888",19.89,"562,259",0.59,"280,342",1.94,"74,191",-2.27,"206,151",3.55,"281,917",-0.73,"356,937",-0.69,"208,207",3.92,"23,573",9.14,"184,634",3.29,"148,730",-6.49,"38,592",-25.51,"5,182",-41.49,"2,616",-57.09,"2,566",-7.06,"33,410",-22.22,"153,546",12.76,"64,508",1.96,"46,452",-0.34,"18,056",8.39,"89,038",22.14,"13,184",13.77,"2,445",-3.01,"1,550",-3.61,895,-1.97,"10,739",18.44,84.07,-2.67,80.80,-3.84,96.07,-7.52,75.31,-1.50,87.32,-1.51,72.45,-1.04,71.62,-0.82,72.83,-2.36,71.47,-0.63,73.61,-1.17,87.76,-1.64,104.50,0.04,98.78,-3.76,110.33,1.71,85.16,-1.07,108.74,-8.58,107.91,-8.63,107.70,-8.64,108.45,-8.64,109.34,-8.64,100.55,1.20,96.89,0.44,96.58,0.65,97.43,0.06,101.39,1.22
1996Q3,"461,789",-2.63,"146,645",-7.57,"40,447",-12.57,"106,198",-5.51,"315,144",-0.15,"231,235",-4.13,"99,933",-5.52,"8,253",5.08,"91,680",-6.37,"131,302",-3.05,"22,244",-25.26,"1,865",-32.01,701,-60.53,"1,164",20.37,"20,379",-24.57,"196,610",2.97,"43,007",-10.80,"30,321",-14.30,"12,686",-1.14,"153,603",7.62,"11,700",-5.35,"1,840",-4.42,"1,172",-6.24,668,-1.04,"9,860",-5.52,"539,982",0.32,"183,477",-4.69,"42,102",-5.39,"141,375",-4.49,"356,505",3.11,"316,507",-3.29,"138,904",-4.72,"11,287",7.36,"127,617",-5.66,"177,603",-2.13,"26,830",-20.24,"1,767",-31.91,711,-58.57,"1,056",20.14,"25,063",-19.26,"184,931",12.04,"40,879",-2.92,"28,883",-6.71,"11,996",7.62,"144,052",17.16,"11,714",-4.87,"1,927",-4.70,"1,221",-6.72,706,-0.98,"9,787",-4.91,85.52,-2.94,79.93,-3.01,96.07,-7.59,75.12,-1.07,88.40,-3.16,73.06,-0.87,71.94,-0.84,73.12,-2.13,71.84,-0.75,73.93,-0.94,82.91,-6.28,105.55,-0.14,98.59,-4.74,110.23,0.20,81.31,-6.57,106.32,-8.09,105.21,-8.11,104.98,-8.14,105.75,-8.14,106.63,-8.14,99.88,-0.50,95.49,0.30,95.99,0.52,94.62,-0.05,100.75,-0.64
1996Q4,"536,907",0.47,"168,970",-7.07,"49,136",-8.69,"119,834",-6.38,"367,937",4.35,"260,441",-3.96,"110,424",-7.34,"10,704",-13.59,"99,720",-6.61,"150,017",-1.31,"36,320",14.47,"4,246",18.67,"2,538",17.50,"1,708",20.45,"32,074",13.93,"226,589",3.61,"52,136",-8.12,"34,552",-8.65,"17,584",-7.06,"174,453",7.71,"13,557",5.89,"2,164",-7.20,"1,342",-7.00,822,-7.54,"11,393",8.81,"624,438",2.96,"208,854",-4.79,"51,696",-3.83,"157,158",-5.11,"415,584",7.35,"354,704",-3.17,"152,661",-6.53,"14,621",-11.80,"138,040",-5.94,"202,043",-0.46,"42,714",17.30,"4,173",22.34,"2,622",23.21,"1,551",20.89,"38,541",16.78,"213,488",11.75,"49,759",-0.85,"33,055",-1.43,"16,704",0.29,"163,729",16.24,"13,532",6.30,"2,261",-7.18,"1,398",-7.72,863,-6.30,"11,271",9.49,85.98,-2.42,80.90,-2.39,95.05,-5.05,76.25,-1.35,88.53,-2.80,73.42,-0.82,72.33,-0.86,73.21,-2.02,72.24,-0.71,74.25,-0.85,85.03,-2.41,101.75,-3.00,96.80,-4.63,110.12,-0.36,83.22,-2.44,106.14,-7.29,104.78,-7.32,104.53,-7.33,105.27,-7.33,106.55,-7.33,100.18,-0.39,95.71,-0.02,95.99,0.78,95.25,-1.33,101.08,-0.63
1997Q1,"430,380",4.28,"166,764",-0.76,"55,061",-4.47,"111,703",1.18,"263,616",7.75,"224,971",1.90,"106,168",-0.13,"13,833",-2.06,"92,335",0.16,"118,803",3.78,"35,161",14.85,"7,366",64.35,"4,454",86.75,"2,912",38.87,"27,795",6.36,"153,646",4.75,"51,127",-7.16,"35,492",-10.71,"15,635",2.04,"102,519",11.91,"16,602",13.57,"2,103",-3.22,"1,282",-7.03,821,3.40,"14,499",16.50,"510,855",6.08,"205,320",0.60,"59,938",1.10,"145,382",0.39,"305,535",10.11,"303,789",0.86,"145,300",-1.51,"18,762",-2.52,"126,538",-1.36,"158,489",3.13,"41,170",18.56,"7,319",70.45,"4,657",95.34,"2,662",39.37,"33,851",11.24,"151,145",13.95,"50,715",1.03,"35,284",-2.81,"15,431",11.07,"100,430",21.81,"14,751",13.33,"1,986",-4.47,"1,235",-8.72,751,3.44,"12,765",16.71,84.25,-1.68,81.22,-1.35,91.86,-5.50,76.83,0.77,86.28,-2.14,74.06,1.04,73.07,1.40,73.73,0.48,72.97,1.54,74.96,0.63,85.40,-3.14,100.64,-3.58,95.64,-4.40,109.39,-0.36,82.11,-4.39,101.65,-8.08,100.81,-8.11,100.59,-8.13,101.32,-8.13,102.08,-8.13,112.55,0.21,105.89,1.31,103.81,1.85,109.32,-0.05,113.58,-0.18
1997Q2,"497,935",5.34,"214,480",-5.32,"64,556",-9.43,"149,924",-3.43,"283,455",15.14,"262,374",1.46,"142,158",-4.67,"14,688",-14.45,"127,470",-3.40,"120,216",9.81,"38,420",13.44,"7,244",33.78,"4,535",75.50,"2,709",-4.31,"31,176",9.57,"181,503",8.71,"62,828",-9.74,"43,935",-12.18,"18,893",-3.52,"118,675",21.90,"15,638",17.96,"2,250",-5.02,"1,398",-6.61,852,-2.29,"13,388",22.96,"590,693",5.06,"264,105",-5.79,"69,674",-6.09,"194,431",-5.69,"326,588",15.85,"351,063",-1.65,"192,026",-7.77,"19,676",-16.53,"172,350",-6.65,"159,037",6.93,"44,821",16.14,"7,205",39.04,"4,728",80.73,"2,477",-3.47,"37,616",12.59,"179,122",16.66,"62,534",-3.06,"43,821",-5.66,"18,713",3.64,"116,588",30.94,"15,687",18.99,"2,340",-4.29,"1,449",-6.52,891,-0.45,"13,347",24.29,84.30,0.27,81.21,0.51,92.65,-3.56,77.11,2.39,86.79,-0.61,74.74,3.16,74.03,3.36,74.65,2.50,73.96,3.48,75.59,2.69,85.72,-2.32,100.54,-3.79,95.92,-2.90,109.37,-0.87,82.88,-2.68,101.33,-6.81,100.47,-6.89,100.26,-6.91,100.96,-6.91,101.79,-6.91,99.69,-0.86,96.15,-0.76,96.48,-0.10,95.62,-1.86,100.31,-1.07
1997Q3,"509,725",10.38,"147,370",0.49,"40,134",-0.77,"107,236",0.98,"362,355",14.98,"245,243",6.06,"99,954",0.02,"8,275",0.27,"91,679",0.00,"145,289",10.65,"27,305",22.75,"4,514",142.04,"2,878",310.56,"1,636",40.55,"22,791",11.84,"223,014",13.43,"41,115",-4.40,"27,888",-8.02,"13,227",4.26,"181,899",18.42,"14,163",21.05,"1,787",-2.88,"1,093",-6.74,694,3.89,"12,376",25.52,"592,906",9.80,"182,181",-0.71,"42,837",1.75,"139,344",-1.44,"410,725",15.21,"327,230",3.39,"135,150",-2.70,"11,075",-1.88,"124,075",-2.78,"192,080",8.15,"33,192",23.71,"4,488",153.99,"2,977",318.71,"1,511",43.09,"28,704",14.53,"218,299",18.04,"40,681",-0.48,"27,658",-4.24,"13,023",8.56,"177,618",23.30,"14,185",21.09,"1,862",-3.37,"1,127",-7.70,735,4.11,"12,323",25.91,85.97,0.53,80.89,1.20,93.69,-2.48,76.96,2.45,88.22,-0.20,74.95,2.59,73.96,2.81,74.72,2.19,73.89,2.85,75.64,2.31,82.26,-0.78,100.58,-4.71,96.67,-1.95,108.27,-1.78,79.40,-2.35,102.16,-3.91,101.07,-3.93,100.83,-3.95,101.57,-3.95,102.41,-3.96,99.84,-0.04,95.97,0.50,96.98,1.03,94.42,-0.21,100.43,-0.32
1997Q4,"627,342",16.84,"169,991",0.60,"46,200",-5.98,"123,791",3.30,"457,351",24.30,"276,387",6.12,"112,152",1.56,"10,303",-3.75,"101,849",2.13,"164,235",9.48,"56,966",56.84,"4,385",3.27,"2,100",-17.26,"2,285",33.78,"52,581",63.94,"277,227",22.35,"51,388",-1.43,"32,605",-5.63,"18,783",6.82,"225,839",29.46,"16,762",23.64,"2,066",-4.53,"1,192",-11.18,874,6.33,"14,696",28.99,"702,848",12.56,"205,090",-1.80,"47,671",-7.79,"157,419",0.17,"497,758",19.77,"366,055",3.20,"150,637",-1.33,"13,725",-6.13,"136,912",-0.82,"215,418",6.62,"64,488",50.98,"4,272",2.37,"2,162",-17.54,"2,110",36.04,"60,216",56.24,"255,691",19.77,"48,042",-3.45,"30,561",-7.55,"17,481",4.65,"207,649",26.82,"16,614",22.78,"2,139",-5.40,"1,223",-12.52,916,6.14,"14,475",28.43,89.26,3.81,82.89,2.46,96.91,1.96,78.64,3.13,91.88,3.78,75.50,2.83,74.45,2.93,75.07,2.54,74.39,2.98,76.24,2.68,88.34,3.89,102.65,0.88,97.13,0.34,108.29,-1.66,87.32,4.93,108.42,2.15,106.96,2.08,106.69,2.07,107.45,2.07,108.76,2.07,100.89,0.71,96.59,0.92,97.47,1.54,95.41,0.17,101.53,0.45
1998Q1,"512,780",19.15,"172,256",3.29,"57,644",4.69,"114,612",2.60,"340,524",29.17,"237,718",5.67,"106,620",0.43,"13,532",-2.18,"93,088",0.82,"131,098",10.35,"52,185",48.42,"5,133",-30.31,"2,437",-45.29,"2,696",-7.42,"47,052",69.28,"200,409",30.44,"58,279",13.99,"40,403",13.84,"17,876",14.33,"142,130",38.64,"22,468",35.33,"2,224",5.75,"1,272",-0.78,952,15.96,"20,244",39.62,"571,328",11.84,"201,681",-1.77,"58,944",-1.66,"142,737",-1.82,"369,647",20.98,"309,394",1.85,"140,540",-3.28,"17,684",-5.75,"122,856",-2.91,"168,854",6.54,"57,256",39.07,"4,964",-32.18,"2,468",-47.00,"2,496",-6.24,"52,292",54.48,"184,329",21.96,"54,078",6.63,"37,574",6.49,"16,504",6.95,"130,251",29.69,"20,349",37.95,"2,099",5.69,"1,218",-1.38,881,17.31,"18,250",42.97,89.75,6.53,85.41,5.16,97.79,6.46,80.30,4.52,92.12,6.77,76.83,3.74,75.86,3.82,76.52,3.78,75.77,3.84,77.64,3.58,91.14,6.72,103.40,2.74,98.74,3.24,108.01,-1.26,89.98,9.58,108.72,6.96,107.77,6.90,107.53,6.90,108.31,6.90,109.12,6.90,110.41,-1.90,105.96,0.07,104.43,0.60,108.06,-1.15,110.93,-2.33
1998Q2,"558,263",12.12,"214,149",-0.15,"64,485",-0.11,"149,664",-0.17,"344,114",21.40,"278,017",5.96,"139,768",-1.68,"12,579",-14.36,"127,189",-0.22,"138,249",15.00,"45,875",19.40,"5,944",-17.95,"3,720",-17.97,"2,224",-17.90,"39,931",28.08,"211,615",16.59,"66,130",5.26,"46,797",6.51,"19,333",2.33,"145,485",22.59,"22,756",45.52,"2,307",2.53,"1,389",-0.64,918,7.75,"20,449",52.74,"633,017",7.17,"254,128",-3.78,"65,759",-5.62,"188,369",-3.12,"378,889",16.01,"362,170",3.16,"183,646",-4.36,"16,402",-16.64,"167,244",-2.96,"178,524",12.25,"50,492",12.65,"5,856",-18.72,"3,796",-19.71,"2,060",-16.83,"44,636",18.66,"197,314",10.16,"62,218",-0.51,"44,119",0.68,"18,099",-3.28,"135,096",15.87,"23,041",46.88,"2,408",2.91,"1,442",-0.48,966,8.42,"20,633",54.59,88.19,4.61,84.27,3.77,98.06,5.84,79.45,3.03,90.82,4.64,76.76,2.70,76.11,2.81,76.69,2.73,76.05,2.83,77.44,2.45,90.86,6.00,101.50,0.95,98.00,2.17,107.96,-1.29,89.46,7.94,107.25,5.84,106.29,5.79,106.07,5.79,106.82,5.80,107.69,5.80,98.76,-0.93,95.81,-0.35,96.32,-0.17,95.03,-0.62,99.11,-1.20
1998Q3,"580,430",13.87,"152,364",3.39,"42,226",5.21,"110,138",2.71,"428,066",18.13,"268,826",9.62,"102,592",2.64,"8,206",-0.83,"94,386",2.95,"166,234",14.42,"32,676",19.67,"2,834",-37.22,"1,477",-48.68,"1,357",-17.05,"29,842",30.94,"259,312",16.28,"45,230",10.01,"31,585",13.26,"13,645",3.16,"214,082",17.69,"19,616",38.50,"1,708",-4.42,958,-12.35,750,8.07,"17,908",44.70,"648,929",9.45,"181,757",-0.23,"43,119",0.66,"138,638",-0.51,"467,172",13.74,"348,830",6.60,"134,418",-0.54,"10,682",-3.55,"123,736",-0.27,"214,412",11.63,"37,767",13.78,"2,795",-37.72,"1,515",-49.11,"1,280",-15.29,"34,972",21.84,"242,507",11.09,"42,766",5.13,"29,930",8.21,"12,836",-1.44,"199,741",12.46,"19,825",39.76,"1,778",-4.51,992,-11.98,786,6.94,"18,047",46.45,89.44,4.04,83.83,3.63,97.93,4.53,79.44,3.22,91.63,3.87,77.07,2.83,76.32,3.19,76.82,2.81,76.28,3.23,77.53,2.50,86.52,5.18,101.40,0.82,97.49,0.85,106.02,-2.08,85.33,7.47,106.93,4.67,105.76,4.64,105.53,4.66,106.30,4.66,107.18,4.66,98.95,-0.89,96.06,0.09,96.57,-0.42,95.42,1.06,99.23,-1.19
1998Q4,"650,669",3.72,"184,367",8.46,"59,183",28.10,"125,184",1.13,"466,302",1.96,"280,183",1.37,"114,168",1.80,"12,460",20.94,"101,708",-0.14,"166,015",1.08,"57,103",0.24,"4,284",-2.30,"2,258",7.52,"2,026",-11.33,"52,819",0.45,"289,855",4.56,"63,723",24.00,"43,260",32.68,"20,463",8.94,"226,132",0.13,"23,528",40.37,"2,192",6.10,"1,205",1.09,987,12.93,"21,336",45.18,"719,367",2.35,"216,692",5.66,"60,480",26.87,"156,212",-0.77,"502,675",0.99,"365,118",-0.26,"150,490",-0.10,"16,311",18.84,"134,179",-2.00,"214,628",-0.37,"62,353",-3.31,"4,208",-1.50,"2,294",6.11,"1,914",-9.29,"58,145",-3.44,"268,054",4.84,"59,714",24.30,"40,631",32.95,"19,083",9.16,"208,340",0.33,"23,842",43.51,"2,280",6.59,"1,244",1.72,"1,036",13.10,"21,562",48.96,90.45,1.33,85.08,2.64,97.86,0.98,80.14,1.91,92.76,0.96,76.74,1.64,75.86,1.89,76.39,1.76,75.80,1.90,77.35,1.46,91.58,3.67,101.81,-0.82,98.43,1.34,105.85,-2.25,90.84,4.03,108.13,-0.27,106.71,-0.23,106.47,-0.21,107.23,-0.20,108.54,-0.20,98.68,-2.19,96.14,-0.47,96.86,-0.63,95.27,-0.15,98.95,-2.54
1999Q1,"511,723",-0.21,"177,082",2.80,"57,306",-0.59,"119,776",4.51,"334,641",-1.73,"239,936",0.93,"111,552",4.63,"15,761",16.47,"95,791",2.90,"128,384",-2.07,"36,238",-30.56,"4,277",-16.68,"1,722",-29.34,"2,555",-5.23,"31,961",-32.07,"208,353",3.96,"58,757",0.82,"38,502",-4.71,"20,255",13.31,"149,596",5.25,"27,196",21.04,"2,496",12.23,"1,321",3.85,"1,175",23.42,"24,700",22.01,"574,338",0.53,"209,671",3.96,"60,097",1.96,"149,574",4.79,"364,667",-1.35,"314,683",1.71,"147,929",5.26,"20,801",17.63,"127,128",3.48,"166,754",-1.24,"40,698",-28.92,"4,138",-16.64,"1,732",-29.82,"2,406",-3.61,"36,560",-30.08,"194,199",5.35,"55,247",2.16,"36,292",-3.41,"18,955",14.85,"138,952",6.68,"24,758",21.67,"2,357",12.29,"1,272",4.43,"1,085",23.16,"22,401",22.75,89.10,-0.72,84.46,-1.11,95.36,-2.48,80.08,-0.27,91.77,-0.38,76.25,-0.75,75.41,-0.59,75.77,-0.98,75.35,-0.55,76.99,-0.84,89.04,-2.30,103.36,-0.04,99.42,0.69,106.19,-1.69,87.42,-2.85,107.29,-1.32,106.35,-1.32,106.09,-1.34,106.86,-1.34,107.66,-1.34,109.85,-0.51,105.90,-0.06,103.85,-0.56,108.29,0.21,110.26,-0.60
1999Q2,"572,256",2.51,"237,193",10.76,"77,078",19.53,"160,115",6.98,"335,063",-2.63,"269,523",-3.06,"147,732",5.70,"18,079",43.72,"129,653",1.94,"121,791",-11.90,"38,341",-16.42,"6,625",11.46,"4,367",17.39,"2,258",1.53,"31,716",-20.57,"235,515",11.29,"80,027",21.01,"53,201",13.68,"26,826",38.76,"155,488",6.88,"28,877",26.90,"2,809",21.76,"1,431",3.02,"1,378",50.11,"26,068",27.48,"648,490",2.44,"281,140",10.63,"80,768",22.82,"200,372",6.37,"367,350",-3.05,"353,242",-2.47,"195,010",6.19,"23,760",44.86,"171,250",2.40,"158,232",-11.37,"42,538",-15.75,"6,550",11.85,"4,432",16.75,"2,118",2.82,"35,988",-19.37,"223,789",13.42,"76,686",23.25,"51,101",15.83,"25,585",41.36,"147,103",8.89,"28,921",25.52,"2,894",20.18,"1,475",2.29,"1,419",46.89,"26,027",26.14,88.24,0.06,84.37,0.12,95.43,-2.68,79.91,0.58,91.21,0.43,76.30,-0.60,75.76,-0.46,76.09,-0.78,75.71,-0.45,76.97,-0.61,90.13,-0.80,101.15,-0.34,98.53,0.54,106.61,-1.25,88.13,-1.49,105.24,-1.87,104.36,-1.82,104.11,-1.85,104.85,-1.84,105.70,-1.85,99.85,1.10,97.06,1.30,97.02,0.73,97.11,2.19,100.16,1.06
