期間,現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%)
1994M01,"465,608",...,"3,041",...,"2,234",...,"159,852",...,306,...,"32,803",...,"202,029",...,"13,274",...,"42,893",...,...,...,"9,176",...,"5,611,365",...,"57,935",...,"69,010",...,"2,148,644",...,"252,707",...,"275,167",...,"1,086,429",...,"228,923",...,"1,407,644",...,...,...,"84,906",...,"3,806",32.38,15,-21.05,16,6.67,"1,048",68.76,2,-50.00,369,48.19,"1,599",10.96,127,122.81,230,-42.50,288,...,112,62.32,"24,147",-62.04,155,14.81,100,-50.25,"4,983",-64.41,29,-42.00,"2,501",-25.72,"6,812",-68.71,"1,148",2.50,"6,133",-71.91,"1,428",...,858,-24.41,"1,525",50.10,23,130.00,3,50.00,459,86.59,-,--,64,93.94,415,-28.69,270,"1,828.57",81,-19.00,53,...,157,441.38,"10,096",-15.22,187,90.82,2,-80.00,"1,832",-19.26,-,--,205,-31.21,"1,771",-69.00,"1,519",241.35,"2,179",-17.87,225,--,"2,176",415.64
1994M02,"468,920",...,"3,050",...,"2,248",...,"160,349",...,312,...,"33,146",...,"203,913",...,"13,314",...,"43,313",...,...,...,"9,275",...,"5,650,339",...,"58,130",...,"69,356",...,"2,160,548",...,"252,734",...,"278,769",...,"1,098,454",...,"232,483",...,"1,414,080",...,...,...,"85,785",...,"3,143",-17.29,8,100.00,9,-43.75,"1,661",91.58,4,-33.33,282,-9.62,826,-55.62,53,-8.62,96,-83.51,141,...,63,-32.98,"22,748",-74.49,37,-64.08,56,-80.00,"8,654",-69.94,214,-45.96,"4,357",17.38,"4,182",-77.77,889,-86.11,"3,202",-87.21,513,...,644,-88.61,"1,526",70.31,16,220.00,4,100.00,579,195.41,3,--,122,190.48,582,15.71,19,90.00,82,-28.07,84,...,35,45.83,"10,121",-37.88,133,-28.49,41,485.71,"4,104",171.07,12,--,431,50.70,"2,331",-34.08,180,-50.14,"2,398",-73.19,309,--,182,-87.52
1994M03,"467,460",...,"3,041",...,"2,245",...,"160,113",...,313,...,"33,174",...,"202,810",...,"13,327",...,"43,222",...,...,...,"9,215",...,"5,663,417",...,"58,043",...,"69,377",...,"2,162,643",...,"252,862",...,"281,209",...,"1,099,138",...,"234,434",...,"1,420,047",...,...,...,"85,664",...,"4,329",1.57,10,-54.55,12,-47.83,"2,065",106.50,1,-87.50,445,2.53,"1,190",-41.98,88,31.34,201,-65.22,225,...,92,16.46,"34,234",-67.06,102,-61.36,41,-86.10,"9,166",-76.22,7,-89.39,"5,690",11.70,"6,140",-84.84,"1,875",39.72,"9,309",-41.99,926,...,978,-45.18,"1,373",18.57,8,-20.00,7,250.00,436,153.49,-,--,104,103.92,558,-24.70,27,350.00,95,-28.57,82,...,56,36.59,"10,795",23.05,34,-91.30,50,177.78,"4,386",372.12,-,--,403,-20.20,"2,631",-37.83,220,340.00,"2,213",-10.44,348,--,510,193.10
1994M04,"469,268",...,"3,047",...,"2,249",...,"160,180",...,318,...,"33,415",...,"203,963",...,"13,374",...,"43,463",...,...,...,"9,259",...,"5,694,710",...,"58,046",...,"69,452",...,"2,176,369",...,"252,873",...,"284,172",...,"1,109,433",...,"236,143",...,"1,420,652",...,...,...,"87,570",...,"5,205",9.97,14,0.00,9,-62.50,"1,704",56.76,6,-33.33,487,4.73,"1,978",-13.25,144,75.61,290,-56.65,423,...,150,45.63,"34,201",-50.88,126,-35.38,80,-99.23,"7,863",-36.59,27,-84.21,"3,351",-36.27,"8,133",-60.55,"1,748",-15.88,"10,211",-42.41,"1,437",...,"1,225",56.85,"1,753",73.91,14,16.67,7,600.00,607,146.75,1,--,108,145.45,735,31.25,24,140.00,111,-1.77,89,...,57,159.09,"8,975",-4.84,320,156.00,28,"2,700.00","2,442",66.46,190,--,439,-63.93,"2,603",-30.73,137,117.46,"2,255",-15.76,256,--,305,147.97
1994M05,"473,440",...,"3,040",...,"2,260",...,"160,920",...,326,...,"33,976",...,"206,124",...,"13,406",...,"44,021",...,...,...,"9,367",...,"5,751,386",...,"57,922",...,"69,555",...,"2,189,734",...,"252,929",...,"289,508",...,"1,123,636",...,"237,019",...,"1,442,531",...,...,...,"88,552",...,"5,703",13.02,9,-35.71,14,-39.13,"1,355",22.40,4,-60.00,619,18.13,"2,491",4.01,127,27.00,400,-47.78,483,...,201,87.85,"41,306",-62.94,78,-54.65,73,-84.13,"8,114",-37.34,16,-99.96,"2,887",-39.03,"11,799",-58.33,"2,430",5.33,"12,061",-30.42,"1,831",...,"2,017",33.49,"1,019",2.72,7,16.67,5,66.67,288,18.52,1,-50.00,104,85.71,430,-18.10,26,225.00,65,-50.76,55,...,38,123.53,"7,769",-11.29,64,88.24,14,40.00,"2,744",127.15,3,-50.00,669,66.83,"1,893",-61.20,383,211.38,"1,613",-19.67,161,--,225,152.81
1994M06,"478,038",...,"3,171",...,"1,970",...,"175,896",...,369,...,"34,742",...,"187,219",...,"19,372",...,"41,931",...,...,...,"13,368",...,"5,806,206",...,"57,329",...,"80,631",...,"2,368,892",...,"250,667",...,"337,867",...,"960,895",...,"250,038",...,"1,334,764",...,...,...,"165,123",...,"5,377",12.42,15,-6.25,16,-15.79,"1,154",8.36,7,0.00,636,26.69,"2,371",6.13,85,-2.30,403,-45.10,463,...,227,90.76,"35,504",-49.71,101,-46.84,90,-44.44,"5,171",-45.02,17,-57.50,"2,538",-53.69,"11,007",-42.69,"1,554",-50.84,"11,307",-64.70,"1,817",...,"1,902",105.84,"4,014",0.15,19,-5.00,6,50.00,964,250.55,2,100.00,243,8.97,"2,119",-26.63,60,27.66,173,-59.86,247,...,181,52.10,"18,934",-18.49,139,15.83,14,-73.08,"4,052",17.52,2,-80.00,"1,755",54.22,"8,004",-38.74,365,0.00,"2,999",-34.80,868,--,736,71.16
1994M07,"478,920",...,"3,150",...,"2,000",...,"175,491",...,361,...,"35,698",...,"189,949",...,"16,553",...,"21,609",...,"21,548",...,"12,561",...,"5,840,644",...,"57,847",...,"84,905",...,"2,377,311",...,"250,920",...,"341,259",...,"977,985",...,"240,440",...,"1,221,897",...,"132,277",...,"155,803",...,"4,996",-1.03,13,62.50,15,-50.00,"1,050",-2.96,11,-15.38,562,6.64,"2,342",-1.35,76,-31.53,341,-55.94,411,...,175,35.66,"46,135",-7.96,102,-14.29,80,-70.70,"4,964",-53.35,48,-46.67,"2,737",-50.25,"9,575",-33.33,"11,337",423.89,"12,349",-22.73,"1,871",...,"3,072",208.43,"1,170",-22.10,16,-5.88,-,--,369,43.02,1,--,96,18.52,461,-48.61,26,271.43,105,-46.43,61,...,35,-20.45,"10,426",-6.88,297,106.25,-,--,"2,844",36.99,10,--,"1,011",106.33,"2,384",-40.09,216,137.36,"3,060",-26.92,333,--,271,25.46
1994M08,"481,439",...,"3,144",...,"2,008",...,"175,786",...,372,...,"36,056",...,"191,293",...,"16,585",...,"21,693",...,"21,800",...,"12,702",...,"5,911,164",...,"58,167",...,"85,030",...,"2,404,895",...,"251,158",...,"349,097",...,"990,442",...,"246,562",...,"1,233,663",...,"134,684",...,"157,466",...,"5,434",16.26,9,-18.18,21,61.54,"1,196",16.91,4,-60.00,607,36.71,"2,517",13.69,66,-17.50,366,-51.59,474,...,174,41.46,"39,051",-16.81,81,-55.49,163,53.77,"7,132",-47.30,19,-70.77,"3,101",-30.97,"12,915",-6.40,"1,580",-5.05,"10,130",-16.30,"2,673",...,"1,257",25.83,"1,092",11.77,7,-30.00,9,350.00,362,52.10,-,--,74,17.46,425,-21.30,16,166.67,84,-14.29,69,...,46,142.11,"11,312",100.18,48,-60.00,37,428.57,"4,447",164.23,-,--,921,95.13,"2,277",-1.17,175,264.58,"2,960",211.25,218,--,229,281.67
1994M09,"486,025",...,"3,147",...,"2,021",...,"176,357",...,377,...,"36,727",...,"193,765",...,"16,515",...,"21,961",...,"22,316",...,"12,839",...,"5,992,081",...,"58,779",...,"85,210",...,"2,436,628",...,"251,263",...,"355,807",...,"1,005,952",...,"250,054",...,"1,250,702",...,"138,571",...,"159,115",...,"4,255",19.83,11,-35.29,4,-66.67,936,33.52,4,-55.56,451,12.47,"1,986",17.24,68,17.24,284,-49.91,379,...,132,43.48,"32,715",-31.69,549,142.92,22,-86.08,"6,692",-67.38,21,-73.08,"2,171",-35.79,"8,887",-20.75,"1,333",-8.76,"8,872",-8.41,"3,148",...,"1,020",-12.75,"1,383",38.30,10,25.00,5,400.00,549,157.75,1,0.00,83,62.75,522,2.55,28,86.67,72,-58.14,61,...,52,73.33,"7,809",-34.88,57,-54.03,32,"3,100.00","2,643",8.94,1,-83.33,596,125.76,"2,174",-29.35,174,-80.49,"1,423",-68.45,204,--,505,-27.02
1994M10,"489,797",...,"3,151",...,"2,021",...,"176,959",...,377,...,"37,270",...,"195,644",...,"16,558",...,"22,150",...,"22,665",...,"13,002",...,"6,067,447",...,"60,127",...,"85,362",...,"2,463,843",...,"251,372",...,"362,737",...,"1,018,714",...,"251,976",...,"1,267,213",...,"140,948",...,"165,155",...,"4,256",-1.89,4,-63.64,4,-69.23,890,4.71,8,-20.00,472,-5.98,"2,037",-3.82,61,-7.58,235,-63.62,360,...,185,51.64,"40,724",-16.91,29,-78.36,24,-87.76,"4,481",-70.84,52,-36.59,"4,411",-10.20,"9,298",-30.66,"1,208",-67.28,"13,154",32.59,"2,631",...,"5,436",318.80,"1,109",20.81,7,40.00,8,100.00,301,28.63,-,--,59,59.46,523,16.22,24,71.43,90,-39.60,65,...,32,28.00,"9,884",4.42,31,-31.11,111,753.85,"2,660",3.38,-,--,429,-7.54,"2,769",8.21,236,180.95,"3,068",-14.37,183,--,397,173.79
1994M11,"490,124",...,"3,140",...,"2,364",...,"175,983",...,384,...,"38,334",...,"199,706",...,"11,962",...,"22,737",...,"24,035",...,"11,479",...,"6,127,178",...,"60,968",...,"91,957",...,"2,465,863",...,"251,467",...,"371,780",...,"1,044,107",...,"239,395",...,"1,298,844",...,"155,269",...,"147,528",...,"4,475",12.72,16,23.08,7,-41.67,891,16.78,9,-43.75,459,15.62,"2,077",3.80,55,-3.51,308,-48.32,467,...,186,61.74,"48,524",-23.79,77,-45.00,34,-80.68,"4,466",-71.78,60,-1.64,"2,322",-42.25,"9,002",-64.75,888,-51.02,"8,097",-45.07,"20,923",...,"2,655",95.36,"1,105",34.92,6,-62.50,6,500.00,329,77.84,1,--,104,116.67,468,12.77,20,42.86,82,-33.33,49,...,40,135.29,"8,481",-1.38,57,-63.46,55,"1,000.00","2,684",41.41,100,--,719,70.38,"1,965",-18.19,174,-51.12,"2,278",-29.84,157,--,292,156.14
1994M12,"493,399",...,"3,135",...,"2,367",...,"176,527",...,391,...,"38,765",...,"201,354",...,"12,000",...,"22,865",...,"24,391",...,"11,604",...,"6,232,366",...,"63,566",...,"92,216",...,"2,509,858",...,"251,620",...,"378,780",...,"1,056,551",...,"252,965",...,"1,316,746",...,"160,174",...,"149,890",...,"4,721",1.83,12,71.43,7,-68.18,949,-2.27,4,-50.00,481,2.12,"2,353",0.90,60,-17.81,267,-58.80,434,...,154,48.08,"70,489",37.72,272,140.71,26,-91.28,"28,441",76.14,42,-35.38,"2,421",-45.52,"10,521",-39.98,"12,711",886.88,"10,452",1.21,"3,329",...,"2,274",134.19,"1,432",-70.57,13,-40.91,3,-50.00,430,31.50,2,--,95,-59.05,615,-82.68,22,-60.71,120,-76.92,97,...,35,-76.97,"10,109",-63.53,114,-16.18,17,-10.53,"2,488",-23.96,16,--,721,-34.28,"2,931",-79.71,275,-36.64,"3,049",-59.49,349,--,149,-81.14
1995M01,"494,204",6.14,"3,129",2.89,"2,364",5.82,"176,352",10.32,394,28.76,"38,904",18.60,"201,922",-0.05,"12,006",-9.55,"22,883",-46.65,"24,569",...,"11,681",27.30,"6,263,134",11.62,"63,703",9.96,"92,230",33.65,"2,517,044",17.15,"251,660",-0.41,"381,427",38.62,"1,065,430",-1.93,"253,757",10.85,"1,321,762",-6.10,"163,348",...,"152,773",79.93,"2,647",-30.45,4,-73.33,3,-81.25,396,-62.21,3,50.00,244,-33.88,"1,372",-14.20,38,-70.08,167,-27.39,301,4.51,119,6.25,"20,235",-16.20,18,-88.39,17,-83.00,"2,344",-52.96,23,-20.69,"1,352",-45.94,"6,049",-11.20,613,-46.60,"5,393",-12.07,"2,808",96.64,"1,616",88.34,"1,110",-27.21,14,-39.13,3,0.00,425,-7.41,-,--,57,-10.94,409,-1.45,19,-92.96,95,17.28,72,35.85,16,-89.81,"9,208",-8.80,124,-33.69,17,750.00,"2,501",36.52,-,--,434,111.71,"2,169",22.47,413,-72.81,"3,082",41.44,215,-4.44,249,-88.56
1995M02,"495,454",5.66,"3,122",2.36,"2,359",4.94,"176,176",9.87,406,30.13,"39,081",17.91,"202,713",-0.59,"12,042",-9.55,"22,937",-47.04,"24,842",...,"11,776",26.96,"6,309,169",11.66,"63,559",9.34,"92,243",33.00,"2,534,252",17.30,"251,728",-0.40,"385,849",38.41,"1,074,167",-2.21,"254,790",9.60,"1,328,242",-6.07,"169,625",...,"154,714",80.35,"2,298",-26.89,3,-62.50,5,-44.44,375,-77.42,3,-25.00,228,-19.15,"1,137",37.65,35,-33.96,142,47.92,261,85.11,109,73.02,"18,016",-20.80,13,-64.86,63,12.50,"2,605",-69.90,34,-84.11,"2,234",-48.73,"5,320",27.21,465,-47.69,"3,672",14.68,"2,820",449.71,789,22.52,"1,657",8.58,11,-31.25,5,25.00,535,-7.60,-,--,99,-18.85,693,19.07,22,15.79,159,93.90,89,5.95,44,25.71,"10,665",5.37,61,-54.14,39,-4.88,"3,004",-26.80,-,--,404,-6.26,"2,880",23.55,113,-37.22,"3,668",52.96,330,6.80,161,-11.54
1995M03,"496,429",6.20,"3,122",2.66,"2,348",4.59,"175,931",9.88,425,35.78,"39,109",17.89,"203,522",0.35,"12,094",-9.25,"22,952",-46.90,"25,061",...,"11,865",28.76,"6,350,893",12.14,"63,518",9.43,"92,225",32.93,"2,545,567",17.71,"251,885",-0.39,"388,926",38.30,"1,082,191",-1.54,"260,983",11.32,"1,335,233",-5.97,"173,621",...,"156,744",82.98,"3,410",-21.23,13,30.00,8,-33.33,624,-69.78,3,200.00,360,-19.10,"1,664",39.83,45,-48.86,205,1.99,340,51.11,148,60.87,"28,842",-15.75,93,-8.82,37,-9.76,"6,447",-29.66,11,57.14,"1,485",-73.90,"7,259",18.22,876,-53.28,"7,008",-24.72,"3,972",328.94,"1,650",68.71,"1,989",44.87,17,112.50,12,71.43,633,45.18,-,--,151,45.19,815,46.06,28,3.70,164,72.63,115,40.24,54,-3.57,"11,694",8.33,245,620.59,56,12.00,"3,346",-23.71,-,--,924,129.28,"3,423",30.10,255,15.91,"2,847",28.65,379,8.91,213,-58.24
1995M04,"500,362",6.63,"3,131",2.76,"2,347",4.36,"176,424",10.14,458,44.03,"39,364",17.80,"205,647",0.83,"12,277",-8.20,"23,202",-46.62,"25,470",...,"12,042",30.06,"6,402,099",12.42,"63,613",9.59,"92,511",33.20,"2,557,836",17.53,"252,120",-0.30,"390,660",37.47,"1,096,092",-1.20,"263,607",11.63,"1,349,009",-5.04,"177,403",...,"159,248",81.85,"5,789",11.22,12,-14.29,13,44.44,"1,289",-24.35,23,283.33,525,7.80,"2,816",42.37,83,-42.36,331,14.14,512,21.04,185,23.33,"37,637",10.05,87,-30.95,84,5.00,"7,156",-8.99,188,596.30,"2,523",-24.71,"11,234",38.13,"1,769",1.20,"9,860",-3.44,"3,360",133.82,"1,373",12.08,"1,862",6.22,5,-64.29,4,-42.86,552,-9.06,1,0.00,116,7.41,859,16.87,28,16.67,112,0.90,126,41.57,59,3.51,"9,795",9.14,25,-92.19,20,-28.57,"2,124",-13.02,12,-93.68,631,43.74,"3,527",35.50,214,56.20,"2,604",15.48,392,53.12,242,-20.66
1995M05,"506,538",6.99,"3,125",2.80,"2,347",3.85,"177,526",10.32,509,56.13,"39,723",16.91,"208,788",1.29,"12,577",-6.18,"23,585",-46.42,"26,069",...,"12,289",31.19,"6,486,189",12.78,"63,572",9.75,"92,588",33.11,"2,575,710",17.63,"252,551",-0.15,"392,936",35.73,"1,117,426",-0.55,"267,396",12.82,"1,376,169",-4.60,"183,266",...,"164,575",85.85,"7,392",29.62,9,0.00,16,14.29,"1,730",27.68,25,525.00,668,7.92,"3,504",40.67,145,14.17,427,6.75,637,31.88,231,14.93,"60,262",45.89,51,-34.62,128,75.34,"7,402",-8.77,164,925.00,"3,120",8.07,"14,077",19.31,"2,701",11.15,"24,241",100.99,"4,762",160.08,"3,611",79.03,"1,557",52.80,13,85.71,2,-60.00,429,48.96,2,100.00,133,27.88,700,62.79,26,0.00,95,46.15,107,94.55,50,31.58,"10,866",39.86,109,70.31,6,-57.14,"3,683",34.22,8,166.67,851,27.20,"3,452",82.36,209,-45.43,"1,721",6.70,662,311.18,161,-28.44
1995M06,"511,476",6.99,"3,123",-1.51,"2,363",19.95,"178,515",1.49,546,47.97,"40,018",15.19,"211,261",12.84,"12,792",-33.97,"23,823",-43.19,"26,552",...,"12,483",-6.62,"6,562,692",13.03,"64,070",11.76,"92,831",15.13,"2,597,119",9.63,"252,868",0.88,"394,979",16.90,"1,132,933",17.90,"271,021",8.39,"1,401,307",4.99,"189,145",...,"166,419",0.78,"6,318",17.50,14,-6.67,12,-25.00,"1,494",29.46,15,114.29,566,-11.01,"3,067",29.35,115,35.29,310,-23.08,550,18.79,175,-22.91,"42,830",20.63,80,-20.79,43,-52.22,"6,824",31.97,90,429.41,"2,325",-8.39,"12,769",16.01,"2,051",31.98,"11,861",4.90,"5,260",189.49,"1,523",-19.93,"1,154",-71.25,12,-36.84,5,-16.67,314,-67.43,-,--,95,-60.91,496,-76.59,15,-75.00,93,-46.24,91,-63.16,33,-81.77,"12,230",-35.41,124,-10.79,30,114.29,"1,560",-61.50,-,--,719,-59.03,"1,923",-75.97,209,-42.74,"7,045",134.91,247,-71.54,367,-50.14
1995M07,"515,143",7.56,"3,124",-0.83,"2,363",18.15,"179,112",2.06,570,57.89,"40,245",12.74,"213,000",12.14,"13,204",-20.23,"23,960",10.88,"26,868",24.69,"12,697",1.08,"6,702,322",14.75,"64,266",11.10,"92,850",9.36,"2,621,528",10.27,"279,267",11.30,"399,290",17.00,"1,143,737",16.95,"274,778",14.28,"1,464,358",19.84,"192,417",45.47,"169,831",9.00,"5,119",2.46,14,7.69,15,0.00,"1,231",17.24,12,9.09,459,-18.33,"2,254",-3.76,267,251.32,250,-26.69,407,-0.97,210,20.00,"76,832",66.54,125,22.55,75,-6.25,"47,533",857.55,85,77.08,"2,041",-25.43,"8,510",-11.12,"2,415",-78.70,"10,901",-11.73,"2,867",53.23,"2,273",-26.01,"1,621",38.55,11,-31.25,6,--,493,33.60,3,200.00,153,59.38,636,37.96,29,11.54,140,33.33,103,68.85,47,34.29,"11,914",14.27,99,-66.67,45,--,"2,658",-6.54,5,-50.00,"2,021",99.90,"3,012",26.34,202,-6.48,"3,201",4.61,413,24.02,253,-6.64
1995M08,"519,058",7.81,"3,130",-0.45,"2,363",17.68,"179,581",2.16,600,61.29,"40,374",11.98,"214,618",12.19,"14,164",-14.60,"24,071",10.96,"27,160",24.59,"12,997",2.32,"6,849,223",15.87,"64,936",11.64,"92,942",9.30,"2,700,525",12.29,"279,880",11.44,"404,439",15.85,"1,159,061",17.02,"284,996",15.59,"1,487,785",20.60,"199,430",48.07,"175,229",11.28,"5,933",9.18,9,0.00,11,-47.62,"1,259",5.27,11,175.00,461,-24.05,"2,667",5.96,490,642.42,290,-20.77,467,-1.48,268,54.02,"38,622",-1.10,106,30.86,33,-79.75,"6,027",-15.49,60,215.79,"2,015",-35.02,"10,536",-18.42,"3,383",114.11,"8,561",-15.49,"5,909",121.06,"1,986",58.00,"2,088",91.21,9,28.57,6,-33.33,540,49.17,-,--,160,116.22,962,126.35,26,62.50,185,120.24,137,98.55,63,36.96,"14,383",27.15,39,-18.75,41,10.81,"3,199",-28.06,-,--,"1,357",47.34,"4,396",93.06,458,161.71,"3,886",31.28,491,125.23,512,123.58
1995M09,"520,918",7.18,"3,122",-0.79,"2,341",15.83,"178,759",1.36,636,68.70,"40,344",9.85,"214,944",10.93,"15,988",-3.19,"24,043",9.48,"27,324",22.44,"13,417",4.50,"6,999,061",16.81,"65,755",11.87,"127,707",49.87,"2,777,860",14.00,"280,354",11.58,"404,986",13.82,"1,167,023",16.01,"303,514",21.38,"1,483,280",18.60,"205,932",48.61,"182,650",14.79,"4,768",12.06,11,0.00,11,175.00,948,1.28,12,200.00,357,-20.84,"2,073",4.38,535,686.76,179,-36.97,359,-5.28,283,114.39,"27,983",-14.46,84,-84.70,35,59.09,"4,327",-35.34,96,357.14,"1,396",-35.70,"8,427",-5.18,"3,227",142.09,"3,458",-61.02,"4,743",50.67,"2,187",114.41,"3,313",139.55,27,170.00,29,480.00,"1,361",147.91,3,200.00,217,161.45,"1,278",144.83,31,10.71,127,76.39,152,149.18,88,69.23,"14,080",80.30,137,140.35,161,403.12,"4,747",79.61,16,"1,500.00",909,52.52,"4,277",96.73,219,25.86,"2,635",85.17,494,142.16,476,-5.74
1995M10,"523,044",6.79,"3,131",-0.63,"2,331",15.34,"178,598",0.93,644,70.82,"40,267",8.04,"214,894",9.84,"17,938",8.33,"23,998",8.34,"27,399",20.89,"13,844",6.48,"7,063,184",16.41,"66,346",10.34,"127,508",49.37,"2,803,127",13.77,"280,422",11.56,"405,494",11.79,"1,170,112",14.86,"318,755",26.50,"1,491,603",17.71,"209,949",48.95,"189,868",14.96,"3,149",-26.01,9,125.00,4,0.00,618,-30.56,4,-50.00,250,-47.03,"1,273",-37.51,438,618.03,117,-50.21,237,-34.17,199,7.57,"25,422",-37.57,62,113.79,27,12.50,"8,409",87.66,25,-51.92,931,-78.89,"5,121",-44.92,"2,424",100.66,"3,360",-74.46,"3,830",45.57,"1,230",-77.37,"1,283",15.69,6,-14.29,4,-50.00,345,14.62,1,--,98,66.10,558,6.69,29,20.83,122,35.56,82,26.15,38,18.75,"9,463",-4.26,31,0.00,11,-90.09,"2,620",-1.50,1,--,550,28.21,"2,362",-14.70,223,-5.51,"3,198",4.24,281,53.55,179,-54.91
1995M11,"524,897",7.09,"3,125",-0.48,"2,332",-1.35,"178,755",1.58,649,69.01,"40,299",5.13,"215,341",7.83,"18,844",57.53,"24,050",5.77,"27,480",14.33,"14,022",22.15,"7,096,085",15.81,"66,170",8.53,"127,561",38.72,"2,807,789",13.87,"280,516",11.55,"406,229",9.27,"1,182,055",13.21,"326,290",36.30,"1,494,025",15.03,"212,645",36.95,"192,805",30.69,"3,816",-14.73,14,-12.50,8,14.29,771,-13.47,6,-33.33,292,-36.38,"1,589",-23.50,506,820.00,130,-57.79,295,-36.83,205,10.22,"23,270",-52.04,126,63.64,130,282.35,"5,267",17.94,39,-35.00,"1,191",-48.71,"5,733",-36.31,"3,010",238.96,"2,323",-71.31,"2,742",-86.89,"2,705",1.88,"1,335",20.81,6,0.00,1,-83.33,349,6.08,-,--,111,6.73,595,27.14,22,10.00,108,31.71,94,91.84,49,22.50,"10,837",27.78,64,12.28,6,-89.09,"1,866",-30.48,-,--,866,20.45,"2,997",52.52,163,-6.32,"3,891",70.81,446,184.08,535,83.22
