期間,勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%)
1997M02,50.18,6.38,62.71,-3.60,130.57,-6.25,48.73,6.07,49.13,6.20,121.80,-2.26,74.18,2.69,92.01,11.88,189.05,-14.82,147.38,10.55,154.12,27.50,65.77,13.99,71.40,1.39,38.67,13.30,47.06,7.59,69.94,12.66,100.21,1.96,79.35,-1.84,97.76,9.58,77.12,1.30,67.84,16.56,104.97,-3.38,24.03,-3.38,40.33,12.12,77.42,6.04,74.38,12.68,78.83,0.41,78.61,-7.99,102.36,7.28,74.52,5.39,57.98,12.74,68.08,12.92,241.21,-23.70,170.35,-1.83,47.89,14.08,363.01,-14.33,248.22,-23.91,120.98,-3.00,118.93,-62.41,151.02,-4.60,54.10,5.87,80.18,-13.44,77.22,-35.66,190.30,-40.68,212.17,-38.75,190.64,-48.89,215.57,-42.42,160.99,-48.31,114.67,-21.63,174.01,-20.22,134.65,-38.54,179.82,-19.96,143.15,-30.01,134.74,-14.31,444.69,-17.96,253.28,-24.36,186.93,-27.30,198.52,-24.66,303.43,22.00,165.87,-1.48,167.04,-17.43,163.38,-22.36,136.34,-8.45,122.41,-22.56
1997M03,50.36,8.56,60.23,0.30,136.31,-5.02,42.16,10.05,49.56,8.78,112.60,-2.34,78.82,4.94,96.01,12.46,200.53,3.12,151.68,7.80,134.66,12.69,68.88,2.07,64.57,-2.68,38.11,27.37,45.61,19.90,73.82,22.62,95.36,3.36,87.61,2.78,99.30,7.03,78.94,16.40,67.58,16.12,113.21,8.21,25.53,-4.42,42.34,17.22,84.50,8.10,75.25,8.04,78.64,-1.97,87.46,-5.39,99.82,9.89,80.09,6.21,56.61,4.39,59.68,7.53,129.16,-7.68,97.92,-2.90,41.99,11.65,188.18,-14.88,131.31,-7.85,68.12,-3.29,78.79,-2.39,76.87,-9.36,29.84,-2.64,39.41,-2.91,50.14,-14.41,111.62,-8.10,136.17,-2.42,164.47,-15.18,123.75,-21.36,76.66,-15.58,68.35,-5.19,82.79,-10.76,73.46,-5.65,90.23,-12.84,84.18,-13.86,69.89,-7.30,227.09,-1.08,133.22,-16.23,88.22,-5.39,98.20,-4.29,91.57,10.83,93.87,21.64,74.68,-11.12,81.10,-5.29,105.29,-5.11,92.30,-36.76
1997M04,49.14,5.81,60.38,1.46,125.84,-5.23,43.59,18.45,48.21,5.52,97.97,-9.02,78.34,10.81,95.18,8.44,187.16,-1.47,131.84,-0.83,137.47,17.76,70.46,8.32,65.37,2.35,40.63,12.08,44.23,15.76,76.38,12.42,95.29,3.40,93.56,3.89,93.09,1.98,77.27,11.89,67.48,15.71,110.35,-2.86,23.96,-5.37,40.49,13.61,84.72,5.98,76.77,11.52,81.38,2.20,89.57,-11.13,94.32,-6.03,79.45,3.14,57.59,10.33,58.20,7.20,135.05,-3.69,100.66,-3.72,47.56,19.26,183.44,-23.21,137.70,-3.46,80.45,13.28,76.43,-7.25,78.49,-2.81,31.01,4.20,44.83,2.73,48.94,-16.08,113.81,-4.88,136.26,-4.55,217.51,0.29,126.56,-13.01,78.43,-7.98,68.89,-2.31,76.99,-9.10,80.67,1.82,94.07,-9.50,86.09,-13.38,73.19,3.42,251.57,-0.69,145.01,-8.21,90.15,-4.48,96.77,-8.26,91.68,5.38,82.78,16.76,79.86,7.56,82.61,2.52,105.54,-5.30,146.21,41.13
1997M05,48.25,5.90,62.72,18.32,120.47,-2.43,44.64,19.29,47.12,5.39,91.26,-10.49,79.30,8.72,93.27,7.86,198.07,1.78,126.50,4.22,138.40,4.71,71.11,11.35,63.73,6.77,38.71,22.50,43.12,8.61,76.47,15.20,96.40,12.30,83.10,-12.87,92.46,7.79,73.74,7.67,66.35,9.81,110.17,4.18,24.17,-0.29,38.10,3.20,86.90,8.30,73.65,7.28,82.46,2.69,93.04,0.91,91.21,-3.17,80.02,10.62,61.46,16.51,54.68,7.17,133.43,-0.70,93.45,-13.25,45.09,11.06,181.03,-14.34,136.82,-0.20,80.18,12.79,73.26,-5.07,77.03,-0.50,27.60,-0.97,47.16,5.91,47.64,-2.60,109.49,-6.03,136.97,-2.98,154.55,-11.96,139.72,1.74,81.71,-0.70,65.05,-5.20,85.07,11.58,78.81,-1.95,105.09,-0.76,84.41,-5.26,70.61,-1.51,244.78,4.12,153.64,8.02,86.39,-0.70,99.21,-3.91,85.84,4.75,80.29,1.35,78.20,4.50,76.05,-6.52,93.73,-7.93,100.64,1.47
1997M06,48.69,2.85,58.20,9.58,123.49,10.84,42.90,8.86,47.40,3.40,98.33,-3.55,75.15,-1.21,93.79,8.47,193.00,-8.86,109.87,-5.84,128.22,0.87,71.38,8.71,68.71,-2.02,39.81,6.33,42.73,5.17,71.66,12.35,91.05,-0.47,80.20,-13.99,92.08,11.41,74.39,4.70,69.36,10.18,108.38,0.94,25.08,-1.30,39.73,5.47,82.28,7.63,74.15,-0.07,76.23,2.82,90.22,-2.31,90.44,-3.12,77.00,4.10,64.28,-3.24,59.22,-0.19,139.15,0.24,107.25,-7.42,45.81,-4.70,201.94,-7.10,143.04,-0.32,89.28,13.23,86.25,5.44,80.39,-0.85,30.12,10.13,51.73,6.51,53.86,-1.26,111.58,-5.23,128.67,-0.79,163.91,-0.24,139.50,-8.92,86.24,-9.08,74.91,-6.09,91.17,9.40,85.22,-3.72,99.46,-3.73,83.85,-7.79,75.42,1.88,254.78,6.33,153.31,-2.41,94.33,-6.47,102.00,1.08,103.71,5.65,83.39,6.36,83.85,0.64,84.14,-2.24,95.61,6.99,145.39,-11.69
1997M07,46.61,3.65,52.02,6.88,113.63,4.09,38.69,8.77,45.13,4.08,88.62,-11.18,77.19,8.75,90.59,5.26,207.43,9.09,105.36,-13.45,130.27,-3.31,69.66,11.46,59.78,0.47,39.00,12.13,41.87,5.49,72.17,13.00,88.33,10.34,82.93,-2.44,86.98,4.26,70.95,5.93,64.17,17.53,100.86,0.88,24.47,1.20,37.26,7.66,76.13,6.40,67.82,3.16,70.44,-7.85,82.45,-1.16,87.94,-2.04,72.50,-0.18,63.88,-2.17,57.57,5.42,137.30,-0.07,111.34,-3.15,46.25,0.81,207.76,-4.36,142.24,-0.41,88.51,22.56,73.75,-2.59,78.89,1.95,27.93,-2.62,52.01,13.78,48.22,2.68,103.70,-9.11,150.77,-5.98,155.04,-5.35,143.32,11.81,86.62,-11.53,81.74,-11.53,85.30,8.07,81.59,-1.82,95.67,-6.28,85.24,-12.64,76.18,2.61,256.44,2.03,157.03,-2.09,99.51,-3.02,105.45,0.30,92.91,8.06,82.78,-0.18,78.93,-0.68,85.49,1.29,82.03,2.28,90.53,-0.89
1997M08,48.20,5.66,52.84,14.65,110.87,23.05,40.55,13.33,46.56,5.39,101.40,-5.38,81.84,10.39,88.53,4.40,229.24,4.29,103.14,-20.03,131.89,3.74,69.01,4.02,59.83,-2.29,45.17,21.07,43.50,10.27,71.16,7.83,83.66,6.01,80.32,-3.28,85.99,2.80,69.95,5.43,66.60,16.86,102.73,-2.79,25.81,7.45,38.14,13.14,75.20,6.67,71.01,1.34,66.06,-3.52,91.25,6.07,89.71,-0.47,74.63,-1.69,73.99,16.70,61.32,8.17,135.35,0.66,113.84,-4.62,49.38,-11.17,203.78,-3.47,140.30,0.88,72.28,7.78,74.24,-2.56,81.94,4.73,24.88,0.69,53.81,24.88,49.88,-0.24,108.99,-2.54,141.68,3.67,155.15,-14.35,139.24,5.57,83.74,3.43,73.53,-3.67,92.59,14.35,83.80,-0.85,102.39,1.27,86.43,-11.17,78.70,10.99,229.39,-1.90,153.78,-1.61,102.41,1.44,102.72,5.66,118.11,0.40,87.28,8.06,80.85,3.36,84.74,9.61,81.24,-3.66,89.42,0.11
1997M09,49.47,2.30,55.53,9.05,127.56,24.80,41.26,5.58,48.18,2.79,101.43,-8.59,79.10,-0.72,91.41,2.18,204.41,-9.58,100.83,-20.74,141.41,1.54,70.66,5.87,66.85,-1.21,42.44,21.60,44.11,3.35,74.19,5.89,91.46,7.59,78.50,-7.79,84.67,-6.39,75.79,3.74,69.89,21.99,99.88,-7.85,27.17,2.76,41.09,5.87,79.01,9.24,71.38,1.54,77.48,4.83,91.33,1.13,89.91,-9.82,72.08,-2.88,66.33,1.21,64.60,0.65,139.78,-1.23,116.15,-5.07,43.82,-18.09,221.25,-0.98,143.82,-1.60,85.36,8.48,78.93,3.07,83.66,2.15,29.30,9.45,57.03,22.57,48.15,-1.43,113.53,-5.38,146.03,2.68,158.05,-10.89,150.65,8.38,89.06,-7.53,74.60,-3.95,100.75,14.88,90.40,5.17,99.49,-10.98,84.33,-18.91,84.46,10.65,226.12,-3.94,153.22,-5.24,103.57,-3.58,106.98,-2.12,111.69,10.83,83.36,-2.62,88.72,11.57,91.49,3.32,91.70,-1.25,89.09,0.66
1997M10,52.20,6.68,59.75,9.73,132.03,5.92,43.46,9.97,51.08,6.88,102.23,-4.40,84.44,9.96,94.06,4.60,206.01,-1.43,112.78,-15.34,141.64,-1.27,73.16,7.27,66.79,0.13,42.18,7.08,44.45,0.32,76.50,3.94,90.44,12.98,86.18,2.18,93.36,-3.54,82.98,10.27,77.60,36.96,108.37,-0.67,27.30,1.34,46.28,9.75,83.28,10.79,76.67,9.87,82.71,10.25,90.92,-0.53,101.09,2.32,84.37,6.60,67.06,7.73,65.35,1.59,131.06,-1.91,105.19,-6.38,43.09,-6.24,201.30,-4.01,134.19,-2.02,80.77,8.02,75.39,-4.67,83.14,4.55,29.91,3.96,53.82,21.93,49.23,5.17,111.83,-0.33,148.28,7.19,158.30,0.87,129.63,1.81,76.61,-3.55,72.98,-7.82,93.14,8.19,81.84,6.11,93.11,-4.85,76.99,-23.92,77.74,5.88,230.21,4.21,128.96,-4.48,95.53,-5.11,98.65,-6.32,92.97,-9.43,81.90,-,79.10,5.71,77.81,-2.33,90.37,-4.45,120.00,1.42
1997M11,51.61,7.52,56.87,5.65,139.02,10.21,41.35,6.68,50.74,7.50,105.13,-1.76,84.70,15.85,91.27,3.46,185.63,-1.90,110.17,-13.88,147.83,8.32,71.48,10.16,66.17,2.51,42.08,17.64,44.33,3.43,78.00,5.38,93.44,11.98,84.64,1.43,97.27,-0.33,82.41,12.81,76.69,34.12,106.05,-2.25,28.26,5.06,45.83,12.97,80.32,6.71,74.38,-6.94,89.54,18.67,90.63,3.01,100.02,2.68,79.22,0.49,62.44,12.14,66.66,16.64,134.93,1.88,111.24,1.81,42.18,-2.97,213.67,2.88,137.52,3.33,78.52,10.22,82.69,3.95,86.91,9.79,32.43,10.19,53.09,24.98,47.49,-2.84,116.26,1.36,154.64,12.80,177.28,6.02,125.99,-0.13,81.74,6.28,74.41,-2.25,96.58,15.73,79.33,6.73,94.57,-2.07,80.32,-17.25,81.35,13.82,223.79,7.82,135.45,-1.12,100.95,3.50,104.53,16.70,89.86,-2.42,88.93,7.53,79.10,6.53,84.62,9.55,99.32,-37.22,102.14,6.67
1997M12,51.50,3.96,59.84,9.62,138.45,6.67,41.84,9.50,50.80,3.86,105.79,-6.07,83.69,14.72,91.44,3.25,211.96,5.29,114.91,-10.67,129.46,-4.86,68.79,-0.85,68.54,0.26,37.67,6.14,44.50,0.27,78.61,10.44,90.40,3.36,87.35,-0.81,97.77,-3.53,83.30,5.94,75.88,23.38,104.64,-6.03,28.21,2.84,45.23,6.93,82.87,6.74,81.53,-9.43,91.57,13.68,85.65,-3.60,105.04,9.71,73.93,-2.18,57.22,7.03,60.47,1.32,140.82,3.07,108.46,-9.08,42.99,-19.61,214.75,0.95,141.74,3.91,78.56,13.30,108.92,13.96,86.54,5.34,30.15,5.13,50.64,6.50,55.87,13.77,132.34,14.93,140.80,5.64,218.74,8.85,153.87,10.59,86.85,-5.00,118.40,35.27,94.74,14.75,75.44,3.48,89.79,-3.39,78.15,-13.60,85.94,18.52,232.96,9.86,130.37,0.23,95.43,-6.22,99.77,12.95,94.03,-9.20,102.62,17.11,75.39,-0.85,98.07,10.58,154.73,-16.19,87.79,-9.78
1998M01,53.43,12.60,66.30,16.83,160.29,19.10,52.76,32.73,52.18,11.88,128.46,8.09,88.26,12.08,96.07,8.11,228.19,22.60,117.20,-8.25,153.17,10.25,74.95,11.09,78.70,16.90,44.67,24.19,51.31,16.48,73.30,0.69,109.08,19.37,82.09,-3.16,91.52,-2.22,90.27,13.40,81.32,30.76,106.50,-2.37,26.54,17.54,40.34,6.92,84.28,7.51,69.87,-1.81,86.40,9.42,86.24,2.63,121.97,22.10,77.12,4.71,68.16,27.35,81.09,39.57,354.36,49.62,243.71,37.13,98.98,12.55,405.57,39.80,354.41,51.65,146.37,54.82,305.15,19.20,172.55,59.22,61.10,42.13,126.17,97.08,127.95,60.36,260.63,35.48,371.73,20.11,436.73,-23.56,384.83,43.23,297.58,66.15,147.77,5.09,218.01,81.87,231.23,61.98,207.34,33.35,165.44,23.84,195.83,84.52,617.82,32.78,424.52,80.49,268.41,76.05,311.36,87.86,348.33,123.72,237.31,60.54,162.88,59.42,233.73,55.37,524.87,22.29,163.73,1.53
1998M02,49.19,-1.97,58.90,-6.08,136.68,4.68,48.53,-0.41,48.34,-1.61,109.03,-10.48,81.07,9.29,91.24,-0.84,183.60,-2.88,110.65,-24.92,135.31,-12.20,72.84,10.75,68.61,-3.91,42.40,9.65,43.31,-7.97,73.50,5.09,93.47,-6.73,80.11,0.96,90.54,-7.39,71.84,-6.85,70.24,3.54,96.45,-8.12,25.80,7.37,40.75,1.04,85.48,10.41,66.11,-11.12,82.89,5.15,84.97,8.09,106.07,3.62,74.40,-0.16,57.37,-1.05,65.86,-3.26,143.29,-40.60,117.64,-30.94,43.62,-8.92,200.82,-44.68,145.78,-41.27,83.21,-31.22,90.36,-24.02,89.50,-40.74,33.82,-37.49,57.82,-27.89,53.94,-30.15,112.38,-40.95,140.37,-33.84,174.06,-8.70,132.77,-38.41,87.42,-45.70,80.51,-29.79,97.53,-43.95,86.93,-35.44,110.94,-38.30,95.01,-33.63,89.01,-33.94,233.95,-47.39,148.02,-41.56,94.62,-49.38,120.47,-39.32,95.23,-68.62,93.61,-43.56,78.79,-52.83,92.43,-43.43,115.15,-15.54,117.80,-3.77
1998M03,50.96,1.19,60.37,0.23,156.40,14.74,45.86,8.78,50.07,1.03,101.89,-9.51,78.91,0.11,98.61,2.71,189.07,-5.71,112.59,-25.77,140.43,4.28,73.52,6.74,71.21,10.28,45.38,19.08,43.72,-4.14,78.09,5.78,92.24,-3.27,82.77,-5.52,97.55,-1.76,79.53,0.75,72.81,7.74,100.69,-11.06,26.59,4.15,42.48,0.33,92.47,9.43,68.32,-9.21,87.33,11.05,94.13,7.63,106.44,6.63,77.67,-3.02,60.39,6.68,64.44,7.98,130.84,1.30,103.47,5.67,37.32,-11.12,185.14,-1.62,133.16,1.41,77.11,13.20,83.78,6.33,77.87,1.30,30.88,3.49,49.75,26.24,49.79,-0.70,105.04,-5.90,120.45,-11.54,153.30,-6.79,125.60,1.49,75.93,-0.95,71.56,4.70,91.78,10.86,82.54,12.36,93.42,3.54,80.45,-4.43,79.03,13.08,231.22,1.82,135.55,1.75,84.22,-4.53,109.43,11.44,81.57,-10.92,82.96,-11.62,72.71,-2.64,83.43,2.87,104.55,-0.70,132.63,43.69
1998M04,51.55,4.90,61.40,1.69,146.42,16.35,48.02,10.16,50.40,4.54,108.69,10.94,82.67,5.53,101.08,6.20,208.83,11.58,117.57,-10.82,144.49,5.11,74.74,6.07,75.30,15.19,43.96,8.20,48.46,9.56,77.97,2.08,97.20,2.00,85.10,-9.04,91.18,-2.05,78.82,2.01,74.04,9.72,107.67,-2.43,25.38,5.93,39.30,-2.94,94.80,11.90,71.92,-6.32,85.59,5.17,91.04,1.64,99.70,5.70,77.93,-1.91,65.95,14.52,64.30,10.48,134.48,-0.42,106.23,5.53,43.36,-8.83,178.86,-2.50,137.69,-0.01,74.59,-7.28,74.58,-2.42,77.72,-0.98,29.22,-5.77,50.56,12.78,48.14,-1.63,106.52,-6.41,122.83,-9.86,165.94,-23.71,119.59,-5.51,80.46,2.59,68.31,-0.84,87.94,14.22,84.14,4.30,96.48,2.56,82.86,-3.75,81.82,11.79,253.97,0.95,157.11,8.34,82.98,-7.95,106.22,9.77,90.59,-1.19,85.72,3.55,83.87,5.02,86.31,4.48,95.42,-9.59,101.33,-30.70
1998M05,52.42,8.64,59.28,-5.48,141.26,17.26,47.39,6.16,50.87,7.96,100.78,10.43,88.57,11.69,98.49,5.60,221.35,11.75,123.37,-2.47,145.76,5.32,73.67,3.60,74.18,16.40,46.64,20.49,47.70,10.62,77.33,1.12,96.23,-0.18,83.19,0.11,91.77,-0.75,79.12,7.30,76.78,15.72,108.12,-1.86,25.80,6.74,41.93,10.05,95.33,9.70,73.13,-0.71,84.81,2.85,89.11,-4.22,97.93,7.37,75.89,-5.16,74.02,20.44,64.20,17.41,139.46,4.52,111.10,18.89,43.62,-3.26,189.91,4.91,143.88,5.16,83.80,4.51,73.91,0.89,79.83,3.63,28.34,2.68,51.40,8.99,49.50,3.90,112.73,2.96,126.12,-7.92,153.41,-0.74,138.66,-0.76,95.64,17.05,74.64,14.74,95.01,11.68,87.27,10.73,107.21,2.02,81.89,-2.99,82.12,16.30,267.57,9.31,164.72,7.21,87.43,1.20,110.28,11.16,97.93,14.08,93.79,16.81,86.96,11.20,93.49,22.93,89.48,-4.53,96.54,-4.07
1998M06,51.66,6.10,55.99,-3.80,129.88,5.17,45.78,6.71,50.11,5.72,101.48,3.20,90.51,20.44,94.59,0.85,220.25,14.12,115.68,5.29,139.21,8.57,75.81,6.21,75.36,9.68,48.24,21.18,43.52,1.85,72.57,1.27,93.06,2.21,78.07,-2.66,86.45,-6.11,76.09,2.29,72.33,4.28,107.84,-0.50,25.79,2.83,44.75,12.64,90.43,9.91,70.28,-5.22,84.06,10.27,89.35,-0.96,94.91,4.94,76.54,-0.60,71.13,10.66,61.56,3.95,134.06,-3.66,112.04,4.47,45.44,-0.81,185.97,-7.91,138.39,-3.25,78.14,-12.48,70.75,-17.97,80.77,0.47,27.52,-8.63,51.92,0.37,49.94,-7.28,105.38,-5.56,120.22,-6.57,183.76,12.11,132.04,-5.35,82.45,-4.39,71.54,-4.50,94.47,3.62,88.51,3.86,99.78,0.32,83.44,-0.49,81.02,7.43,246.42,-3.28,145.47,-5.11,90.21,-4.37,106.82,4.73,95.58,-7.84,85.32,2.31,83.45,-0.48,87.38,3.85,85.92,-10.13,172.05,18.34
1998M07,49.78,6.80,56.49,8.59,129.77,14.20,45.59,17.83,47.83,5.98,94.81,6.98,87.63,13.53,94.93,4.79,249.47,20.27,113.05,7.30,139.76,7.28,72.12,3.53,69.04,15.49,39.21,0.54,42.67,1.91,74.92,3.81,85.46,-3.25,72.72,-12.31,85.90,-1.24,79.46,11.99,74.12,15.51,104.53,3.64,23.93,-2.21,42.15,13.12,84.97,11.61,65.93,-2.79,74.98,6.45,79.64,-3.41,88.99,1.19,73.87,1.89,76.09,19.11,64.09,11.33,134.66,-1.92,107.21,-3.71,42.75,-7.57,181.66,-12.56,140.44,-1.27,85.00,-3.97,66.06,-10.43,75.63,-4.13,23.86,-14.57,53.91,3.65,49.41,2.47,102.74,-0.93,130.48,-13.46,165.31,6.62,137.10,-4.34,84.89,-2.00,91.70,12.18,95.48,11.93,86.82,6.41,95.19,-0.50,78.27,-8.18,76.36,0.24,273.42,6.62,152.12,-3.13,90.84,-8.71,112.43,6.62,94.47,1.68,88.93,7.43,83.64,5.97,87.92,2.84,75.94,-7.42,103.38,14.19
1998M08,51.41,6.66,56.37,6.68,122.33,10.34,46.32,14.23,49.33,5.95,98.95,-2.42,85.61,4.61,95.80,8.21,244.81,6.79,113.22,9.77,148.80,12.82,69.60,0.85,69.80,16.66,47.91,6.07,43.96,1.06,77.76,9.27,85.23,1.88,73.99,-7.88,85.67,-0.37,81.38,16.34,75.78,13.78,103.95,1.19,24.97,-3.25,42.75,12.09,88.12,17.18,65.36,-7.96,75.17,13.79,84.85,-7.01,87.68,-2.26,77.12,3.34,82.10,10.96,70.26,14.58,130.47,-3.61,108.41,-4.77,47.69,-3.42,177.79,-12.75,136.14,-2.97,80.21,10.97,69.17,-6.83,76.18,-7.03,24.61,-1.09,53.48,-0.61,48.04,-3.69,109.63,0.59,121.44,-14.29,137.81,-11.18,128.72,-7.56,76.20,-9.00,77.82,5.83,96.62,4.35,87.18,4.03,93.72,-8.47,77.75,-10.04,76.62,-2.64,245.14,6.87,143.95,-6.39,89.37,-12.73,116.98,13.88,113.93,-3.54,90.95,4.20,84.54,4.56,84.53,-0.25,73.93,-9.00,84.36,-5.66
1998M09,52.48,6.08,56.67,2.05,116.52,-8.65,47.44,14.98,51.00,5.85,95.48,-5.87,82.98,4.91,98.37,7.61,213.48,4.44,116.89,15.93,139.09,-1.64,70.92,0.37,72.56,8.54,53.53,26.13,46.31,4.99,77.07,3.88,86.98,-4.90,78.37,-0.17,89.93,6.21,79.56,4.97,74.72,6.91,105.29,5.42,26.40,-2.83,47.55,15.72,88.73,12.30,67.19,-5.87,75.82,-2.14,90.65,-0.74,92.31,2.67,75.06,4.13,71.63,7.99,68.28,5.70,133.77,-4.30,110.09,-5.22,50.55,15.36,178.08,-19.51,137.92,-4.10,92.92,8.86,74.66,-5.41,77.31,-7.59,28.98,-1.09,53.98,-5.35,51.02,5.96,113.96,0.38,120.27,-17.64,181.66,14.94,133.38,-11.46,91.38,2.60,77.68,4.13,92.10,-8.59,87.45,-3.26,99.73,0.24,80.26,-4.83,77.19,-8.61,240.61,6.41,136.41,-10.97,92.79,-10.41,116.21,8.63,117.30,5.02,82.47,-1.07,80.84,-8.88,91.57,0.09,86.42,-5.76,85.12,-4.46
1998M10,55.13,5.61,56.33,-5.72,130.56,-1.11,46.74,7.55,53.83,5.38,96.25,-5.85,83.33,-1.31,100.82,7.19,224.01,8.74,124.90,10.75,139.37,-1.60,72.56,-0.82,79.83,19.52,50.65,20.08,49.69,11.79,79.95,4.51,88.98,-1.61,77.11,-10.52,96.48,3.34,81.19,-2.16,80.63,3.90,112.38,3.70,26.59,-2.60,55.31,19.51,89.06,6.94,73.41,-4.25,78.14,-5.53,88.73,-2.41,102.66,1.55,81.41,-3.51,73.35,9.38,72.10,10.33,128.08,-2.27,114.37,8.73,45.36,5.27,187.07,-7.07,131.42,-2.06,91.21,12.93,76.91,2.02,78.18,-5.97,27.85,-6.89,50.50,-6.17,55.97,13.69,110.72,-0.99,114.58,-22.73,131.32,-17.04,124.64,-3.85,80.18,4.66,76.10,4.28,97.93,5.14,83.16,1.61,99.00,6.33,78.17,1.53,75.21,-3.25,240.59,4.51,116.28,-9.83,91.06,-4.68,107.95,9.43,103.01,10.80,89.47,9.24,78.03,-1.35,85.15,9.43,86.50,-4.28,85.54,-28.72
1998M11,55.10,6.76,59.87,5.28,138.79,-0.17,48.65,17.65,54.06,6.54,98.23,-6.56,85.57,1.03,99.07,8.55,222.68,19.96,123.59,12.18,141.43,-4.33,75.98,6.30,71.88,8.63,49.00,16.44,45.14,1.83,80.48,3.18,91.13,-2.47,75.71,-10.55,96.68,-0.61,85.14,3.31,82.14,7.11,111.60,5.23,28.10,-0.57,54.90,19.79,93.15,15.97,69.12,-7.07,81.33,-9.17,85.38,-5.79,108.58,8.56,76.92,-2.90,69.17,10.78,72.95,9.44,127.57,-5.45,107.69,-3.19,44.03,4.39,178.52,-16.45,130.20,-5.32,84.01,6.99,77.89,-5.80,76.87,-11.55,28.87,-10.98,51.52,-2.96,52.95,11.50,105.63,-9.14,129.32,-16.37,158.77,-10.44,137.12,8.83,80.87,-1.06,77.06,3.56,96.75,0.18,83.35,5.07,92.94,-1.72,76.53,-4.72,75.19,-7.57,225.21,0.63,116.79,-13.78,87.59,-13.23,113.67,8.74,94.30,4.94,90.44,1.70,72.27,-8.63,88.88,5.03,92.94,-6.42,85.89,-15.91
