期間,資產合計=負債淨值合計_原始值,資產合計=負債淨值合計_年增率(%),資產--國外資產_原始值,資產--國外資產_年增率(%),資產--放款-計_原始值,資產--放款-計_年增率(%),資產--放款-政府機關_原始值,資產--放款-政府機關_年增率(%),資產--放款-公營事業_原始值,資產--放款-公營事業_年增率(%),資產--放款-民間部門_原始值,資產--放款-民間部門_年增率(%),資產--對非金融機構證券投資-計_原始值,資產--對非金融機構證券投資-計_年增率(%),資產--對非金融機構證券投資-政府機關_原始值,資產--對非金融機構證券投資-政府機關_年增率(%),資產--對非金融機構證券投資-公營事業_原始值,資產--對非金融機構證券投資-公營事業_年增率(%),資產--對非金融機構證券投資-民營企業_原始值,資產--對非金融機構證券投資-民營企業_年增率(%),資產--對金融機構證券投資_原始值,資產--對金融機構證券投資_年增率(%),資產--不動產投資_原始值,資產--不動產投資_年增率(%),資產--對金融機構債權-中央銀行_原始值,資產--對金融機構債權-中央銀行_年增率(%),資產--對金融機構債權-其他貨幣機構_原始值,資產--對金融機構債權-其他貨幣機構_年增率(%),資產--對金融機構債權-人壽保險公司等_原始值,資產--對金融機構債權-人壽保險公司等_年增率(%),資產--庫存現金_原始值,資產--庫存現金_年增率(%),資產--其他資產_原始值,資產--其他資產_年增率(%),負債與淨值--國外負債_原始值,負債與淨值--國外負債_年增率(%),負債與淨值--企業及個人存款-計_原始值,負債與淨值--企業及個人存款-計_年增率(%),負債與淨值--企業及個人存款-支票存款_原始值,負債與淨值--企業及個人存款-支票存款_年增率(%),負債與淨值--企業及個人存款-活期存款_原始值,負債與淨值--企業及個人存款-活期存款_年增率(%),負債與淨值--企業及個人存款-活期儲蓄存款_原始值,負債與淨值--企業及個人存款-活期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-定期存款_原始值,負債與淨值--企業及個人存款-定期存款_年增率(%),負債與淨值--企業及個人存款-可轉讓定期存單_原始值,負債與淨值--企業及個人存款-可轉讓定期存單_年增率(%),負債與淨值--企業及個人存款-定期儲蓄存款_原始值,負債與淨值--企業及個人存款-定期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-外匯存款_原始值,負債與淨值--企業及個人存款-外匯存款_年增率(%),負債與淨值--政府存款_原始值,負債與淨值--政府存款_年增率(%),負債與淨值--對金融機構負債-中央銀行_原始值,負債與淨值--對金融機構負債-中央銀行_年增率(%),負債與淨值--對金融機構負債-其他貨幣機構_原始值,負債與淨值--對金融機構負債-其他貨幣機構_年增率(%),負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_原始值,負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_年增率(%),負債與淨值--對金融機構負債-人壽保險公司等_原始值,負債與淨值--對金融機構負債-人壽保險公司等_年增率(%),負債與淨值--金融債券_原始值,負債與淨值--金融債券_年增率(%),負債與淨值--其他負債_原始值,負債與淨值--其他負債_年增率(%),負債與淨值--淨值_原始值,負債與淨值--淨值_年增率(%)
2005M06,"27,978,493",7.73,"1,182,467",7.30,"15,166,484",9.36,"1,883,292",-0.79,"470,866",8.07,"12,812,326",11.08,"1,533,633",6.31,"774,694",-0.09,"83,056",65.59,"675,883",9.52,"110,200",18.68,281,0.00,"4,100,832",-5.02,"232,966",4.39,"19,472",-27.70,"153,444",3.82,"5,478,714",15.35,"605,107",29.39,"16,244,653",7.48,"287,597",1.74,"1,472,945",7.02,"4,164,866",8.71,"2,453,959",12.66,"228,346",-1.46,"6,607,992",5.41,"1,028,948",8.88,"667,838",-6.39,"134,284",-49.48,"2,522,837",-7.49,"1,215,777",-10.88,"161,466",36.08,"778,727",22.95,"5,217,468",16.67,"1,646,113",12.85
2005M07,"28,136,768",6.75,"1,195,255",20.75,"15,136,141",8.56,"1,855,967",-2.29,"480,236",5.92,"12,799,938",10.44,"1,513,471",3.81,"755,951",-1.69,"87,426",49.50,"670,094",6.29,"110,261",15.21,281,0.00,"4,231,052",-0.90,"247,160",-1.59,"19,828",-9.78,"154,330",7.46,"5,528,989",6.65,"571,016",37.65,"16,228,436",6.72,"320,603",2.66,"1,441,266",9.42,"4,197,427",7.46,"2,403,221",9.04,"208,338",-9.18,"6,624,469",5.10,"1,033,112",10.53,"663,079",-5.41,"148,320",-49.43,"2,593,373",-5.25,"1,217,255",-10.01,"163,358",58.61,"782,474",24.70,"5,320,898",10.82,"1,665,814",13.12
2005M08,"28,335,855",8.94,"1,299,633",26.76,"15,209,920",8.70,"1,827,011",-1.63,"476,538",5.54,"12,906,371",10.47,"1,518,979",2.35,"737,856",-5.36,"89,119",44.61,"692,004",7.66,"115,569",13.02,281,0.00,"4,189,249",1.64,"251,675",13.31,"4,150",-79.85,"158,750",6.07,"5,587,649",14.24,"570,740",40.86,"16,180,021",6.01,"293,567",2.46,"1,440,834",5.26,"4,196,297",6.56,"2,377,206",9.33,"175,959",-18.29,"6,666,007",5.44,"1,030,151",7.54,"709,287",0.75,"166,388",-20.47,"2,599,171",-2.00,"1,214,413",-9.68,"166,734",44.71,"784,250",22.34,"5,485,384",20.53,"1,673,880",13.98
2005M09,"28,490,603",8.53,"1,298,347",25.72,"15,390,298",9.32,"1,807,584",-1.10,"538,773",19.33,"13,043,941",10.55,"1,550,285",2.73,"750,150",-3.03,"92,511",40.52,"707,624",5.68,"120,143",15.29,281,0.00,"3,974,631",-2.28,"236,229",17.00,"3,444",-84.02,"157,091",5.39,"5,759,854",13.25,"595,551",68.25,"16,264,940",6.31,"279,765",-0.68,"1,450,065",6.18,"4,191,311",5.01,"2,394,568",11.89,"174,591",-14.46,"6,696,787",5.82,"1,077,853",9.01,"661,907",-7.69,"132,085",-38.46,"2,581,062",-1.22,"1,200,553",-10.33,"164,075",30.06,"784,206",20.73,"5,631,734",17.91,"1,675,043",11.68
2005M10,"28,413,487",7.67,"1,302,985",25.92,"15,325,686",8.61,"1,720,222",-5.97,"540,630",20.77,"13,064,834",10.40,"1,595,210",5.09,"768,762",-3.02,"93,056",34.30,"733,392",11.81,"122,821",16.27,281,0.00,"3,996,796",-1.38,"239,306",21.48,"1,835",-89.93,"156,090",7.79,"5,672,477",8.92,"550,105",55.09,"16,218,073",5.95,"278,551",-8.90,"1,385,088",6.02,"4,161,310",4.23,"2,397,086",12.15,"170,131",-18.82,"6,727,653",5.66,"1,098,254",11.09,"664,466",-7.48,"132,051",-29.92,"2,620,872",-1.26,"1,219,881",-9.61,"165,266",37.70,"785,114",16.80,"5,552,142",14.13,"1,725,398",14.21
2005M11,"28,695,477",8.04,"1,323,854",21.18,"15,448,226",7.65,"1,742,911",-8.35,"544,394",22.25,"13,160,921",9.65,"1,556,559",5.80,"729,710",-3.84,"93,855",31.22,"732,994",14.38,"137,539",36.03,281,0.00,"4,029,501",-1.49,"285,156",65.37,"2,955",-84.32,"157,921",4.67,"5,753,485",12.57,"553,018",56.00,"16,426,218",7.00,"280,762",2.91,"1,414,353",4.46,"4,236,701",6.71,"2,417,468",11.22,"164,432",-27.66,"6,743,922",5.64,"1,168,580",20.52,"667,190",-3.49,"121,845",-42.45,"2,596,517",-1.05,"1,197,363",-11.15,"164,682",22.40,"797,863",17.75,"5,659,773",13.54,"1,708,371",11.72
2005M12,"29,228,583",8.04,"1,514,901",42.07,"15,776,663",8.07,"1,782,204",-7.05,"557,810",22.33,"13,436,649",9.91,"1,544,902",4.29,"725,118",-3.74,"92,900",25.48,"726,884",11.14,"143,132",41.36,281,0.00,"3,960,612",-6.34,"220,075",19.22,"3,185",-84.30,"154,185",3.69,"5,910,647",13.17,"585,674",62.41,"16,847,070",7.11,"354,999",20.27,"1,536,713",4.60,"4,375,701",6.76,"2,443,404",11.03,"162,544",-30.29,"6,773,567",5.64,"1,200,142",17.65,"662,940",-2.85,"119,310",-42.62,"2,525,083",-4.93,"1,189,974",-9.79,"183,832",28.09,"811,192",14.41,"5,825,027",15.83,"1,668,455",8.65
2006M01,"24,964,406",-6.75,"1,377,516",28.49,"15,836,395",8.40,"1,894,509",-2.58,"565,740",24.16,"13,376,146",9.55,"1,684,393",13.98,"764,006",1.23,"87,488",13.35,"832,899",28.95,"119,137",19.69,1,-99.64,"3,736,771",-7.52,"253,614",23.03,316,-98.46,"223,805",-21.03,"1,732,458",-65.08,"546,197",17.89,"16,757,904",6.99,"354,723",13.65,"1,266,246",-7.75,"4,456,118",8.64,"2,470,117",11.04,"192,596",-14.94,"6,809,511",5.83,"1,208,593",21.87,"589,866",-9.45,"115,781",-43.92,"2,576,306",-2.17,"1,205,093",-8.04,"179,889",20.28,"814,232",12.61,"1,636,440",-65.32,"1,747,791",11.91
2006M02,"25,272,852",-5.98,"1,384,084",26.21,"15,837,767",8.15,"1,929,915",-2.97,"569,891",22.74,"13,337,961",9.41,"1,689,129",12.44,"778,842",2.10,"103,499",32.06,"806,788",22.05,"116,812",18.23,1,-99.64,"3,924,544",-5.08,"309,480",92.98,167,-99.20,"172,741",-0.12,"1,838,127",-63.60,"502,701",7.34,"16,893,661",7.51,"321,321",7.48,"1,491,097",16.60,"4,327,605",3.23,"2,463,004",8.29,"204,841",-12.18,"6,851,131",5.77,"1,234,662",28.87,"612,954",-2.58,"114,010",-30.54,"2,562,596",-1.98,"1,168,952",-9.88,"172,876",12.42,"818,567",12.57,"1,878,735",-61.17,"1,716,752",9.22
2006M03,"24,972,540",-7.71,"1,324,320",27.32,"15,794,911",6.51,"1,923,647",-4.99,"565,638",25.22,"13,305,626",7.70,"1,689,282",14.23,"782,580",3.08,"102,775",28.53,"803,927",25.68,"114,918",27.67,1,-99.64,"3,889,141",-8.70,"283,879",28.81,137,-99.36,"158,823",0.79,"1,717,128",-65.38,"462,462",-15.08,"16,852,810",6.33,"270,746",0.16,"1,442,766",4.10,"4,332,154",4.29,"2,443,288",4.39,"208,265",-1.91,"6,869,316",5.21,"1,286,275",34.37,"606,931",-3.35,"108,660",-36.64,"2,512,446",-3.43,"1,161,816",-6.85,"160,403",-2.44,"822,430",12.53,"1,723,646",-63.57,"1,722,752",5.32
2006M04,"25,288,201",-7.41,"1,421,283",23.06,"15,812,668",6.64,"1,921,483",-2.24,"573,106",26.18,"13,318,079",7.34,"1,753,288",16.53,"783,845",-0.03,"100,301",22.40,"869,142",36.11,"125,962",40.29,1,-99.64,"3,943,815",-4.54,"275,394",27.33,126,-99.35,"159,291",3.77,"1,796,373",-65.55,"451,357",-20.67,"16,993,898",7.38,"315,586",3.50,"1,383,968",5.35,"4,435,732",8.07,"2,431,610",2.15,"218,483",4.51,"6,874,984",4.79,"1,333,535",39.89,"612,555",-3.67,"99,418",-43.39,"2,546,835",0.04,"1,164,181",-5.24,"169,907",5.43,"844,959",14.82,"1,843,481",-63.46,"1,725,791",6.81
2006M05,"25,273,773",-7.64,"1,357,681",17.16,"15,857,638",5.74,"1,851,421",-4.82,"584,279",25.42,"13,421,938",6.64,"1,772,295",18.16,"798,014",1.91,"106,024",30.59,"868,257",36.58,"128,229",42.12,1,-99.64,"3,915,256",-5.09,"271,386",19.95,"1,096",-94.55,"157,948",1.17,"1,812,243",-64.40,"444,575",-25.96,"16,939,767",7.20,"319,385",18.84,"1,406,666",7.62,"4,376,838",6.91,"2,434,358",2.62,"226,359",5.38,"6,847,667",4.07,"1,328,494",37.66,"647,720",-1.79,"102,316",-37.61,"2,538,155",1.15,"1,148,970",-6.70,"178,836",9.94,"857,697",15.48,"1,879,405",-63.01,"1,685,302",2.55
2006M06,"25,329,177",-9.47,"1,435,267",21.38,"15,855,699",4.54,"1,714,293",-8.97,"599,624",27.34,"13,541,782",5.69,"1,729,129",12.75,"809,680",4.52,"104,353",25.64,"815,096",20.60,"143,527",30.24,1,-99.64,"3,767,202",-8.14,"318,900",36.89,"4,718",-75.77,"156,243",1.82,"1,918,491",-64.98,"486,296",-19.63,"17,001,833",4.66,"285,730",-0.65,"1,515,913",2.92,"4,303,147",3.32,"2,469,143",0.62,"242,091",6.02,"6,823,201",3.26,"1,362,608",32.43,"644,620",-3.48,"64,073",-52.29,"2,502,481",-0.81,"1,110,935",-8.62,"173,340",7.35,"873,008",12.11,"1,912,342",-63.35,"1,671,184",1.52
2006M07,"24,911,167",-11.46,"1,473,462",23.28,"15,728,884",3.92,"1,636,858",-11.81,"602,280",25.41,"13,489,746",5.39,"1,765,566",16.66,"824,849",9.11,"98,197",12.32,"842,520",25.73,"148,131",34.35,1,-99.64,"3,846,676",-9.08,"266,055",7.64,"3,356",-83.07,"158,918",2.97,"1,520,118",-72.51,"458,192",-19.76,"16,919,986",4.26,"285,251",-11.03,"1,460,024",1.30,"4,279,419",1.95,"2,497,860",3.94,"230,589",10.68,"6,828,624",3.08,"1,338,219",29.53,"672,934",1.49,"60,470",-59.23,"2,437,909",-5.99,"1,105,570",-9.18,"182,524",11.73,"876,019",11.96,"1,642,258",-69.14,"1,660,875",-0.30
2006M08,"25,018,395",-11.71,"1,528,919",17.64,"15,740,212",3.49,"1,562,998",-14.45,"603,686",26.68,"13,573,528",5.17,"1,770,683",16.57,"815,976",10.59,"96,861",8.69,"857,846",23.97,"142,153",23.00,1,-99.64,"3,848,318",-8.14,"273,632",8.72,42,-98.99,"156,424",-1.47,"1,558,011",-72.12,"453,620",-20.52,"17,035,750",5.29,"300,002",2.19,"1,524,955",5.84,"4,344,017",3.52,"2,489,762",4.73,"204,360",16.14,"6,844,048",2.67,"1,328,606",28.97,"662,129",-6.65,"55,034",-66.92,"2,370,067",-8.81,"1,072,666",-11.67,"176,504",5.86,"871,367",11.11,"1,715,181",-68.73,"1,678,743",0.29
2006M09,"25,413,376",-10.80,"1,657,814",27.69,"15,794,460",2.63,"1,507,952",-16.58,"592,192",9.91,"13,694,316",4.99,"1,821,750",17.51,"837,696",11.67,"96,969",4.82,"887,085",25.36,"142,839",18.89,1,-99.64,"3,786,391",-4.74,"304,592",28.94,41,-98.81,"153,125",-2.52,"1,752,363",-69.58,"535,976",-10.00,"17,160,606",5.51,"335,085",19.77,"1,506,360",3.88,"4,460,355",6.42,"2,504,856",4.61,"202,869",16.20,"6,858,472",2.41,"1,292,609",19.92,"632,642",-4.42,"105,862",-19.85,"2,345,837",-9.11,"1,076,097",-10.37,"178,705",8.92,"862,363",9.97,"1,918,169",-65.94,"1,673,216",-0.11
2006M10,"25,161,752",-11.44,"1,443,959",10.82,"15,772,525",2.92,"1,476,672",-14.16,"604,234",11.76,"13,691,619",4.80,"1,780,140",11.59,"811,032",5.50,"99,487",6.91,"869,621",18.58,"145,011",18.07,1,-99.64,"3,836,701",-4.01,"293,622",22.70,40,-97.82,"159,864",2.42,"1,729,889",-69.50,"510,748",-7.15,"17,153,534",5.77,"280,419",0.67,"1,525,597",10.14,"4,440,175",6.70,"2,541,692",6.03,"201,966",18.71,"6,848,858",1.80,"1,314,827",19.72,"648,106",-2.46,"57,662",-56.33,"2,360,300",-9.94,"1,068,737",-12.39,"175,042",5.92,"874,828",11.43,"1,701,919",-69.35,"1,679,613",-2.65
2006M11,"25,402,664",-11.48,"1,422,592",7.46,"15,840,693",2.54,"1,503,025",-13.76,"577,412",6.07,"13,760,256",4.55,"1,792,413",15.15,"786,687",7.81,"98,964",5.44,"906,762",23.71,"141,520",2.89,1,-99.64,"3,866,931",-4.03,"280,810",-1.52,41,-98.61,"158,866",0.60,"1,898,797",-67.00,"482,165",-12.81,"17,262,257",5.09,"277,725",-1.08,"1,498,662",5.96,"4,487,183",5.91,"2,558,195",5.82,"202,182",22.96,"6,835,742",1.36,"1,402,568",20.02,"655,166",-1.80,"60,245",-50.56,"2,321,420",-10.59,"1,031,086",-13.89,"187,102",13.61,"892,527",11.86,"1,859,570",-67.14,"1,682,212",-1.53
2006M12,"25,743,118",-11.92,"1,563,947",3.24,"16,055,994",1.77,"1,592,716",-10.63,"525,383",-5.81,"13,937,895",3.73,"1,801,934",16.64,"787,867",8.65,"108,471",16.76,"905,596",24.59,"149,907",4.73,1,-99.64,"3,878,135",-2.08,"282,372",28.31,39,-98.78,"159,567",3.49,"1,851,222",-68.68,"523,295",-10.65,"17,611,115",4.54,"341,659",-3.76,"1,580,033",2.82,"4,632,418",5.87,"2,554,368",4.54,"229,179",41.00,"6,826,204",0.78,"1,447,254",20.59,"646,800",-2.43,"74,507",-37.55,"2,302,519",-8.81,"1,008,264",-15.27,"186,730",1.58,"925,915",14.14,"1,792,542",-69.23,"1,679,695",0.67
2007M01,"25,582,755",2.48,"1,597,312",15.96,"16,101,099",1.67,"1,707,971",-9.85,"547,319",-3.26,"13,845,809",3.51,"1,754,669",4.17,"755,431",-1.12,"107,029",22.34,"892,209",7.12,"146,466",22.94,1,0.00,"3,816,185",2.13,"333,281",31.41,44,-86.08,"182,831",-18.31,"1,650,867",-4.71,"594,816",8.90,"17,538,478",4.66,"290,527",-18.10,"1,593,634",25.86,"4,633,432",3.98,"2,584,018",4.61,"211,522",9.83,"6,796,979",-0.18,"1,428,366",18.18,"638,996",8.33,"73,033",-36.92,"2,308,060",-10.41,"972,497",-19.30,"171,846",-4.47,"923,815",13.46,"1,633,359",-0.19,"1,700,352",-2.71
2007M02,"25,637,078",1.44,"1,528,021",10.40,"16,168,120",2.09,"1,756,644",-8.98,"556,100",-2.42,"13,855,376",3.88,"1,766,051",4.55,"737,963",-5.25,"107,192",3.57,"920,896",14.14,"145,197",24.30,1,0.00,"3,586,474",-8.61,"349,386",12.89,"5,542","3,218.56","255,274",47.78,"1,833,012",-0.28,"571,292",13.64,"17,610,697",4.24,"320,401",-0.29,"1,498,388",0.49,"4,746,119",9.67,"2,601,261",5.61,"212,524",3.75,"6,793,605",-0.84,"1,438,399",16.50,"597,579",-2.51,"80,376",-29.50,"2,301,331",-10.20,"964,468",-17.49,"170,465",-1.39,"930,130",13.63,"1,671,552",-11.03,"1,703,656",-0.76
2007M03,"25,594,665",2.49,"1,583,855",19.60,"16,178,887",2.43,"1,724,191",-10.37,"542,528",-4.09,"13,912,168",4.56,"1,771,196",4.85,"760,832",-2.78,"109,140",6.19,"901,224",12.10,"138,808",20.79,1,0.00,"3,615,068",-7.05,"340,463",19.93,"15,046","10,882.48","164,620",3.65,"1,786,721",4.05,"519,500",12.33,"17,674,403",4.88,"311,830",15.17,"1,527,092",5.84,"4,717,587",8.90,"2,643,116",8.18,"206,587",-0.81,"6,789,412",-1.16,"1,478,779",14.97,"599,293",-1.26,"75,085",-30.90,"2,249,286",-10.47,"942,350",-18.89,"183,185",14.20,"942,014",14.54,"1,659,647",-3.71,"1,692,252",-1.77
2007M04,"25,707,969",1.66,"1,853,625",30.42,"16,187,183",2.37,"1,685,246",-12.29,"555,550",-3.06,"13,946,387",4.72,"1,758,645",0.31,"769,977",-1.77,"106,719",6.40,"881,949",1.47,"142,123",12.83,1,0.00,"3,600,814",-8.70,"391,349",42.11,"15,018","11,819.05","167,217",4.98,"1,591,994",-11.38,"548,308",21.48,"17,765,463",4.54,"288,927",-8.45,"1,585,631",14.57,"4,740,714",6.88,"2,667,277",9.69,"202,276",-7.42,"6,770,213",-1.52,"1,510,425",13.26,"611,475",-0.18,"59,378",-40.27,"2,274,602",-10.69,"938,648",-19.37,"161,105",-5.18,"934,769",10.63,"1,679,753",-8.88,"1,673,116",-3.05
2007M05,"25,659,685",1.53,"1,837,658",35.35,"16,209,423",2.22,"1,577,674",-14.79,"564,649",-3.36,"14,067,100",4.81,"1,770,394",-0.11,"792,748",-0.66,"108,578",2.41,"869,068",0.09,"138,898",8.32,1,0.00,"3,541,690",-9.54,"349,556",28.80,"15,220","1,288.69","164,803",4.34,"1,632,042",-9.94,"514,762",15.79,"17,686,417",4.41,"275,555",-13.72,"1,518,352",7.94,"4,703,464",7.46,"2,671,415",9.74,"200,926",-11.24,"6,726,194",-1.77,"1,590,511",19.72,"616,010",-4.90,"88,129",-13.87,"2,250,245",-11.34,"935,213",-18.60,"162,811",-8.96,"928,715",8.28,"1,760,310",-6.34,"1,652,286",-1.96
2007M06,"25,927,420",2.36,"1,815,279",26.48,"16,218,519",2.29,"1,502,054",-12.38,"563,724",-5.99,"14,152,741",4.51,"1,792,246",3.65,"790,112",-2.42,"106,237",1.81,"895,897",9.91,"132,952",-7.37,1,0.00,"3,517,541",-6.63,"328,080",2.88,"18,018",281.90,"161,568",3.41,"1,943,216",1.29,"570,177",17.25,"17,819,913",4.81,"321,123",12.39,"1,575,714",3.94,"4,748,951",10.36,"2,615,002",5.91,"213,325",-11.88,"6,684,725",-2.03,"1,661,073",21.90,"623,067",-3.34,"73,678",14.99,"2,268,656",-9.34,"965,963",-13.05,"180,343",4.04,"927,513",6.24,"1,785,808",-6.62,"1,678,265",0.42
2007M07,"25,896,125",3.95,"1,788,788",21.40,"16,253,252",3.33,"1,453,394",-11.21,"564,240",-6.32,"14,235,618",5.53,"1,807,513",2.38,"778,614",-5.61,"103,846",5.75,"925,053",9.80,"131,104",-11.49,1,0.00,"3,583,088",-6.85,"341,931",28.52,"20,117",499.43,"169,127",6.42,"1,801,204",18.49,"610,490",33.24,"17,777,735",5.07,"298,050",4.49,"1,651,590",13.12,"4,805,211",12.29,"2,557,259",2.38,"199,958",-13.28,"6,677,497",-2.21,"1,588,170",18.68,"614,101",-8.74,"68,227",12.83,"2,285,240",-6.26,"962,882",-12.91,"218,294",19.60,"901,495",2.91,"1,717,812",4.60,"1,702,731",2.52
2007M08,"25,773,169",3.02,"1,761,338",15.20,"16,243,483",3.20,"1,373,498",-12.12,"564,279",-6.53,"14,305,706",5.39,"1,776,667",0.34,"779,586",-4.46,"105,355",8.77,"891,726",3.95,"139,281",-2.02,1,0.00,"3,579,114",-7.00,"394,599",44.21,"19,615","46,602.38","161,903",3.50,"1,697,168",8.93,"615,769",35.75,"17,673,775",3.75,"274,722",-8.43,"1,648,423",8.10,"4,739,853",9.11,"2,553,298",2.55,"176,163",-13.80,"6,664,781",-2.62,"1,616,535",21.67,"614,907",-7.13,"52,840",-3.99,"2,352,716",-0.73,"964,796",-10.06,"237,871",34.77,"897,091",2.95,"1,661,297",-3.14,"1,666,903",-0.71
2007M09,"25,983,642",2.24,"1,805,821",8.93,"16,282,445",3.09,"1,377,719",-8.64,"556,379",-6.05,"14,348,347",4.78,"1,755,562",-3.63,"753,035",-10.11,"103,170",6.39,"899,357",1.38,"134,531",-5.82,1,0.00,"3,543,517",-6.41,"343,227",12.68,"19,214","46,763.41","159,910",4.43,"1,939,414",10.67,"577,538",7.75,"17,651,070",2.86,"321,910",-3.93,"1,595,940",5.95,"4,744,125",6.36,"2,534,676",1.19,"175,527",-13.48,"6,631,937",-3.30,"1,646,955",27.41,"622,952",-1.53,"71,166",-32.77,"2,262,875",-3.54,"964,491",-10.37,"250,130",39.97,"919,672",6.65,"1,925,453",0.38,"1,702,786",1.77
2007M10,"25,920,521",3.02,"1,756,556",21.65,"16,213,787",2.80,"1,329,629",-9.96,"552,904",-8.50,"14,331,254",4.67,"1,762,821",-0.97,"757,633",-6.58,"100,568",1.09,"904,620",4.02,"135,975",-6.23,1,0.00,"3,720,499",-3.03,"351,434",19.69,"18,005","44,912.50","159,490",-0.23,"1,801,953",4.17,"598,273",17.14,"17,816,813",3.87,"278,884",-0.55,"1,638,547",7.40,"4,765,903",7.34,"2,676,297",5.30,"161,169",-20.20,"6,627,972",-3.23,"1,668,041",26.86,"645,033",-0.47,"58,956",2.24,"2,277,435",-3.51,"992,824",-7.10,"275,413",57.34,"884,555",1.11,"1,655,281",-2.74,"1,708,762",1.74
2007M11,"25,876,161",1.86,"1,798,236",26.41,"16,223,273",2.42,"1,336,057",-11.11,"568,312",-1.58,"14,318,904",4.06,"1,695,113",-5.43,"747,361",-5.00,"106,253",7.37,"841,499",-7.20,"136,316",-3.68,1,0.00,"3,669,848",-5.10,"386,390",37.60,"18,005","43,814.63","157,698",-0.74,"1,791,281",-5.66,"582,559",20.82,"17,665,828",2.34,"274,862",-1.03,"1,616,383",7.86,"4,539,425",1.16,"2,793,325",9.19,"165,419",-18.18,"6,611,148",-3.29,"1,665,266",18.73,"645,319",-1.50,"72,195",19.84,"2,334,883",0.58,"980,275",-4.93,"292,989",56.59,"888,829",-0.41,"1,686,843",-9.29,"1,706,716",1.46
2007M12,"25,969,195",0.88,"1,941,673",24.15,"16,390,786",2.09,"1,361,186",-14.54,"591,246",12.54,"14,438,354",3.59,"1,712,079",-4.99,"773,611",-1.81,"97,381",-10.22,"841,087",-7.12,"135,252",-9.78,1,0.00,"3,657,145",-5.70,"380,762",34.84,"8,005","20,425.64","159,075",-0.31,"1,584,417",-14.41,"626,480",19.72,"17,850,408",1.36,"295,833",-13.41,"1,692,089",7.09,"4,562,267",-1.51,"2,870,500",12.38,"169,920",-25.86,"6,584,587",-3.54,"1,675,212",15.75,"641,253",-0.86,"68,226",-8.43,"2,277,362",-1.09,"983,287",-2.48,"300,721",61.05,"900,327",-2.76,"1,533,272",-14.46,"1,771,146",5.44
2008M01,"26,112,910",2.07,"1,956,633",22.50,"16,481,081",2.36,"1,464,084",-14.28,"586,459",7.15,"14,430,538",4.22,"1,708,897",-2.61,"763,610",1.08,"99,829",-6.73,"845,458",-5.24,"130,317",-11.03,1,0.00,"3,570,817",-6.43,"365,781",9.75,5,-88.64,"301,817",65.08,"1,597,561",-3.23,"627,924",5.57,"17,964,298",2.43,"305,868",5.28,"1,653,785",3.77,"4,571,536",-1.34,"2,942,154",13.86,"165,512",-21.75,"6,557,444",-3.52,"1,767,999",23.78,"590,085",-7.65,"58,807",-19.48,"2,230,913",-3.34,"987,586",1.55,"316,197",84.00,"912,562",-1.22,"1,629,827",-0.22,"1,782,297",4.82
2008M02,"26,418,385",3.05,"2,112,471",38.25,"16,424,546",1.59,"1,475,823",-15.99,"595,114",7.02,"14,353,609",3.60,"1,686,071",-4.53,"732,483",-0.74,"104,509",-2.50,"849,079",-7.80,"129,344",-10.92,1,0.00,"3,955,052",10.28,"388,059",11.07,5,-99.91,"177,357",-30.52,"1,545,479",-15.69,"660,662",15.64,"18,043,496",2.46,"299,549",-6.51,"1,569,519",4.75,"4,611,405",-2.84,"3,057,786",17.55,"165,638",-22.06,"6,572,351",-3.26,"1,767,248",22.86,"590,944",-1.11,"84,428",5.04,"2,275,403",-1.13,"978,018",1.40,"329,119",93.07,"904,102",-2.80,"1,735,377",3.82,"1,794,854",5.35
2008M03,"26,335,209",2.89,"2,113,009",33.41,"16,417,814",1.48,"1,444,712",-16.21,"637,911",17.58,"14,335,191",3.04,"1,641,927",-7.30,"690,323",-9.27,"105,264",-3.55,"846,340",-6.09,"122,797",-11.53,1,0.00,"4,121,182",14.00,"356,776",4.79,5,-99.97,"164,580",-0.02,"1,397,118",-21.81,"728,938",40.32,"18,168,352",2.79,"269,503",-13.57,"1,653,196",8.26,"4,582,255",-2.87,"3,260,567",23.36,"162,855",-21.17,"6,545,094",-3.60,"1,694,882",14.61,"600,757",0.24,"74,366",-0.96,"2,137,742",-4.96,"940,023",-0.25,"333,271",81.93,"912,568",-3.13,"1,546,660",-6.81,"1,832,555",8.29
2008M04,"26,442,477",2.86,"2,036,792",9.88,"16,400,137",1.32,"1,398,075",-17.04,"630,441",13.48,"14,371,621",3.05,"1,724,766",-1.93,"710,741",-7.69,"116,975",9.61,"897,050",1.71,"125,793",-11.49,1,0.00,"4,213,702",17.02,"340,312",-13.04,5,-99.97,"161,841",-3.21,"1,439,128",-9.60,"731,006",33.32,"18,317,093",3.11,"279,376",-3.31,"1,624,090",2.43,"4,608,177",-2.80,"3,364,473",26.14,"164,894",-18.48,"6,561,263",-3.09,"1,714,820",13.53,"598,481",-2.13,"56,585",-4.70,"2,118,446",-6.87,"928,309",-1.10,"339,470",110.71,"925,238",-1.02,"1,521,593",-9.42,"1,834,565",9.65
