期間,當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%)
1987Q4,"410,061",13.80,"66,084",3.58,"17,790",3.62,"21,958",13.87,"72,510",13.72,"16,308",13.69,"21,778",12.94,"60,801",30.18,"10,692",13.19,"20,998",24.60,"22,746",9.84,"21,443",23.07,"56,953",10.48,"116,012",17.05,"239,976",50.14,"190,645",16.80,"49,331",--,"457,725",0.81,"431,459",1.14,"26,266",-4.26,"377,549",27.29,"320,428",26.14,"57,121",34.13,"846,225",8.95,"16,799",--,"863,024",7.98,"593,364",11.42,"105,768",5.65,"28,505",11.16,"21,781",15.98,"108,256",10.34,"18,084",12.93,"31,153",11.68,"65,660",23.34,"5,163",13.32,"27,441",23.40,"62,534",3.07,"32,933",21.59,"86,086",10.09,"200,080",12.56,"330,279",42.21,"269,640",13.89,"60,639",--,"498,738",8.94,"465,938",10.07,"32,800",-5.00,"521,872",33.66,"438,462",33.27,"83,410",35.77,"1,100,589",8.98,"24,542",--,"1,125,131",7.88,69.11,2.14,62.48,-1.96,62.41,-6.78,100.81,-1.82,66.98,3.06,90.18,0.68,69.91,1.14,92.60,5.55,207.09,-0.12,76.52,0.98,36.37,6.56,65.11,1.21,66.16,0.36,57.98,3.98,72.66,5.58,70.70,2.55,--,--,91.78,-7.45,92.60,-8.12,80.08,0.78,72.35,-4.77,73.08,-5.35,68.48,-1.20,76.89,-0.03,--,--,76.70,0.09
1988Q1,"438,285",12.46,"68,534",5.08,"18,246",5.18,"27,597",13.81,"81,607",13.97,"17,491",14.29,"20,444",13.67,"66,752",20.76,"9,501",4.23,"25,088",26.17,"22,417",9.87,"20,812",7.91,"59,796",10.63,"145,110",11.62,"224,133",93.77,"167,039",16.63,"57,094",--,"435,099",1.29,"407,083",-0.14,"28,016",27.87,"414,131",43.79,"365,411",46.54,"48,720",26.07,"828,496",6.64,"29,618",--,"858,114",7.31,"632,832",10.97,"112,517",6.14,"28,505",10.11,"27,364",12.13,"121,548",11.66,"19,120",14.25,"30,379",15.21,"77,072",22.45,"4,529",3.07,"33,626",24.25,"61,268",2.73,"31,950",6.37,"84,954",8.98,"206,949",8.19,"309,817",75.04,"245,857",13.85,"63,960",--,"482,305",10.76,"446,902",9.61,"35,403",27.72,"563,554",52.03,"491,540",56.77,"72,014",26.00,"1,068,349",6.48,"43,833",--,"1,112,182",7.24,69.26,1.35,60.91,-0.99,64.01,-4.48,100.85,1.49,67.14,2.07,91.48,0.03,67.30,-1.33,86.61,-1.38,209.78,1.13,74.61,1.55,36.59,6.96,65.14,1.45,70.39,1.51,70.12,3.18,72.34,10.70,67.94,2.44,--,--,90.21,-8.56,91.09,-8.89,79.13,0.11,73.49,-5.41,74.34,-6.53,67.65,0.04,77.55,0.14,--,--,77.16,0.08
1988Q2,"422,276",14.84,"68,096",8.31,"17,540",0.87,"21,532",16.33,"81,113",13.68,"17,363",24.62,"20,064",15.16,"75,496",30.43,"10,259",0.90,"23,088",27.72,"21,312",11.71,"21,852",7.66,"44,561",9.41,"130,809",12.28,"213,272",11.93,"205,684",19.58,"7,588",--,"489,695",1.55,"461,700",0.73,"27,995",17.40,"402,316",19.10,"337,664",16.15,"64,652",37.31,"853,736",4.22,"22,526",--,"876,262",4.90,"601,351",11.93,"110,474",7.24,"26,031",-1.55,"21,682",15.27,"118,708",10.40,"19,150",24.25,"29,254",16.02,"84,212",33.67,"4,899",0.00,"31,519",23.85,"57,565",3.12,"33,316",6.11,"64,541",7.10,"215,640",7.44,"308,049",9.07,"294,372",15.47,"13,677",--,"537,824",6.11,"502,777",5.49,"35,047",15.90,"541,248",19.15,"446,646",16.16,"94,602",35.63,"1,121,616",4.53,"33,151",--,"1,154,767",5.25,70.22,2.60,61.64,1.00,67.38,2.46,99.31,0.92,68.33,2.97,90.67,0.30,68.59,-0.74,89.65,-2.43,209.41,0.91,73.25,3.13,37.02,8.34,65.59,1.45,69.04,2.16,60.66,4.51,69.23,2.61,69.87,3.56,--,--,91.05,-4.30,91.83,-4.51,79.88,1.29,74.33,-0.04,75.60,-0.01,68.34,1.24,76.12,-0.29,--,--,75.88,-0.34
1988Q3,"463,026",16.86,"73,968",8.99,"16,909",1.76,"26,146",15.30,"87,166",13.10,"18,967",14.08,"21,361",18.00,"82,040",36.37,"10,959",4.58,"26,448",28.14,"25,178",12.73,"24,043",11.06,"49,841",18.63,"131,336",14.36,"240,209",30.74,"201,357",19.39,"38,852",--,"489,799",1.38,"460,054",0.41,"29,745",19.24,"428,476",30.48,"355,934",31.95,"72,542",23.72,"895,894",5.46,"20,263",--,"916,157",5.65,"654,974",14.35,"115,937",8.44,"26,582",1.82,"26,302",13.56,"125,981",10.68,"20,873",14.31,"30,908",18.13,"92,690",42.75,"5,234",4.06,"35,044",26.02,"66,860",4.50,"36,264",8.05,"72,299",14.68,"216,357",8.76,"335,399",25.88,"278,945",14.03,"56,454",--,"531,617",1.92,"494,682",0.89,"36,935",17.97,"585,287",26.20,"479,889",27.06,"105,398",22.46,"1,153,060",5.21,"29,277",--,"1,182,337",5.40,70.69,2.18,63.80,0.50,63.61,-0.06,99.41,1.53,69.19,2.19,90.87,-0.20,69.11,-0.12,88.51,-4.47,209.38,0.50,75.47,1.68,37.66,7.88,66.30,2.79,68.94,3.45,60.70,5.14,71.62,3.86,72.19,4.70,--,--,92.13,-0.53,93.00,-0.48,80.53,1.08,73.21,3.39,74.17,3.85,68.83,1.04,77.70,0.25,--,--,77.49,0.25
1988Q4,"480,425",17.16,"73,397",11.07,"18,445",3.68,"25,898",17.94,"83,088",14.59,"18,901",15.90,"26,268",20.62,"84,766",39.42,"11,145",4.24,"26,905",28.13,"25,349",11.44,"22,076",2.95,"64,187",12.70,"131,666",13.49,"218,821",-8.82,"224,691",17.86,"-5,870",--,"505,330",10.40,"472,956",9.62,"32,374",23.25,"425,818",12.78,"360,892",12.63,"64,926",13.66,"910,424",7.59,"24,967",--,"935,391",8.39,"677,081",14.11,"113,917",7.70,"29,488",3.45,"25,345",16.36,"122,332",13.00,"20,880",15.46,"37,565",20.58,"94,976",44.65,"5,328",3.20,"35,509",29.40,"64,698",3.46,"32,807",-0.38,"94,236",9.47,"214,954",7.43,"297,252",-10.00,"306,963",13.84,"-9,711",--,"550,219",10.32,"510,696",9.61,"39,523",20.50,"571,568",9.52,"478,821",9.20,"92,747",11.19,"1,167,938",6.12,"35,714",--,"1,203,652",6.98,70.96,2.68,64.43,3.12,62.55,0.22,102.18,1.36,67.92,1.40,90.52,0.38,69.93,0.03,89.25,-3.62,209.18,1.01,75.77,-0.98,39.18,7.73,67.29,3.35,68.11,2.95,61.25,5.64,73.61,1.31,73.20,3.54,--,--,91.84,0.07,92.61,0.01,81.91,2.29,74.50,2.97,75.37,3.13,70.00,2.22,77.95,1.38,--,--,77.71,1.32
1989Q1,"510,231",16.42,"75,713",10.48,"19,311",5.84,"31,786",15.18,"91,579",12.22,"20,368",16.45,"24,332",19.02,"85,213",27.66,"10,975",15.51,"30,293",20.75,"24,859",10.89,"25,373",21.92,"70,429",17.78,"166,141",14.49,"206,884",-7.70,"201,419",20.58,"5,465",--,"462,315",6.26,"428,854",5.35,"33,461",19.44,"403,348",-2.60,"340,150",-6.91,"63,198",29.72,"942,223",13.73,"26,513",--,"968,736",12.89,"707,856",11.86,"117,549",4.47,"30,206",5.97,"31,941",16.73,"130,585",7.43,"22,214",16.18,"35,423",16.60,"97,297",26.24,"5,242",15.74,"40,192",19.53,"63,395",3.47,"37,757",18.18,"96,055",13.07,"223,135",7.82,"293,609",-5.23,"281,452",14.48,"12,157",--,"504,168",4.53,"463,426",3.70,"40,742",15.08,"547,052",-2.93,"456,984",-7.03,"90,068",25.07,"1,181,716",10.61,"37,758",--,"1,219,474",9.65,72.08,4.07,64.41,5.75,63.93,-0.12,99.51,-1.33,70.13,4.45,91.69,0.23,68.69,2.07,87.58,1.12,209.37,-0.20,75.37,1.02,39.21,7.16,67.20,3.16,73.32,4.16,74.46,6.19,70.46,-2.60,71.56,5.33,--,--,91.70,1.65,92.54,1.59,82.13,3.79,73.73,0.33,74.43,0.12,70.17,3.73,79.73,2.81,--,--,79.44,2.95
1989Q2,"505,860",19.79,"77,040",13.13,"18,862",7.54,"25,121",16.67,"92,406",13.92,"20,595",18.61,"24,399",21.61,"87,664",16.12,"12,368",20.56,"27,920",20.93,"23,471",10.13,"27,263",24.76,"68,751",54.29,"149,963",14.64,"264,033",23.80,"240,249",16.80,"23,784",--,"502,527",2.62,"468,916",1.56,"33,611",20.06,"438,368",8.96,"366,807",8.63,"71,561",10.69,"984,015",15.26,"12,795",--,"996,810",13.76,"691,276",14.95,"116,322",5.29,"27,902",7.19,"25,294",16.66,"128,717",8.43,"22,318",16.54,"34,252",17.08,"99,246",17.85,"5,907",20.58,"37,755",19.78,"59,736",3.77,"39,064",17.25,"94,763",46.83,"232,186",7.67,"362,198",17.58,"328,745",11.68,"33,453",--,"561,067",4.32,"520,902",3.60,"40,165",14.60,"606,916",12.13,"506,920",13.49,"99,996",5.70,"1,239,811",10.54,"17,908",--,"1,257,719",8.92,73.18,4.22,66.23,7.45,67.60,0.33,99.32,0.01,71.79,5.06,92.28,1.78,71.23,3.85,88.33,-1.47,209.38,-0.01,73.95,0.96,39.29,6.13,69.79,6.40,72.55,5.08,64.59,6.48,72.90,5.30,73.08,4.59,--,--,89.57,-1.63,90.02,-1.97,83.68,4.76,72.23,-2.83,72.36,-4.29,71.56,4.71,79.37,4.27,--,--,79.26,4.45
1989Q3,"551,795",19.17,"82,753",11.88,"18,379",8.69,"30,312",15.93,"100,664",15.49,"22,472",18.48,"26,104",22.20,"94,723",15.46,"12,793",16.74,"31,883",20.55,"28,182",11.93,"28,778",19.69,"74,752",49.98,"160,357",22.10,"230,482",-4.05,"241,104",19.74,"-10,622",--,"506,472",3.40,"469,543",2.06,"36,929",24.15,"432,488",0.94,"351,033",-1.38,"81,455",12.29,"1,016,618",13.48,"28,675",--,"1,045,293",14.10,"749,609",14.45,"124,515",7.40,"28,534",7.34,"31,078",18.16,"136,642",8.46,"24,302",16.43,"35,908",16.18,"109,926",18.60,"6,326",20.86,"41,198",17.56,"68,655",2.68,"40,148",10.71,"102,377",41.60,"253,129",17.00,"302,686",-9.75,"320,773",15.00,"-18,087",--,"583,140",9.69,"539,299",9.02,"43,841",18.70,"638,493",9.09,"525,263",9.46,"113,230",7.43,"1,250,071",8.41,"39,719",--,"1,289,790",9.09,73.61,4.13,66.46,4.17,64.41,1.26,97.54,-1.88,73.67,6.47,92.47,1.76,72.70,5.19,86.17,-2.64,202.23,-3.41,77.39,2.54,41.05,9.00,71.68,8.11,73.02,5.92,63.35,4.37,76.15,6.33,75.16,4.11,--,--,86.85,-5.73,87.07,-6.38,84.23,4.59,67.74,-7.47,66.83,-9.90,71.94,4.52,81.32,4.66,--,--,81.04,4.58
1989Q4,"561,433",16.86,"79,724",8.62,"20,003",8.45,"30,011",15.88,"97,263",17.06,"21,743",15.04,"31,713",20.73,"95,825",13.05,"13,892",24.65,"32,201",19.68,"28,563",12.68,"27,500",24.57,"82,995",29.30,"161,929",22.98,"277,786",26.95,"259,417",15.46,"18,369",--,"489,089",-3.21,"450,413",-4.77,"38,676",19.47,"429,866",0.95,"350,110",-2.99,"79,756",22.84,"1,060,371",16.47,"32,786",--,"1,093,157",16.87,"758,604",12.04,"119,365",4.78,"32,030",8.62,"29,107",14.84,"133,438",9.08,"23,639",13.21,"43,053",14.61,"110,921",16.79,"6,879",29.11,"41,544",17.00,"66,178",2.29,"37,666",14.81,"114,784",21.80,"246,855",14.84,"364,338",22.57,"340,648",10.97,"23,690",--,"555,969",1.05,"510,614",-0.02,"45,355",14.76,"622,605",8.93,"513,132",7.17,"109,473",18.03,"1,303,161",11.58,"44,974",--,"1,348,135",12.00,74.01,4.30,66.79,3.66,62.45,-0.16,103.11,0.91,72.89,7.32,91.98,1.61,73.66,5.33,86.39,-3.20,201.95,-3.46,77.51,2.30,43.16,10.16,73.01,8.50,72.31,6.17,65.60,7.10,76.24,3.57,76.15,4.03,--,--,87.97,-4.21,88.21,-4.75,85.27,4.10,69.04,-7.33,68.23,-9.47,72.85,4.07,81.37,4.39,--,--,81.09,4.35
1990Q1,"594,158",16.45,"81,507",7.65,"20,381",5.54,"36,341",14.33,"104,762",14.40,"23,187",13.84,"30,634",25.90,"96,665",13.44,"12,953",18.02,"35,592",17.49,"28,816",15.92,"31,499",24.14,"91,821",30.37,"205,387",23.62,"246,304",19.05,"234,332",16.34,"11,972",--,"447,509",-3.20,"415,110",-3.20,"32,399",-3.17,"429,165",6.40,"356,061",4.68,"73,104",15.67,"1,064,193",12.94,"31,673",--,"1,095,866",13.12,"799,082",12.89,"124,705",6.09,"32,111",6.31,"36,540",14.40,"144,440",10.61,"24,865",11.93,"42,829",20.91,"112,913",16.05,"6,413",22.34,"45,520",13.26,"64,158",1.20,"42,815",13.40,"121,773",26.77,"261,165",17.04,"326,992",11.37,"310,578",10.35,"16,414",--,"499,638",-0.90,"461,541",-0.41,"38,097",-6.49,"620,245",13.38,"519,570",13.70,"100,675",11.78,"1,266,632",7.19,"43,652",--,"1,310,284",7.45,74.36,3.16,65.36,1.47,63.47,-0.72,99.46,-0.05,72.53,3.42,93.25,1.70,71.53,4.13,85.61,-2.25,201.98,-3.53,78.19,3.74,44.91,14.54,73.57,9.48,75.40,2.84,78.64,5.61,75.32,6.90,75.45,5.44,--,--,89.57,-2.32,89.94,-2.81,85.04,3.54,69.19,-6.16,68.53,-7.93,72.61,3.48,84.02,5.38,--,--,83.64,5.29
1990Q2,"565,700",11.83,"83,161",7.95,"19,661",4.24,"28,697",14.24,"106,239",14.97,"23,076",12.05,"30,946",26.83,"101,423",15.70,"14,568",17.79,"32,824",17.56,"27,720",18.10,"32,113",17.79,"65,272",-5.06,"184,867",23.28,"297,584",12.71,"263,213",9.56,"34,371",--,"497,652",-0.97,"464,681",-0.90,"32,971",-1.90,"457,407",4.34,"374,406",2.07,"83,001",15.99,"1,088,396",10.61,"26,832",--,"1,115,228",11.88,"749,281",8.39,"123,604",6.26,"29,371",5.26,"29,009",14.69,"143,508",11.49,"24,770",10.99,"42,429",23.87,"117,225",18.12,"7,216",22.16,"42,913",13.66,"60,232",0.83,"42,416",8.58,"86,588",-8.63,"270,597",16.54,"396,804",9.55,"346,376",5.36,"50,428",--,"543,199",-3.18,"505,253",-3.00,"37,946",-5.52,"650,581",7.19,"538,791",6.29,"111,790",11.79,"1,309,300",5.60,"36,253",--,"1,345,553",6.98,75.50,3.17,67.28,1.59,66.94,-0.98,98.92,-0.40,74.03,3.12,93.16,0.95,72.94,2.40,86.52,-2.05,201.88,-3.58,76.49,3.43,46.02,17.13,75.71,8.48,75.38,3.90,68.32,5.77,75.00,2.88,75.99,3.98,--,--,91.62,2.29,91.97,2.17,86.89,3.84,70.31,-2.66,69.49,-3.97,74.25,3.76,83.13,4.74,--,--,82.88,4.57
1990Q3,"610,932",10.72,"92,419",11.68,"18,838",2.50,"34,279",13.09,"116,584",15.81,"24,790",10.32,"32,531",24.62,"98,241",3.71,"15,284",19.47,"37,328",17.08,"33,484",18.81,"34,062",18.36,"73,092",-2.22,"189,443",18.14,"223,266",-3.13,"261,862",8.61,"-38,596",--,"534,042",5.44,"499,669",6.42,"34,373",-6.92,"455,039",5.21,"363,226",3.47,"91,813",12.72,"1,102,644",8.46,"26,432",--,"1,129,076",8.02,"796,604",6.27,"131,314",5.46,"29,471",3.28,"34,888",12.26,"152,358",11.50,"26,465",8.90,"43,772",21.90,"115,755",5.30,"7,626",20.55,"46,526",12.93,"68,940",0.42,"44,525",10.90,"94,964",-7.24,"278,277",9.93,"287,110",-5.15,"343,174",6.98,"-56,064",--,"586,039",0.50,"547,467",1.51,"38,572",-12.02,"622,498",-2.51,"501,763",-4.47,"120,735",6.63,"1,325,532",6.04,"34,648",--,"1,360,180",5.46,76.69,4.18,70.38,5.90,63.92,-0.76,98.25,0.73,76.52,3.87,93.67,1.30,74.32,2.23,84.87,-1.51,200.42,-0.90,80.23,3.67,48.57,18.32,76.50,6.72,76.97,5.41,68.08,7.47,77.76,2.11,76.31,1.53,--,--,91.13,4.93,91.27,4.82,89.11,5.79,73.10,7.91,72.39,8.32,76.05,5.71,83.19,2.30,--,--,83.01,2.43
1990Q4,"618,061",10.09,"83,435",4.65,"20,582",2.89,"33,887",12.92,"114,271",17.49,"23,937",10.09,"39,437",24.36,"95,319",-0.53,"16,366",17.81,"37,716",17.13,"34,034",19.15,"32,245",17.25,"86,832",4.62,"189,609",17.09,"312,270",12.41,"289,339",11.53,"22,931",--,"546,217",11.68,"506,950",12.55,"39,267",1.53,"491,335",14.30,"401,531",14.69,"89,804",12.60,"1,174,822",10.79,"32,370",--,"1,207,192",10.43,"805,927",6.24,"124,847",4.59,"32,894",2.70,"32,741",12.48,"151,252",13.35,"25,711",8.77,"51,519",19.66,"109,323",-1.44,"8,172",18.80,"46,724",12.47,"66,250",0.11,"41,505",10.19,"114,989",0.18,"270,723",9.67,"400,134",9.82,"371,380",9.02,"28,754",--,"592,176",6.51,"547,876",7.30,"44,300",-2.33,"653,845",5.02,"535,161",4.29,"118,684",8.41,"1,415,115",8.59,"42,737",--,"1,457,852",8.14,76.69,3.62,66.83,0.06,62.57,0.19,103.50,0.38,75.55,3.65,93.10,1.22,76.55,3.92,87.19,0.93,200.27,-0.83,80.72,4.14,51.37,19.02,77.69,6.41,75.51,4.43,70.04,6.77,78.04,2.36,77.91,2.31,--,--,92.24,4.85,92.53,4.90,88.64,3.95,75.15,8.85,75.03,9.97,75.67,3.87,83.02,2.03,--,--,82.81,2.12
1991Q1,"651,855",9.71,"88,283",8.31,"21,261",4.32,"40,522",11.50,"122,707",17.13,"25,618",10.48,"37,641",22.87,"105,670",9.32,"14,828",14.48,"40,097",12.66,"34,583",20.01,"35,775",13.58,"84,870",-7.57,"237,563",15.67,"267,533",8.62,"246,017",4.99,"21,516",--,"517,114",15.55,"476,343",14.75,"40,771",25.84,"493,587",15.01,"407,943",14.57,"85,644",17.15,"1,180,478",10.93,"37,885",--,"1,218,363",11.18,"836,457",4.68,"130,848",4.93,"33,117",3.13,"39,868",9.11,"161,160",11.58,"27,077",8.90,"50,929",18.91,"118,757",5.18,"7,723",20.43,"48,385",6.29,"66,135",3.08,"45,544",6.37,"106,914",-12.20,"284,313",8.86,"346,907",6.09,"326,765",5.21,"20,142",--,"553,410",10.76,"508,370",10.15,"45,040",18.22,"673,812",8.64,"560,130",7.81,"113,682",12.92,"1,347,275",6.37,"49,694",--,"1,396,969",6.62,77.93,4.80,67.47,3.23,64.20,1.15,101.64,2.19,76.14,4.98,94.61,1.46,73.91,3.33,88.98,3.94,192.00,-4.94,82.87,5.99,52.29,16.43,78.55,6.77,79.38,5.28,83.56,6.26,77.12,2.39,75.29,-0.21,--,--,93.44,4.32,93.70,4.18,90.52,6.44,73.25,5.87,72.83,6.27,75.34,3.76,87.62,4.28,--,--,87.21,4.27
1991Q2,"641,522",13.40,"86,760",4.33,"20,711",5.34,"33,249",15.86,"125,652",18.27,"25,817",11.88,"38,667",24.95,"119,868",18.19,"17,111",17.46,"37,890",15.43,"32,735",18.09,"36,813",14.64,"66,249",1.50,"211,261",14.28,"307,427",3.31,"292,404",11.09,"15,023",--,"593,190",19.20,"550,159",18.39,"43,031",30.51,"534,112",16.77,"433,225",15.71,"100,887",21.55,"1,219,288",12.03,"25,723",--,"1,245,011",11.64,"811,218",8.27,"127,195",2.91,"30,986",5.50,"33,310",14.83,"159,437",11.10,"27,308",10.25,"51,386",21.11,"132,597",13.11,"8,956",24.11,"47,103",9.76,"62,199",3.27,"46,587",9.83,"84,154",-2.81,"294,116",8.69,"415,455",4.70,"387,186",11.78,"28,269",--,"630,653",16.10,"583,290",15.45,"47,363",24.82,"735,107",12.99,"602,223",11.77,"132,884",18.87,"1,416,335",8.17,"33,465",--,"1,449,800",7.75,79.08,4.74,68.21,1.38,66.84,-0.15,99.82,0.91,78.81,6.46,94.54,1.48,75.25,3.17,90.40,4.48,191.06,-5.36,80.44,5.16,52.63,14.36,79.02,4.37,78.72,4.43,71.83,5.14,74.00,-1.33,75.52,-0.62,--,--,94.06,2.66,94.32,2.56,90.85,4.56,72.66,3.34,71.94,3.53,75.92,2.25,86.09,3.56,--,--,85.87,3.61
1991Q3,"684,368",12.02,"94,408",2.15,"19,760",4.89,"38,945",13.61,"137,672",18.09,"26,401",6.50,"40,868",25.63,"128,860",31.17,"17,645",15.45,"42,714",14.43,"38,238",14.20,"38,865",14.10,"59,992",-17.92,"211,593",11.69,"308,089",37.99,"295,919",13.01,"12,170",--,"609,420",14.11,"565,414",13.16,"44,006",28.02,"570,586",25.39,"459,214",26.43,"111,372",21.30,"1,242,884",12.72,"33,379",--,"1,276,263",13.04,"856,202",7.48,"136,349",3.83,"31,241",6.01,"39,673",13.72,"168,468",10.57,"27,985",5.74,"53,786",22.88,"143,114",23.64,"9,171",20.26,"50,305",8.12,"71,820",4.18,"48,838",9.69,"75,452",-20.55,"298,451",7.25,"407,711",42.01,"390,563",13.81,"17,148",--,"668,999",14.16,"621,129",13.46,"47,870",24.11,"788,345",26.64,"643,247",28.20,"145,098",20.18,"1,443,018",8.86,"42,922",--,"1,485,940",9.25,79.93,4.22,69.24,-1.62,63.25,-1.05,98.16,-0.09,81.72,6.80,94.34,0.72,75.98,2.23,90.04,6.09,192.40,-4.00,84.91,5.83,53.24,9.61,79.58,4.03,79.51,3.30,70.90,4.14,75.57,-2.82,75.77,-0.71,--,--,91.09,-0.04,91.03,-0.26,91.93,3.16,72.38,-0.98,71.39,-1.38,76.76,0.93,86.13,3.53,--,--,85.89,3.47
1991Q4,"689,025",11.48,"91,216",9.33,"21,386",3.91,"38,102",12.44,"133,689",16.99,"25,728",7.48,"48,580",23.18,"107,300",12.57,"18,996",16.07,"42,828",13.55,"37,906",11.38,"38,112",18.20,"85,182",-1.90,"212,241",11.94,"341,283",9.29,"325,978",12.66,"15,305",--,"584,918",7.09,"543,175",7.15,"41,743",6.31,"511,897",4.18,"416,530",3.74,"95,367",6.19,"1,315,570",11.98,"38,563",--,"1,354,133",12.17,"863,410",7.13,"131,815",5.58,"34,087",3.63,"37,133",13.41,"165,293",9.28,"27,318",6.25,"59,967",16.40,"122,196",11.78,"9,911",21.28,"49,713",6.40,"69,693",5.20,"47,718",14.97,"108,566",-5.59,"291,959",7.84,"444,980",11.21,"425,622",14.61,"19,358",--,"655,026",10.61,"610,035",11.35,"44,991",1.56,"726,234",11.07,"603,579",12.78,"122,655",3.35,"1,529,141",8.06,"49,087",--,"1,578,228",8.26,79.80,4.06,69.20,3.55,62.74,0.27,102.61,-0.86,80.88,7.05,94.18,1.16,81.01,5.83,87.81,0.71,191.67,-4.29,86.15,6.73,54.39,5.88,79.87,2.81,78.46,3.91,72.70,3.80,76.70,-1.72,76.59,-1.69,--,--,89.30,-3.19,89.04,-3.77,92.78,4.67,70.49,-6.20,69.01,-8.02,77.75,2.75,86.03,3.63,--,--,85.80,3.61
