期間,現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%)
1996M12,"672,257",0.61,"2,182",-3.88,"1,220",3.48,"65,901",-1.93,709,3.35,"17,263",2.80,"451,632",0.93,"36,927",-0.46,"30,726",3.79,"65,697",-0.27,...,...,"90,552",3.70,"1,106",3.46,592,9.02,"9,484",1.68,339,16.90,"6,591",6.10,"52,154",3.77,"9,490",0.88,"6,906",4.15,"3,890",8.57,...,...,"3,169",15.24,18,125.00,13,8.33,32,-34.69,3,50.00,107,-13.71,"2,440",17.20,49,-10.91,206,4.04,301,36.82,...,...,454,-4.42,8,700.00,2,0.00,7,40.00,-,--,35,-7.89,307,-8.63,12,-60.00,43,19.44,40,48.15,...,...,"2,901",3.02,8,-38.46,1,-75.00,124,-8.15,3,--,78,21.88,"2,077",2.92,135,-11.76,189,18.87,286,5.93,...,--,330,-0.30,1,-83.33,-,--,9,-10.00,2,--,18,-21.74,222,4.72,10,-41.18,36,9.09,32,10.34,...,...
1997M01,"670,493",0.25,"2,172",-3.98,"1,223",3.91,"65,646",-2.18,706,2.47,"17,169",2.13,"450,417",0.54,"36,835",-0.71,"30,801",3.77,"65,524",-0.68,...,...,"90,670",3.72,"1,132",6.99,592,8.23,"9,435",1.20,294,1.03,"6,590",5.58,"52,297",3.98,"9,482",0.75,"6,953",4.68,"3,895",7.89,...,...,"3,176",8.62,14,-12.50,10,66.67,38,-17.39,-,--,117,-9.30,"2,418",9.71,35,-33.96,221,15.71,323,17.03,...,...,484,34.07,1,-50.00,2,-83.33,5,-37.50,-,--,45,4.65,347,61.40,13,-13.33,34,36.00,37,-7.50,...,...,"4,939",112.80,24,0.00,7,-12.50,293,121.97,3,--,211,90.09,"3,632",113.77,127,144.23,146,29.20,496,172.53,...,--,554,66.37,3,-76.92,5,-28.57,63,186.36,-,--,49,40.00,347,66.03,24,100.00,21,0.00,42,200.00,...,...
1997M02,"671,059",0.24,"2,179",-3.33,"1,239",4.47,"65,623",-2.16,731,5.94,"17,212",2.21,"450,826",0.52,"36,828",-0.74,"30,879",3.76,"65,542",-0.76,...,...,"91,057",3.83,"1,135",7.69,592,7.64,"9,480",1.31,449,54.30,"6,623",5.31,"52,401",3.89,"9,483",0.67,"6,973",4.64,"3,921",7.75,...,...,"1,938",-9.69,15,400.00,19,90.00,19,-29.63,-,--,93,27.40,"1,452",-12.16,20,-41.18,140,-6.04,180,-8.16,...,...,310,9.54,3,--,11,450.00,23,475.00,-,--,28,3.70,189,2.72,5,-58.33,29,31.82,22,-31.25,...,...,"1,372",-7.86,8,-27.27,3,200.00,42,-39.13,2,--,50,13.64,"1,016",-10.88,27,-6.90,62,-11.43,162,29.60,...,--,198,30.26,5,--,12,"1,100.00",8,166.67,3,--,10,25.00,118,3.51,11,83.33,16,45.45,15,66.67,...,...
1997M03,"672,218",1.19,"2,193",0.41,"1,253",5.92,"65,590",-1.35,733,6.23,"17,292",3.16,"451,704",1.45,"36,845",-0.26,"30,997",4.22,"65,611",0.89,...,...,"91,410",4.35,"1,140",10.57,595,7.01,"9,539",2.31,449,54.30,"6,658",6.51,"52,589",4.29,"9,495",1.02,"7,003",4.84,"3,942",8.24,...,...,"3,134",31.29,25,400.00,16,77.78,31,-13.89,3,--,138,12.20,"2,385",33.91,60,20.00,233,26.63,243,22.11,...,...,419,28.92,5,--,4,-50.00,8,0.00,1,--,47,42.42,265,27.40,16,60.00,41,17.14,32,39.13,...,...,"1,973",-73.87,11,-85.33,2,-83.33,64,-89.64,1,--,58,-71.14,"1,505",-70.02,43,-79.81,115,-43.07,174,-85.62,...,--,208,-64.38,1,-96.00,1,-66.67,13,-78.69,-,--,15,-82.95,145,-49.48,5,-91.38,16,-44.83,12,-63.64,...,...
1997M04,"672,813",1.24,"2,210",1.98,"1,256",5.63,"65,403",-1.51,734,5.61,"17,329",3.22,"452,313",1.52,"36,825",-0.34,"31,151",4.49,"65,592",0.81,...,...,"91,672",4.29,"1,155",12.03,603,7.68,"9,525",2.02,448,32.94,"6,681",6.20,"52,778",4.38,"9,496",0.82,"7,022",4.81,"3,964",8.37,...,...,"3,480",14.97,27,440.00,8,-11.11,28,-22.22,2,-60.00,129,12.17,"2,690",13.45,50,-21.88,267,32.84,279,26.24,...,...,460,8.75,8,700.00,8,100.00,8,-38.46,-,--,53,47.22,288,-0.35,14,-44.00,48,45.45,33,57.14,...,...,"2,885",6.46,10,-54.55,5,66.67,215,82.20,1,--,92,3.37,"2,081",-1.19,70,32.08,113,-14.39,298,59.36,...,--,333,4.39,1,0.00,1,--,41,173.33,1,--,36,20.00,188,-20.68,14,180.00,31,121.43,20,17.65,...,...
1997M05,"673,984",1.24,"2,218",2.31,"1,258",5.54,"65,316",-1.54,738,5.58,"17,369",2.98,"453,265",1.53,"36,805",-0.39,"31,273",4.37,"65,742",0.95,...,...,"91,971",4.18,"1,162",11.73,603,7.49,"9,515",1.74,448,32.54,"6,678",5.53,"53,041",4.46,"9,502",0.69,"7,035",4.35,"3,987",7.67,...,...,"3,481",0.81,22,57.14,5,-16.67,24,-50.00,4,0.00,116,-25.16,"2,694",1.89,46,-14.81,237,-9.20,333,24.72,...,...,467,-4.11,3,-50.00,1,0.00,3,-76.92,1,0.00,35,-25.53,324,9.09,22,100.00,39,-29.09,39,-30.36,...,...,"2,310",-0.86,14,7.69,3,0.00,111,-4.31,-,--,76,0.00,"1,742",-0.51,66,17.86,115,7.48,183,-12.02,...,--,280,21.21,7,600.00,1,--,19,90.00,-,--,39,105.26,149,-9.15,15,150.00,29,93.33,21,31.25,...,...
1997M06,"675,528",1.30,"2,240",3.46,"1,261",5.52,"65,281",-1.51,749,6.70,"17,413",2.74,"454,444",1.59,"36,846",-0.32,"31,420",4.40,"65,874",1.04,...,...,"92,146",4.00,"1,014",-3.43,607,7.82,"9,523",1.68,455,34.22,"6,685",4.75,"53,254",4.49,"9,527",0.85,"7,073",4.41,"4,008",7.97,...,...,"3,352",1.02,29,163.64,6,-25.00,35,9.38,11,175.00,107,-30.97,"2,550",-1.12,67,28.85,252,6.78,295,22.41,...,...,447,2.52,8,700.00,4,33.33,7,40.00,6,200.00,42,-12.50,280,-4.11,23,76.92,41,-8.89,36,33.33,...,...,"1,808",-16.18,7,-50.00,3,-40.00,70,-19.54,-,--,63,-14.86,"1,371",-17.76,26,-25.71,105,0.96,163,-4.12,...,--,261,3.98,2,100.00,1,-66.67,11,57.14,-,--,53,140.91,162,-8.99,2,-33.33,13,-23.53,17,-10.53,...,...
1997M07,"677,091",1.35,"2,245",3.84,"1,262",5.08,"65,234",-1.49,756,7.08,"17,483",2.96,"455,598",1.64,"36,883",-0.27,"31,593",4.39,"66,037",1.13,...,...,"92,586",4.05,"1,024",-2.48,612,7.18,"9,546",1.60,456,34.12,"6,758",5.59,"53,515",4.42,"9,524",0.85,"7,110",4.81,"4,041",7.90,...,...,"3,647",5.34,22,83.33,7,-22.22,33,-19.51,7,75.00,149,24.17,"2,748",3.04,64,42.22,286,4.38,331,14.14,...,...,532,9.92,4,300.00,1,-88.89,17,41.67,1,0.00,53,23.26,349,2.05,12,50.00,53,60.61,42,20.00,...,...,"2,084",-8.11,17,13.33,6,100.00,80,-20.00,-,--,79,-9.20,"1,594",-8.34,27,-10.00,113,4.63,168,-9.68,...,--,241,-4.37,5,150.00,1,0.00,9,-59.09,-,--,14,-46.15,157,5.37,15,15.38,20,-13.04,20,25.00,...,...
1997M08,"678,195",1.40,"2,256",4.44,"1,260",6.15,"65,161",-1.50,757,6.92,"17,546",2.80,"456,400",1.68,"36,919",-0.13,"31,759",4.53,"66,137",1.23,...,...,"92,921",4.11,"1,024",-2.57,616,7.69,"9,575",1.51,458,34.71,"6,749",4.85,"53,739",4.58,"9,548",0.97,"7,145",5.06,"4,067",7.74,...,...,"3,143",-2.33,20,53.85,2,-50.00,36,33.33,5,150.00,141,-11.88,"2,313",-5.48,65,27.45,268,13.08,293,5.78,...,...,427,2.15,2,100.00,-,--,11,266.67,6,500.00,40,-20.00,275,1.48,23,43.75,39,18.18,31,-22.50,...,...,"2,039",-17.91,9,-40.00,4,-77.78,109,10.10,4,--,78,6.85,"1,511",-18.68,29,-54.69,102,-12.07,193,-19.92,...,--,251,-11.62,2,-33.33,-,--,6,-33.33,4,--,60,57.89,142,-16.47,5,-50.00,14,-57.58,18,0.00,...,...
1997M09,"678,235",1.25,"2,249",3.88,"1,264",5.86,"65,125",-1.48,762,7.78,"17,526",2.50,"456,351",1.48,"36,904",-0.22,"31,895",4.68,"66,159",1.11,...,...,"92,815",3.59,"1,032",-3.82,612,6.81,"9,580",1.30,464,36.47,"6,759",4.64,"53,596",3.96,"9,550",0.75,"7,179",4.80,"4,043",5.89,...,...,"3,064",5.33,19,58.33,5,-37.50,38,2.70,6,--,127,11.40,"2,293",2.87,42,-2.33,264,33.33,270,0.75,...,...,442,-2.21,6,-25.00,1,0.00,8,60.00,6,--,37,-19.57,298,7.97,9,0.00,50,-24.24,27,-34.15,...,...,"3,024",60.59,26,271.43,1,0.00,74,-11.90,1,0.00,147,77.11,"2,342",67.17,57,128.00,128,14.29,248,46.75,...,--,678,190.99,2,100.00,5,--,11,-38.89,-,--,60,27.66,501,304.03,7,0.00,28,33.33,64,326.67,...,...
1997M10,"679,941",1.36,"2,267",4.13,"1,270",5.92,"65,082",-1.45,761,7.79,"17,630",2.71,"457,594",1.61,"36,945",-0.15,"32,101",4.87,"66,291",1.13,...,...,"93,191",3.61,"1,048",-2.87,616,6.57,"9,528",0.76,464,36.47,"6,800",4.42,"53,885",4.09,"9,544",0.69,"7,220",5.06,"4,086",5.94,...,...,"3,528",21.32,27,35.00,7,-12.50,31,-6.06,3,50.00,164,46.43,"2,633",20.78,61,19.61,291,32.27,311,10.28,...,...,537,29.71,12,500.00,5,25.00,4,0.00,1,0.00,48,6.67,353,32.71,21,40.00,47,34.29,46,9.52,...,...,"1,822",-6.32,9,12.50,1,-66.67,74,-25.25,4,33.33,60,27.66,"1,390",-7.58,20,-45.95,85,6.25,179,9.15,...,--,239,10.14,-,--,-,--,12,-25.00,1,--,24,166.67,139,0.72,27,58.82,16,-15.79,20,53.85,...,...
1997M11,"681,237",1.38,"2,267",4.37,"1,274",5.46,"65,055",-1.42,767,8.18,"17,713",2.78,"458,571",1.62,"36,964",-0.13,"32,221",4.92,"66,405",1.10,...,...,"93,440",3.49,"1,056",-3.03,617,4.75,"9,522",0.63,465,36.36,"6,825",4.15,"54,062",3.96,"9,552",0.69,"7,241",5.11,"4,100",5.67,...,...,"3,025",-2.70,12,9.09,5,-66.67,34,-5.56,6,100.00,140,16.67,"2,277",-5.01,46,0.00,227,22.70,278,-6.08,...,...,390,-3.70,8,166.67,1,-66.67,7,0.00,1,0.00,42,20.00,243,-13.83,16,33.33,33,37.50,39,2.63,...,...,"1,732",-9.93,12,-25.00,1,-83.33,61,-24.69,-,--,57,14.00,"1,302",-12.38,27,-18.18,107,24.42,165,0.00,...,--,238,28.65,8,300.00,-,--,14,-17.65,-,--,27,170.00,127,7.63,9,125.00,17,41.67,36,80.00,...,...
1997M12,"682,648",1.55,"2,267",3.90,"1,279",4.84,"64,993",-1.38,778,9.73,"17,857",3.44,"459,611",1.77,"36,993",0.18,"32,350",5.29,"66,520",1.25,...,...,"93,691",3.47,"1,042",-5.79,618,4.39,"9,511",0.28,468,38.05,"6,866",4.17,"54,237",3.99,"9,545",0.58,"7,262",5.15,"4,142",6.48,...,...,"3,494",10.26,14,-22.22,10,-23.08,33,3.12,12,300.00,268,150.47,"2,557",4.80,58,18.37,239,16.02,303,0.66,...,...,470,3.52,2,-75.00,1,-50.00,4,-42.86,3,--,50,42.86,323,5.21,10,-16.67,36,-16.28,41,2.50,...,...,"2,081",-28.27,14,75.00,6,500.00,95,-23.39,1,-66.67,124,58.97,"1,515",-27.06,29,-78.52,110,-41.80,187,-34.62,...,--,320,-3.03,22,"2,100.00",1,--,33,266.67,-,--,19,5.56,192,-13.51,18,80.00,20,-44.44,15,-53.12,...,...
1998M01,"683,535",1.95,"2,270",4.51,"1,280",4.66,"64,949",-1.06,781,10.62,"17,933",4.45,"460,218",2.18,"37,006",0.46,"32,440",5.32,"66,658",1.73,176,...,"93,935",3.60,"1,040",-8.13,621,4.90,"9,514",0.84,469,59.52,"6,916",4.95,"54,368",3.96,"9,554",0.76,"7,286",4.79,"4,167",6.98,38,...,"2,626",-17.32,16,14.29,5,-50.00,43,13.16,6,--,133,13.68,"1,921",-20.55,43,22.86,190,-14.03,269,-16.72,3,...,396,-18.18,3,200.00,3,50.00,6,20.00,1,--,58,28.89,244,-29.68,13,0.00,37,8.82,31,-16.22,-,...,"1,739",-64.79,13,-45.83,4,-42.86,87,-70.31,3,0.00,57,-72.99,"1,314",-63.82,30,-76.38,100,-31.51,131,-73.59,2,--,225,-59.39,8,166.67,1,-80.00,18,-71.43,-,--,20,-59.18,150,-56.77,5,-79.17,15,-28.57,8,-80.95,-,...
1998M02,"684,445",1.99,"2,273",4.31,"1,275",2.91,"64,922",-1.07,775,6.02,"17,975",4.43,"460,872",2.23,"37,024",0.53,"32,566",5.46,"66,763",1.86,180,...,"94,283",3.54,"1,040",-8.37,617,4.22,"9,543",0.66,467,4.01,"6,925",4.56,"54,604",4.20,"9,573",0.95,"7,305",4.76,"4,209",7.35,41,...,"2,745",41.64,15,0.00,4,-78.95,35,84.21,3,--,148,59.14,"2,022",39.26,48,140.00,224,60.00,246,36.67,6,...,499,60.97,2,-33.33,1,-90.91,17,-26.09,-,--,38,35.71,335,77.25,18,260.00,37,27.59,51,131.82,4,...,"1,829",33.31,12,50.00,9,200.00,62,47.62,2,0.00,54,8.00,"1,422",39.96,30,11.11,97,56.45,141,-12.96,2,--,261,31.82,3,-40.00,6,-50.00,3,-62.50,-,--,49,390.00,166,40.68,3,-72.73,19,18.75,12,-20.00,-,...
1998M03,"686,428",2.11,"2,285",4.20,"1,284",2.47,"64,891",-1.07,781,6.55,"18,086",4.59,"462,275",2.34,"37,081",0.64,"32,781",5.76,"66,964",2.06,183,...,"94,755",3.66,"1,043",-8.51,622,4.54,"9,549",0.10,468,4.23,"6,974",4.75,"54,886",4.37,"9,586",0.96,"7,357",5.05,"4,270",8.32,43,...,"4,067",29.77,18,-28.00,11,-31.25,36,16.13,7,133.33,176,27.54,"3,049",27.84,78,30.00,318,36.48,374,53.91,4,...,604,44.15,2,-60.00,2,-50.00,8,0.00,1,0.00,53,12.77,398,50.19,25,56.25,61,48.78,54,68.75,2,...,"2,084",5.63,6,-45.45,2,0.00,67,4.69,1,0.00,65,12.07,"1,646",9.37,21,-51.16,103,-10.43,173,-0.57,1,--,243,16.83,-,--,1,0.00,12,-7.69,-,--,15,0.00,177,22.07,13,160.00,17,6.25,8,-33.33,-,...
1998M04,"688,826",2.38,"2,294",3.80,"1,291",2.79,"64,872",-0.81,789,7.49,"18,241",5.26,"464,070",2.60,"37,126",0.82,"32,968",5.83,"67,175",2.41,186,...,"95,384",4.05,"1,061",-8.14,640,6.14,"9,560",0.37,471,5.13,"7,064",5.73,"55,263",4.71,"9,599",1.08,"7,396",5.33,"4,330",9.23,43,...,"4,116",18.28,21,-22.22,8,0.00,38,35.71,8,300.00,206,59.69,"3,118",15.91,76,52.00,274,2.62,367,31.54,5,...,697,51.52,21,162.50,1,-87.50,16,100.00,3,--,83,56.60,444,54.17,20,42.86,46,-4.17,63,90.91,-,...,"1,720",-40.38,12,20.00,1,-80.00,57,-73.49,-,--,51,-44.57,"1,325",-36.33,31,-55.71,87,-23.01,156,-47.65,2,--,190,-42.94,4,300.00,-,--,7,-82.93,-,--,8,-77.78,141,-25.00,7,-50.00,11,-64.52,12,-40.00,-,...
1998M05,"690,749",2.49,"2,310",4.15,"1,295",2.94,"64,845",-0.72,820,11.11,"18,434",6.13,"465,405",2.68,"37,127",0.87,"33,157",6.02,"67,356",2.46,193,...,"95,977",4.36,"1,074",-7.54,654,8.51,"9,587",0.76,471,5.14,"7,156",7.16,"55,568",4.76,"9,601",1.05,"7,482",6.35,"4,383",9.94,44,...,"3,845",10.46,25,13.64,8,60.00,47,95.83,33,725.00,267,130.17,"2,808",4.23,36,-21.74,280,18.14,341,2.40,7,...,676,44.81,13,324.50,8,708.50,21,609.77,-,--,92,164.18,380,17.26,6,-72.61,96,145.56,60,53.75,1,...,"1,922",-16.80,9,-35.71,4,33.33,74,-33.33,2,--,74,-2.63,"1,473",-15.44,35,-46.97,91,-20.87,160,-12.57,-,--,253,-9.76,1,-83.13,0,-81.00,9,-51.51,0,--,26,-33.39,169,13.47,15,2.59,18,-37.09,13,-37.28,-,...
1998M06,"691,647",2.39,"2,331",4.06,"1,272",0.87,"64,668",-0.94,796,6.28,"18,505",6.27,"466,021",2.55,"37,085",0.65,"33,353",6.15,"67,616",2.64,377,...,"96,561",4.79,"1,089",7.35,647,6.58,"9,592",0.73,478,5.12,"7,232",8.18,"55,913",4.99,"9,589",0.65,"7,527",6.42,"4,493",12.11,119,...,"4,023",20.02,35,20.69,7,16.67,37,5.71,4,-63.64,220,105.61,"2,851",11.80,24,-64.18,313,24.21,532,80.34,190,...,689,54.19,3,-58.58,1,-72.30,6,-21.10,1,-90.83,95,127.01,393,40.33,7,-71.26,65,59.21,119,229.34,72,...,"3,125",72.84,14,100.00,30,900.00,214,205.71,-,--,81,28.57,"2,331",70.02,66,153.85,117,11.43,272,66.87,6,--,409,56.58,1,-53.40,8,746.20,42,279.29,-,--,40,-24.56,219,35.03,32,"1,497.65",41,212.36,26,54.50,3,...
1998M07,"693,232",2.38,"2,366",5.39,"1,265",0.24,"64,607",-0.96,803,6.22,"18,642",6.63,"467,064",2.52,"37,040",0.43,"33,549",6.19,"67,896",2.82,573,...,"97,030",4.80,"1,098",7.27,652,6.51,"9,580",0.35,480,5.34,"7,254",7.33,"56,222",5.06,"9,596",0.75,"7,580",6.61,"4,568",13.04,141,...,"4,189",14.86,45,104.55,1,-85.71,47,42.42,7,0.00,218,46.31,"3,017",9.79,13,-79.69,316,10.49,525,58.61,208,...,661,24.30,9,118.10,0,-80.00,13,-22.69,2,105.00,61,14.48,440,26.18,8,-34.17,61,15.06,67,60.04,20,...,"2,604",24.95,10,-41.18,8,33.33,108,35.00,-,--,81,2.53,"1,974",23.84,58,114.81,120,6.19,245,45.83,12,--,331,37.29,0,-91.00,0,-89.90,38,320.53,-,--,39,181.93,206,31.05,11,-24.38,20,-2.18,16,-18.28,1,...
1998M08,"694,973",2.47,"2,388",5.85,"1,271",0.87,"64,571",-0.91,807,6.61,"18,835",7.35,"468,188",2.58,"37,017",0.27,"33,723",6.18,"68,173",3.08,736,...,"97,495",4.92,"1,106",8.02,660,7.15,"9,504",-0.74,481,5.00,"7,360",9.06,"56,518",5.17,"9,591",0.45,"7,623",6.69,"4,651",14.36,170,...,"3,833",21.95,33,65.00,11,450.00,42,16.67,6,20.00,251,78.01,"2,700",16.73,14,-78.46,289,7.84,487,66.21,171,...,642,50.44,9,361.50,3,--,15,35.39,1,-81.00,103,156.47,379,37.67,7,-70.89,56,43.94,70,126.50,11,...,"2,092",2.60,11,22.22,5,25.00,78,-28.44,2,-50.00,58,-25.64,"1,576",4.30,37,27.59,115,12.75,210,8.81,8,--,353,40.62,2,-13.00,1,--,100,"1,561.43",1,-85.00,22,-63.33,180,26.62,11,126.16,23,61.71,14,-23.30,0,...
1998M09,"696,748",2.73,"2,402",6.80,"1,272",0.63,"64,527",-0.92,813,6.69,"18,997",8.39,"469,338",2.85,"36,997",0.25,"33,871",6.20,"68,531",3.59,943,...,"98,096",5.69,"1,114",7.93,666,8.74,"9,536",-0.46,489,5.43,"7,447",10.18,"56,859",6.09,"9,594",0.46,"7,664",6.75,"4,727",16.91,193,...,"3,826",24.87,25,31.58,6,20.00,45,18.42,8,33.33,230,81.10,"2,714",18.36,10,-76.19,256,-3.03,532,97.04,214,...,675,52.78,9,51.63,6,490.00,14,80.56,9,53.67,101,173.54,413,38.71,6,-29.39,50,0.83,65,141.76,13,...,"2,051",-32.18,11,-57.69,5,400.00,89,20.27,2,100.00,68,-53.74,"1,564",-33.22,30,-47.37,108,-15.62,174,-29.84,7,--,219,-67.73,1,-25.80,1,-87.00,14,22.89,1,--,25,-57.91,145,-70.97,3,-51.37,19,-31.02,9,-86.20,0,...
1998M10,"698,683",2.76,"2,408",6.22,"1,277",0.55,"64,496",-0.90,809,6.31,"19,175",8.76,"470,647",2.85,"36,983",0.10,"34,042",6.05,"68,846",3.85,"1,107",...,"98,588",5.79,"1,112",6.08,661,7.30,"9,564",0.38,489,5.46,"7,521",10.60,"57,149",6.06,"9,603",0.62,"7,707",6.75,"4,781",17.02,215,...,"3,709",5.13,14,-48.15,8,14.29,33,6.45,2,-33.33,237,44.51,"2,671",1.44,7,-88.52,269,-7.56,468,50.48,186,...,581,8.23,3,-74.53,1,-74.00,15,285.65,0,-60.00,73,51.89,372,5.51,6,-72.14,49,5.16,60,31.23,21,...,"1,774",-2.63,8,-11.11,3,200.00,64,-13.51,6,50.00,59,-1.67,"1,362",-2.01,21,5.00,98,15.29,153,-14.53,22,--,223,-6.86,8,--,6,--,9,-28.22,0,-73.40,16,-34.45,146,5.32,2,-91.61,15,-8.74,21,3.78,1,...
1998M11,"699,527",2.68,"2,402",5.96,"1,280",0.47,"64,480",-0.88,811,5.74,"19,305",8.99,"471,177",2.75,"36,837",-0.34,"34,183",6.09,"69,052",3.99,"1,282",...,"98,836",5.78,"1,120",6.04,662,7.27,"9,583",0.64,490,5.33,"7,490",9.74,"57,336",6.06,"9,597",0.47,"7,733",6.79,"4,827",17.73,236,...,"3,540",17.02,12,0.00,6,20.00,32,-5.88,3,-50.00,220,57.14,"2,523",10.80,9,-80.43,266,17.18,469,68.71,193,...,552,41.49,1,-83.08,1,26.00,5,-31.94,1,-46.00,69,65.23,368,51.56,2,-90.00,48,45.47,57,45.15,16,...,"2,696",55.66,18,50.00,3,200.00,48,-21.31,1,--,90,57.89,"1,993",53.07,155,474.07,125,16.82,263,59.39,18,--,425,78.57,3,-59.15,0,--,14,2.77,0,--,96,254.85,251,97.28,8,-6.18,28,63.16,24,-32.53,1,...
1998M12,"701,081",2.70,"2,413",6.44,"1,288",0.70,"64,451",-0.83,812,4.37,"19,450",8.92,"472,231",2.75,"36,815",-0.48,"34,327",6.11,"69,294",4.17,"1,467",...,"99,243",5.93,"1,121",7.62,670,8.37,"9,597",0.90,490,4.66,"7,567",10.21,"57,622",6.24,"9,615",0.73,"7,792",7.30,"4,770",15.15,143,...,"3,681",5.35,26,85.71,7,-30.00,42,27.27,1,-91.67,206,-23.13,"2,675",4.61,13,-77.59,262,9.62,449,48.18,215,...,622,32.31,2,6.60,10,914.50,9,128.85,0,-99.00,70,40.79,396,22.48,7,-33.47,71,97.24,57,38.37,16,...,"2,127",2.21,16,14.29,3,-50.00,66,-30.53,-,--,61,-50.81,"1,621",7.00,35,20.69,118,7.27,207,10.70,30,--,293,-8.35,5,-78.07,2,110.30,7,-79.43,-,--,19,-1.99,214,11.60,3,-81.66,25,27.11,18,19.59,2,...
